Name	Album	Rank	Artist	Track_id	Duration	Explicit	Popularity	Danceability	Energy	Key	Loudness	Mode	Speechiness	Acousticness	Instrumentalness	Valence	Liveness	Tempo	Time_Signature
Re-Wired	Velociraptor!	36	Kasabian	1SsDbcjGHregkNfEjogXpm	284186	False	54	0.692	0.828	11	-6.061	0	0.0466	0.0131	6.51e-05	0.433	0.43	114.981	4
Perth	Bon Iver	35	Bon Iver	6oeuEHxwfbqu5xIJrcbPzN	262079	False	50	0.491	0.457	0	-14.473	0	0.0456	0.86	0.444	0.0806	0.307	120.019	4
Zimbabwe	Kitsuné Maison Compilation 12: The Good Fun Issue	34	New Navy	5r6WYmaWqsV6uFKl11siz5	194365	False	0	0.699	0.834	9	-5.839	0	0.0359	0.00735	0.000694	0.664	0.28	125.031	4
Don't Sit Down 'Cause I've Moved Your Chair	Suck It and See	33	Arctic Monkeys	2tvABtsk0DHzirDa0nclsU	183506	False	1	0.434	0.912	9	-5.148	1	0.0451	0.0191	0.278	0.315	0.326	119.729	4
Calgary	Bon Iver	32	Bon Iver	4otHnPszGCLCH6zB5yq5lw	250200	False	47	0.505	0.46	11	-11.549	1	0.0363	0.923	0.15	0.0768	0.634	119.959	4
She's Like A Comet	Kosciuszko	31	Jebediah	0UZqLyiCqfEYNFQ9ioNC64	222893	False	40	0.455	0.937	6	-3.73	0	0.0433	0.000113	0.000279	0.676	0.123	145.003	4
Arnold	Arnold / Sun Splash	30	Luke Million	6MeNtkNT4ENE5yohNvGqd4	249020	False	38	0.89	0.963	11	-1.941	0	0.0789	0.323	0.11	0.96	0.367	109.372	4
Foreign Language - Flight Facilities Extended Mix	Foreign Language Remixes	29	Flight Facilities, Jess	1SWtzh0fKCtJsEr81LQBwK	359013	False	46	0.842	0.642	11	-8.362	0	0.0622	0.0766	0.000192	0.919	0.0232	124.009	4
First of the Year (Equinox)	More Monsters and Sprites EP	28	Skrillex	5i7fZq3chLyCHo3VeB6goD	261517	False	67	0.429	0.948	5	-3.657	0	0.227	0.00711	0.0148	0.55	0.0812	115.785	3
Bali Party (feat. NFA)	The Life Of Riley	27	Drapht, Nfa	2sdlDdQP4bUPxEqajTlAJw	183066	True	32	0.754	0.908	9	-4.295	0	0.163	0.0203	0	0.686	0.0889	128.049	4
Shot Yourself In The Foot Again	Playing In The Shadows	26	Example	2zG4TZ8svAfITRul1jta7n	223866	False	0	0.583	0.782	11	-4.728	0	0.0379	0.00121	0	0.202	0.186	140.002	4
Dreamshaker	Redcoats	25	Redcoats	48k0zDdfMbECUWcJ42rMLS	349106	False	18	0.304	0.808	9	-5.503	1	0.0616	0.0176	0.000578	0.107	0.451	86.566	4
The Look	The English Riviera	24	Metronomy	27GHlIbddzX5qDalREVoDR	277653	False	5	0.638	0.535	9	-7.792	0	0.0415	0.623	0.0391	0.504	0.0837	84.947	4
History's Door	History's Door	23	Husky	4BARbElZ2Y0FvtDDEa5hMe	232653	False	14	0.469	0.7	11	-8.724	0	0.0341	0.402	0.834	0.231	0.0999	129.973	4
Wildfire	SBTRKT	22	SBTRKT, Little Dragon	2WMRd3xAb9FwXopCRNWDq1	201000	False	59	0.835	0.481	0	-7.188	0	0.387	0.0308	0.000501	0.34	0.0896	139.581	4
The Truth	Soft Universe	21	PNAU	4in5e5RcFKbuFiktYJ3b9U	295137	False	21	0.463	0.935	2	-3.507	1	0.0458	0.00235	0	0.348	0.27	127.985	4
Ritual Union	Ritual Union	19	Little Dragon	5uTjNzGKCQ50synrf9dWmT	210266	False	56	0.7	0.738	1	-4.398	1	0.0324	0.0381	0.00527	0.796	0.22	144.035	4
Future Starts Slow	Blood Pressures	18	The Kills	2res3Ptlahsu1kh5XtFhu4	245000	False	1	0.676	0.746	1	-5.856	1	0.062	0.0128	0.00119	0.492	0.098	127.96	4
Throw It Away	Falling & Flying	17	360, Josh Pyke	0KXLN9D1zwxG4Ltl42crTr	214146	False	24	0.76	0.628	5	-8.947	0	0.0629	0.0977	0	0.572	0.0602	100.044	4
Gay Pirates - Radio Edit	Gay Pirates - EP	16	Cosmo Jarvis	69VVDgvAs0FuS6oDEPvqhw	235483	False	0	0.623	0.681	7	-6.799	1	0.0308	0.2	0	0.671	0.254	87.486	4
Light All My Lights	Seeker Lover Keeper	15	Seeker Lover Keeper	7dIMIPwxaMTeKUyIbm7Zni	202200	False	26	0.686	0.384	5	-12.002	1	0.0314	0.716	0.00473	0.239	0.0941	139.912	4
In Your Light	Making Mirrors	14	Gotye	6l8AiDMKX10Nu2IZJcPb4i	279013	False	32	0.619	0.924	0	-3.87	1	0.0384	0.00161	7.87e-06	0.744	0.156	101.913	4
Shuffle	Shuffle	13	Bombay Bicycle Club	6Gcr0v9WVP57pWCphoU7FY	234286	False	1	0.634	0.934	7	-4.824	1	0.0298	0.298	0.00374	0.547	0.163	110.015	4
Santa Fe	The Rip Tide	12	Beirut	6c9t15M38cWxyt3uLnLfD8	254386	False	4	0.728	0.671	11	-6.772	1	0.027	0.307	0.00574	0.959	0.109	131.72	4
Make Some Noise	Hot Sauce Committee (Pt. 2)	11	Beastie Boys	7los2kGAFDGtvECeMJpa49	210586	False	33	0.714	0.885	2	-5.059	1	0.166	0.0191	7.01e-06	0.612	0.055	98.037	4
Fragile Bird	Little Hell	10	City and Colour	0dJXwPlIY9GLOqFmvK39Zp	257226	False	1	0.456	0.719	9	-7.732	0	0.0409	0.0442	6.95e-06	0.657	0.081	202.104	4
The Wilhelm Scream	James Blake	9	James Blake	4GC6X2HV0D754ETdPT7Cck	273840	False	1	0.546	0.291	7	-12.252	1	0.138	0.784	0.931	0.363	0.0894	169.96	4
Two Way Street	Vows	8	Kimbra	6Mg8dQUAPNFF9FsBn9Qyb2	268906	False	26	0.658	0.662	1	-7.996	0	0.0347	0.107	2.02e-05	0.407	0.098	111.215	4
Our Perfect Disease	The Wombats proudly present... This Modern Glitch	7	The Wombats	3MWxrle9cpyWpHxaoGKFFR	224348	False	45	0.565	0.872	6	-7.178	0	0.0399	0.000262	0	0.501	0.127	143.03	4
Naked Kids - EP Version	Grouplove	6	Grouplove	1mFUoGxxEFRxTaNFRrfQi5	208613	False	29	0.605	0.534	11	-6.843	1	0.0324	0.137	0	0.391	0.136	104.978	4
Machu Picchu	Angles	5	The Strokes	6QNnvkgk4DmRzosGBODltZ	209463	False	47	0.69	0.821	1	-5.282	1	0.0639	0.0128	0.159	0.867	0.0545	105.007	4
Arlandria	Wasting Light	4	Foo Fighters	5TOYgNohZAFEPOtnchPhZS	267560	False	58	0.632	0.734	9	-5.179	1	0.0375	0.000128	1.05e-05	0.645	0.337	116.336	4
Ni**as In Paris	Watch The Throne (Deluxe)	3	JAY Z, Kanye West	4Li2WHPkuyCdtmokzW2007	219333	True	6	0.788	0.859	1	-5.542	1	0.315	0.127	0	0.769	0.348	140.027	4
The Suburbs	The Suburbs	1	Mr Little Jeans	7DhbRXMrdhblrRuM0DphOF	312053	False	29	0.365	0.551	11	-6.528	0	0.0774	0.164	0.0108	0.515	0.109	66.485	4
