Name	Album	Rank	Artist	Track_id	Duration	Explicit	Popularity	Danceability	Energy	Key	Loudness	Mode	Speechiness	Acousticness	Instrumentalness	Valence	Liveness	Tempo	Time_Signature
Hunger Of The Pine	Hunger Of The Pine	76	alt-J	2zZukydGSdnPcuE4PqGglq	298666	False	26	0.36	0.434	7	-9.51	1	0.0313	0.795	0.0317	0.0737	0.0995	93.657	4
Beggin For Thread	Beggin For Thread	75	BANKS	2BHLS4ROr2yW26fkYjauNg	249739	False	1	0.602	0.708	5	-6.176	0	0.0274	0.000839	0.113	0.409	0.256	108.01	4
Beware The Dog	Beware The Dog	74	The Griswolds	5QvpxkZQ2Fajsc8leITPPW	203536	True	24	0.706	0.9	5	-3.839	1	0.116	0.135	0	0.769	0.0712	129.944	4
Somebody's Talking	Somebody's Talking	73	The Preatures	3ueJMKHEICBTSahZYCcmLJ	207565	False	0	0.483	0.672	5	-6.566	1	0.0443	0.00481	0.000436	0.795	0.108	176.05	4
Something I Said	Something I Said	72	Thundamentals, Thom Crawford	2S21MbXFxU8CYEsAe2GOX5	209804	True	0	0.748	0.877	0	-5.376	1	0.115	0.0434	1.95e-05	0.542	0.352	102.959	4
Sober	Kauai EP	71	Childish Gambino	5teCpJlMjeP4ycz9LmCA8D	252013	False	54	0.708	0.565	0	-7.412	1	0.03	0.113	1.35e-05	0.431	0.542	97.896	4
West Coast	West Coast	70	Lana Del Rey	5TOwCJuRa9H82eklOv2nj6	256768	False	2	0.424	0.624	6	-7.651	0	0.0423	0.19	0.0597	0.429	0.0934	123.217	4
RUN	RUN	69	San Cisco	0ppCo0ANoIu8kBmNVTOz5u	195053	False	29	0.711	0.81	11	-4.741	1	0.0377	0.0374	0.00876	0.961	0.169	140.023	4
NEW DORP. NEW YORK	NEW DORP. NEW YORK	68	SBTRKT, Ezra Koenig	0ORhoGMNdyQVKXk0wvoz0v	180575	False	1	0.844	0.438	0	-10.564	1	0.264	0.00174	0.00118	0.548	0.144	119.008	4
You Always Know The DJ	Startup Cult	67	Allday	6iM7swqILsWLfWevv7KoUs	218226	False	0	0.723	0.541	7	-5.516	0	0.0274	0.0287	0.000326	0.415	0.0812	99.981	4
Won't Let You Down	Won't Let You Down	66	Hilltop Hoods, Maverick Sabre	2eXiAfNUkgZQsReRwlOCe8	266337	True	0	0.633	0.56	2	-9.568	1	0.0433	0.7	0	0.619	0.0768	90.048	4
I Want U	I Want U	65	Alison Wonderland	5HV3IPsB5Qk05Ph9k9DXGF	211285	False	32	0.594	0.75	1	-5.631	0	0.0332	0.00203	6.4e-05	0.337	0.253	140.033	4
My Silver Lining	My Silver Lining	64	First Aid Kit	3fKg9Up2k4rMBbGgJQnd85	215493	False	51	0.477	0.725	2	-4.671	1	0.0337	0.026	0.000133	0.427	0.214	101.854	4
Two Bodies	Two Bodies	63	Flight Facilities, Emma Louise	3mC4P2y840KDWKPjSwuaGx	368346	False	25	0.782	0.653	0	-7.574	1	0.0938	0.487	0.802	0.427	0.0797	119.018	4
Mother & Father	Mother & Father	62	Broods	4UzNpFhSdycXLvFjdw7GQk	187421	False	0	0.617	0.864	0	-4.55	1	0.0463	0.0167	1.06e-06	0.463	0.116	86.983	4
Maybe	Maybe	61	Carmada	46dEp5uZy65FLjRgVgxuiF	257706	False	42	0.385	0.676	1	-7.927	0	0.11	0.00882	0.194	0.362	0.0706	159.68	4
Window to the Sky	Window To The Sky	60	Kim Churchill	6pFvvmOmHYiSlR6ykHdFw2	248733	False	28	0.717	0.856	2	-6.238	1	0.0861	0.304	0.00222	0.604	0.0771	110.884	4
Zombie	Zombie	59	Jamie T	65ygZvG52p7DBZkIUKvDpL	246186	False	0	0.544	0.914	4	-4.337	1	0.063	0.0113	0	0.699	0.485	145.09	4
Flashed Junk Mind	Sadnecessary	58	Milky Chance	7pkwqey3FebhhRnauRE42z	262000	False	3	0.841	0.838	11	-8.712	1	0.0462	0.398	0.0266	0.896	0.114	118.0	4
Two Weeks	Two Weeks	57	FKA twigs	08qitDXAw19kgFtZQRpYRY	247547	True	1	0.48	0.717	0	-6.663	1	0.23	0.0625	0.000685	0.335	0.0814	109.756	4
Grandma's Hands	MEGMAC	56	Meg Mac	5dvY8foEy3bicvvorwUqew	243071	False	2	0.565	0.482	7	-7.709	1	0.0489	0.00464	4.17e-05	0.19	0.27	78.0	4
Delete	Delete	55	DMA'S	2RAK199yQmx0FGs5fYTBvL	271939	False	56	0.544	0.446	11	-7.709	1	0.0324	0.338	0	0.229	0.198	124.868	4
Happy Idiot	Happy Idiot	54	TV On The Radio	6MLycvbQNnctHqaL5qEVZs	183002	False	0	0.621	0.94	11	-4.155	0	0.0621	0.0022	0.00108	0.851	0.0748	139.962	4
First Time	Dream Your Life Away	53	Vance Joy	2qEv3RLo2KTgjP844901gV	224626	False	47	0.639	0.894	0	-7.184	1	0.142	0.313	4.3e-06	0.39	0.168	116.009	4
Pickles from the Jar	A Milk! Records Compilation: A Pair of Pears (With Shadows)	52	Courtney Barnett	7JDZF7vwQQ1AMNHmlklY9T	168962	False	0	0.614	0.84	7	-5.355	1	0.109	0.0436	0.000416	0.524	0.3	104.185	4
Sunshine	Down to Earth	51	Flight Facilities, Reggie Watts	54fgVvj2y9fTTgEUK95CZN	265009	False	47	0.843	0.635	8	-8.379	0	0.0795	0.432	0.00182	0.941	0.863	111.023	4
i - クリーン・ヴァージョン	i	50	Kendrick Lamar	2ni7gpmGIFGSmctvMxKH9Y	232066	False	1	0.753	0.892	10	-5.313	0	0.0562	0.0228	5.4e-06	0.881	0.245	121.937	4
Can't Do Without You	Can't Do Without You	49	Caribou	2LBvrCD0wMCzJAhmE1muGM	236040	False	0	0.692	0.404	0	-9.037	1	0.0471	0.764	0.804	0.519	0.801	128.008	4
Walking Under Stars	Walking Under Stars	48	Hilltop Hoods	6AWiREiteuHYokMvQroJsO	224973	True	3	0.706	0.855	1	-6.858	0	0.239	0.0134	0	0.868	0.119	94.038	4
Everything Is Shit Except My Friendship With You	Puddinghead	47	Ball Park Music	5xFL1wh4afzWxArSzOqAwE	193440	True	40	0.501	0.765	7	-5.774	1	0.0333	0.00291	3.42e-05	0.689	0.194	157.919	4
Monument - The Inevitable End Version	The Inevitable End	46	Röyksopp, Robyn	616ddBwW0LpyhCpLE5BpIP	286520	False	42	0.51	0.861	4	-6.843	0	0.041	0.00568	0.0519	0.623	0.701	93.049	4
IV. sweatpants	because the internet	45	Childish Gambino	4fMpgAYwU1gORCakVMurP2	180680	True	53	0.65	0.475	1	-8.338	0	0.205	0.175	0	0.63	0.632	79.991	4
Talk Too Much	Talk Too Much	44	Andy Bull	0J3YoAmn5NdWQKpol9dNKN	223827	False	0	0.699	0.683	0	-4.148	1	0.0432	0.106	0.000103	0.826	0.082	130.035	4
Heart Beats Slow	Heart Beats Slow	43	Angus & Julia Stone	1LpWqwRmkW5EEhuHEHUtwC	275716	False	28	0.652	0.853	5	-6.878	0	0.0246	0.00346	2.64e-05	0.437	0.24	96.951	4
Red Eyes	Red Eyes	42	The War On Drugs	4HZoJRRNuCaxIAiozUpydz	298920	False	38	0.464	0.815	10	-6.371	1	0.0368	0.00871	0.201	0.467	0.162	161.845	4
Don't Lean On Me	Don't Lean On Me	41	The Amity Affliction	7I5WXImXvYZz5egbdXcf3e	213866	True	24	0.45	0.986	7	-3.544	1	0.144	9.24e-05	0	0.309	0.183	141.998	4
Right Now	Right Now	40	Allday	4nBRAvCNwMKqFSolqtcjnd	235453	True	0	0.691	0.6	2	-6.258	0	0.158	0.161	8.99e-06	0.511	0.438	94.956	4
Work Work	CLPPNG	39	clipping., Cocc Pistol Cree	3xnAzzr9gNrLTXNUjqPMpm	223742	True	43	0.897	0.555	1	-9.232	1	0.423	0.0597	0	0.43	0.246	96.998	4
Busy Earnin'	Busy Earnin'	38	Jungle	6J8SONJwAIizCJm0QhEi4Y	179635	False	42	0.539	0.846	10	-6.739	0	0.0376	0.11	3.9e-05	0.668	0.11	100.002	4
Drown	Drown	37	Bring Me The Horizon	5DoGCnGoFglf9FBCfq5mVb	221906	False	46	0.445	0.979	1	-3.505	0	0.124	0.000146	0.000612	0.316	0.75	143.007	4
Surrender	Surrender	36	The Smith Street Band	1hEknzMp8BzcUzr8aT7c3W	189469	False	0	0.22	0.888	0	-4.617	1	0.0542	0.00056	1.54e-05	0.543	0.581	133.394	4
Is It A Banger?	Is It A Banger?	35	Odd Mob	2z8vl2xGErFhTxEcIssKEM	223624	False	0	0.851	0.863	11	-5.492	0	0.068	0.0266	0.12	0.596	0.0541	127.995	4
The Weigh Down	Let The Ocean Take Me	34	The Amity Affliction	63wYoblqcJImFMIIscrkPT	211386	True	44	0.484	0.953	7	-3.602	1	0.107	0.000485	0	0.249	0.235	93.984	4
Close Your Eyes (And Count to Fuck) [feat. Zack De La Rocha]	Run the Jewels 2	33	Run The Jewels, Zack De La Rocha	76QLGx0NleOYqkDtL7HKIA	234160	True	5	0.72	0.663	1	-6.534	1	0.282	0.0127	0	0.487	0.141	79.944	4
Do It Again	Do It Again	32	Röyksopp, Robyn	44eQkbofZeY7rEPnPdobwa	306323	False	45	0.616	0.671	5	-5.37	0	0.054	0.00193	0.00402	0.783	0.0771	123.939	4
I Got U	I Got U	31	Duke Dumont, Jax Jones	4r8hRPbidDIoDPphxi78aY	285596	False	17	0.653	0.756	0	-7.794	1	0.0366	0.00364	0.00651	0.42	0.089	120.82	4
Live It Up	Live It Up	30	360, PEZ	2gXTDM4P2pjJrnh3tvwGfE	228029	False	34	0.679	0.7	5	-5.55	0	0.0539	0.0967	0	0.15	0.103	110.979	4
Micro Wars	Microscopic Wars	29	Kingswood	6AgAY5NZERUxLJTMVVVE0s	249146	False	28	0.478	0.873	9	-5.395	0	0.0657	0.0457	0.00152	0.206	0.464	98.971	4
Since Last Wednesday	Since Last Wednesday	28	Highasakite	3AZIKMJtkZjV6naJsYVifC	236879	False	0	0.489	0.866	0	-6.229	1	0.0481	0.0687	6.17e-05	0.547	0.108	129.879	4
Quit Your Job	So We Can Remember	27	Thundamentals	4LnPMJPDiqxQqTW8ygkAr0	198333	True	0	0.747	0.915	0	-3.398	1	0.0411	0.079	0.0439	0.746	0.546	104.989	4
Lazaretto	Lazaretto	26	Jack White	41qHerpo9DI6LHo13MIIy4	219893	False	45	0.325	0.831	6	-6.574	0	0.0811	0.00428	3.72e-05	0.541	0.091	180.041	4
I Don’t Want To Be Here Anymore	I Don't Want To Be Here Anymore	25	Rise Against	08ANZ1XXxK7ymnuL5PtS04	239826	False	1	0.239	0.975	6	-3.931	0	0.0955	0.000705	1.86e-05	0.372	0.202	159.073	4
Fade Out Lines - The Avener Rework	Fade Out Lines	24	The Avener	1CleP0jioi374d3PSt1PrJ	276000	False	10	0.855	0.693	8	-5.662	0	0.0308	0.0165	0.0794	0.687	0.118	119.004	4
Dreamers (feat. Phoebe Lou)	Dreamers (feat. Phoebe Lou)	23	Hopium, Phoebe Lou	1BCm44GRMr19fvDbDttUch	320715	True	30	0.564	0.579	2	-6.149	1	0.0253	0.00437	0.00444	0.129	0.0992	140.01	4
Wrong Direction	Wrong Direction	22	British India	2TyKUNMQFtsuefnFprx8Zy	226581	False	22	0.302	0.85	6	-3.839	1	0.0536	0.00272	0	0.477	0.439	156.695	4
Something From Nothing	Something From Nothing	21	Foo Fighters	5ilM3rmBwAw6ZxUJotTcif	288453	False	1	0.228	0.856	2	-5.296	1	0.0541	0.000124	5.66e-05	0.427	0.285	186.969	4
Get Away	Get Away	20	CHVRCHES	1jpBtOlA6bYa1oBD7MeXOA	279234	False	22	0.596	0.443	2	-8.328	0	0.0302	0.000456	0.0701	0.343	0.347	120.074	4
Just For You	Just For You	19	Sticky Fingers	0Yf0CWdR9mGsBIW0DJTdia	228453	False	29	0.195	0.989	7	-4.343	0	0.292	0.000206	0.00014	0.199	0.307	86.032	3
Bad Apples	Sheplife	18	Briggs	1gV9z71GcNfGwG5L7xY2Wy	240013	True	33	0.75	0.799	11	-5.096	1	0.307	0.267	0	0.312	0.106	153.993	4
Gina Works At Hearts	Gina Works At Hearts	17	DZ Deathrays	17yh4ben7h9JwzRjA3hqu2	216350	True	18	0.372	0.962	10	-3.959	1	0.0953	2.88e-05	0.000265	0.366	0.265	169.09	4
First	Hold My Home	16	Cold War Kids	5lNH1DOBCvF8yqH74ViPHQ	200360	False	0	0.468	0.692	2	-4.015	1	0.0295	0.0202	2.39e-06	0.561	0.523	78.009	4
Got Love	So We Can Remember	15	Thundamentals, Solo	4SvWEga8Z6XcS73INux4oK	239333	True	0	0.711	0.867	0	-3.175	1	0.12	0.134	0.447	0.662	0.241	105.975	4
Love Me Less	Love Me Less	14	One Day	42vomGpfDrnUqzgTYRGVx6	247013	False	26	0.752	0.671	1	-5.813	0	0.237	0.216	0	0.409	0.657	110.121	4
Georgia	Dream Your Life Away	13	Vance Joy	1MHXTAtfqlRNkGv5g6Ca6q	230506	False	60	0.388	0.66	11	-7.372	1	0.0308	0.312	0.000307	0.401	0.0943	143.554	4
Liquorlip Loaded Gun	Land Of Pleasure	12	Sticky Fingers	42MmYVRQubFTZJlAYaIfHN	309348	False	57	0.422	0.744	6	-5.567	0	0.0401	0.0623	0.000141	0.255	0.378	147.97	4
How Much Does Your Love Cost?	Monsters	11	Thelma Plum	4N68T3KMkvtVIW3F7zsyRQ	232242	False	43	0.524	0.802	4	-6.282	0	0.0749	0.341	0.000633	0.437	0.217	147.939	4
Paranoia, Ghosts & Other Sounds	Paranoia, Ghosts & Other Sounds	10	SAFIA	32Z54yyOInrL7bAk2ZRN2d	265500	False	40	0.563	0.617	10	-6.709	0	0.0612	0.568	0.00251	0.454	0.923	160.085	4
Between Friends	Between Friends	9	Japanese Wallpaper, Jesse Davidson	3j3HzOazkCC7KJWhRcsuWo	235275	False	0	0.428	0.674	5	-8.313	1	0.0279	0.0123	7.48e-06	0.404	0.105	159.906	4
Luna	Luna (Int'l Version)	8	Bombay Bicycle Club	7gNEtHgTXm9o8HWLp0QI1d	190866	False	0	0.584	0.915	5	-5.395	1	0.0476	0.027	0.000394	0.368	0.149	121.992	4
Trippin' The Light Fantastic	Puddinghead	7	Ball Park Music	0dSNYoLYL2WcMmwN3zPWFv	191986	False	39	0.405	0.751	9	-4.47	0	0.0514	0.00641	0.00394	0.395	0.106	126.552	4
Switch Lanes	Switch Tape	6	Tkay Maidza	3jdGYz4HZqpgCsjWzyODW5	195945	False	34	0.818	0.702	9	-4.799	0	0.0814	0.345	0	0.727	0.0759	139.895	4
