Name	Album	Rank	Artist	Track_id	Duration	Explicit	Popularity	Danceability	Energy	Key	Loudness	Mode	Speechiness	Acousticness	Instrumentalness	Valence	Liveness	Tempo	Time_Signature
Coin-Operated Boy	The Dresden Dolls	89	The Dresden Dolls	2OcJNw7K8cYs4FKoh8aEow	286413	False	42	0.631	0.455	7	-8.541	1	0.151	0.653	6.48e-05	0.543	0.048	134.772	4
Mr. Brightside	Hot Fuss	88	The Killers	0eGsygTp906u18L0Oimnem	222075	False	20	0.351	0.928	1	-3.71	1	0.0759	0.00113	0	0.239	0.0988	148.03	4
It's Too Late (Ride On)	Evermore (Standard - With PDF)	87	Evermore	2CA0crIS6YDgA40iePae1I	291920	False	8	0.311	0.805	8	-5.124	0	0.0327	0.00923	0.00321	0.565	0.133	138.793	4
Gamble Everything For Love	Awake Is The New Sleep	86	Ben Lee	2whzjKLhR5JQNwbB9KE0AF	201626	False	0	0.757	0.459	9	-9.298	0	0.06	0.281	0	0.895	0.0658	162.996	4
Hard Act To Follow	Best In Show	85	Grinspoon	3f9ExTvZBpowrsPuRRxAxK	214680	False	20	0.593	0.719	9	-4.783	1	0.0371	0.000606	0.00214	0.813	0.188	116.978	4
Fit but You Know It	A Grand Don't Come For Free	83	The Streets	312A8WfROSLvZbMDHBUPDp	253466	True	58	0.702	0.848	6	-1.714	1	0.3	0.22	0	0.883	0.0222	172.125	4
Dry Your Eyes	Dry Your Eyes	82	The Streets	1DlCpos9Lj8pK6cYMRjipp	269093	True	41	0.66	0.479	9	-7.364	1	0.247	0.53	0	0.471	0.102	80.027	4
Fucken Awesome	Tonight Alright	81	Spiderbait	73LKwhoN7QS4vZcG4OYrF3	142920	True	35	0.466	0.89	9	-5.958	0	0.108	0.000184	0.483	0.519	0.0723	151.49	4
Common People	William Shatner Has Been	80	William Shatner	6pT57VywIGw8eyKB22Gq63	280480	False	42	0.299	0.915	0	-3.668	1	0.154	0.0352	0	0.773	0.0955	174.31	4
American Idiot	American Idiot	79	Green Day	6nTiIhLmQ3FWhvrGafw2zj	176346	True	76	0.38	0.988	1	-2.042	1	0.0639	2.64e-05	7.86e-05	0.769	0.368	186.113	4
Take Your Mama	Scissor Sisters	78	Scissor Sisters	0LAfANg75hYiV1IAEP3vY6	271906	False	56	0.762	0.954	8	-4.542	1	0.121	0.22	1.76e-05	0.933	0.0612	153.96	4
Look What You've Done	Get Born	77	Jet	0ZSmRnXnP5fdANtVlCok1g	230880	False	60	0.398	0.547	0	-6.846	1	0.0261	0.414	0.00143	0.305	0.146	73.396	4
Treat Yo Mama	Sunrise Over Sea	76	John Butler Trio	4qwcu9KzuyheiTpWFAqITr	288716	False	35	0.45	0.81	0	-7.023	1	0.0404	0.0373	0.0848	0.817	0.104	172.816	4
Better Off Alone	Thrills, Kills and Sunday Pills	75	Grinspoon	2sV02UuKA7mrrnPYnFSvVp	233333	False	44	0.436	0.791	7	-5.4	1	0.0348	0.00034	1.31e-05	0.594	0.119	169.941	4
Don't U Eva	The Overture & the Underscore (AU Edition)	74	Sarah Blasko	38B4JYKEdqJsuAe4VvpceU	256998	False	22	0.482	0.713	10	-5.622	0	0.029	0.0636	0.00012	0.453	0.114	148.1	4
Ch-Check It Out	To The 5 Boroughs	73	Beastie Boys	56H98l4uinRifnTH8e308N	192426	True	52	0.795	0.899	1	-7.02	1	0.292	0.0766	0	0.694	0.0852	115.062	4
This Fire	Franz Ferdinand	72	Franz Ferdinand	2p0cuDhiErXxGoPOYfdvyt	256693	False	0	0.545	0.87	7	-9.449	1	0.0521	0.00232	1.48e-06	0.648	0.101	138.037	4
Girl Anachronism	The Dresden Dolls	71	The Dresden Dolls	6Zbv79YWB0iZSXwIwEsIOP	179466	False	43	0.416	0.883	10	-6.031	1	0.15	0.314	0	0.788	0.11	178.33	4
The Bucket	Aha Shake Heartbreak	70	Kings of Leon	2Kq1nzdFicerZzdKqQ7OYr	175546	False	8	0.494	0.637	0	-6.004	1	0.0336	0.0789	2.77e-05	0.175	0.215	140.032	4
Older Than You	A Song Is A City	69	Eskimo Joe	7nRoz0lKsn0OguwpqHP8RA	151200	False	25	0.451	0.914	3	-2.425	1	0.0509	0.00496	3.29e-05	0.595	0.237	127.048	4
Chicken Payback	Free The Bees	68	The Bees	5MSGHYOz2HC3PYFnk8CNv8	193573	False	32	0.539	0.968	11	-3.051	0	0.0382	0.0876	0.000522	0.951	0.213	141.941	4
What the Fuck	On Ice	67	Machine Gun Fellatio	2GToqy9QuCOGGXJawOUrEf	251680	True	18	0.659	0.801	4	-7.643	1	0.0286	0.00376	0.00208	0.801	0.102	116.003	4
Not Many	Savage Island	66	Savage, Scribe, David Dallas	5ys4rcDXCZFWIivRoTPw7g	223013	True	0	0.79	0.882	5	-3.903	0	0.229	0.185	0	0.747	0.326	140.029	4
Forget Her	So Real: Songs From Jeff Buckley	65	Jeff Buckley	67UY4OaJlCFzcYowev7Q8d	310066	False	0	0.441	0.567	9	-5.645	0	0.0306	0.19	2.42e-05	0.306	0.445	182.57	3
Adelaide	supersunnyspeedgraphic, the lp	64	Ben Folds	03hvqPt6gyJH4EFOfpbPY1	193200	False	30	0.578	0.866	4	-6.691	1	0.0326	0.00467	0.216	0.528	0.0805	129.227	4
Vertigo	How To Dismantle An Atomic Bomb	63	U2	5JmS4ADcvk5a7eUb247lmP	193520	False	0	0.416	0.819	9	-3.974	1	0.0613	0.000138	0.00108	0.632	0.147	140.083	4
Smile Like You Mean It	Hot Fuss	62	The Killers	7jFdnJxh5xI369GerIPlFa	235480	False	1	0.37	0.981	3	-2.627	0	0.156	0.00037	0.0101	0.395	0.163	125.006	4
This Is A Love Song	This Is A Love Song EP	61	Little Birdy	6qC1zyUXiHYI7SqQFqfweA	149573	False	10	0.454	0.915	9	-2.253	0	0.0383	0.000123	0.41	0.498	0.236	142.115	4
Mass Destruction	No Roots	60	Faithless	4qaXLuojUaHRmiSbTbmUDg	224240	False	27	0.767	0.643	8	-10.496	1	0.135	0.165	0	0.783	0.563	90.034	4
This Old Love	3-2-1	59	Lior	5rzgxfs7wRYLgcLxiDVv6y	185533	False	21	0.538	0.248	1	-12.004	1	0.0316	0.775	0	0.153	0.111	116.802	4
Godhopping	Please Describe Yourself	58	Dogs Die In Hot Cars	39kquC24TLp2ZbgAJ3I9Ti	163600	False	0	0.679	0.93	7	-3.248	1	0.0344	0.176	2.9e-05	0.848	0.348	119.951	4
Take Me Out	Mary	57	Scissor Sisters	5Wb2so09oeGK5YAaGJwt13	272386	False	42	0.499	0.563	4	-3.655	0	0.0293	0.25	0	0.378	0.125	163.022	4
Woman	Wolfmother	56	Wolfmother	54ix2V2omFv9UUiMks7Fhf	176306	False	8	0.219	0.952	2	-3.621	1	0.176	5.1e-05	0.0989	0.172	0.157	112.886	1
I Can't Give You What I Haven't Got	From Here On In: The Singles 1997-2004	54	The Living End	3KO6tMLfMcQDKXs3alvvJ1	138893	False	0	0.505	0.902	9	-5.194	0	0.0357	0.000486	1.26e-06	0.848	0.204	110.084	4
Memory Lane	From a Basement On The Hill	53	Elliott Smith	2AsgjNFR9savUKrB6vtBsC	150826	False	0	0.523	0.366	1	-12.259	0	0.0564	0.627	0	0.463	0.204	103.852	4
Casualty	The Sound of White	52	Missy Higgins	0ugPNfUclxI6J9bGyDyNWm	255120	False	0	0.588	0.679	9	-7.424	0	0.177	0.282	0	0.79	0.0834	168.723	4
The Dark Of The Matinée	Franz Ferdinand	51	Franz Ferdinand	5xa2u2RtefcnBSNRJtMCI7	245466	False	0	0.46	0.681	9	-8.583	1	0.0295	0.0052	2.23e-06	0.72	0.169	114.621	4
What You Want	Sunrise Over Sea	50	John Butler Trio	53Il7K86LGw2xTwP8jHEEU	320946	False	33	0.367	0.71	4	-7.454	0	0.0311	0.0625	0.294	0.242	0.1	154.351	4
English Summer Rain	English Summer Rain	48	Placebo	1WJHtHr4SpLT0d9SMmpnS9	188638	False	0	0.541	0.884	10	-6.351	0	0.0647	0.00128	0.000998	0.422	0.101	106.791	4
Bridal Train - (studio version)	A Brief History - Live	47	The Waifs	08y1D1D7n0Myl5MJPpfyNx	259319	False	4	0.72	0.396	8	-8.515	1	0.0287	0.65	0	0.454	0.15	108.99	4
Walk Idiot Walk	Tyrannosaurus Hives	46	The Hives	5Pdd4QCr0rREXM03zBM2Eh	211813	False	53	0.624	0.941	9	-3.934	1	0.106	0.00402	0.00505	0.692	0.619	146.316	4
Shelter	Solace	45	Xavier Rudd	6Sai4Zp7NFvukgjkuoD9jv	229546	False	0	0.55	0.364	10	-14.139	1	0.216	0.868	4.51e-05	0.642	0.36	202.002	4
For One Day - acoustic version	Lakeside Sessions Vol 1 EP	44	Evermore	6yMLFRLZfUgSvK6ecnsOvn	216773	False	1	0.435	0.505	3	-9.014	0	0.032	0.475	7.74e-06	0.1	0.115	114.727	4
Laura	Scissor Sisters	43	Scissor Sisters	0o53b22Zm0rmrxbvUvHTec	216066	False	36	0.744	0.867	8	-3.237	1	0.032	0.0678	2.42e-06	0.798	0.189	91.03	4
Solace	Solace	42	Xavier Rudd	7GAjHDNNEKRy28IyeutMgQ	301653	False	0	0.527	0.184	4	-16.983	1	0.0365	0.814	0.0259	0.304	0.111	115.377	4
Flashdance	George Is On	40	Deep Dish	44JKxBdG6RzloiumpEBgVf	358826	False	13	0.814	0.946	6	-7.777	1	0.0893	0.209	0.066	0.372	0.291	125.993	4
Smoke	A Song Is A City	39	Eskimo Joe	5WE8MzbkoFJ0BTIXveZMDR	218960	False	20	0.571	0.904	10	-2.672	0	0.0317	0.0209	4.29e-06	0.554	0.091	127.663	4
She Wants To Move	She Wants To Move	38	N.E.R.D	3CQQSBe4GOxnkHpz9Czx3K	216333	False	39	0.774	0.856	10	-3.973	0	0.0749	0.00167	0.000805	0.763	0.12	114.99	4
Galvanize	Galvanize	36	The Chemical Brothers	3Mp8njcbUKlvhD2VnFGEtI	271386	False	0	0.766	0.669	7	-4.191	1	0.0949	0.038	0.0129	0.353	0.345	104.001	4
Little Yellow Spider	Nino Rojo	35	Devendra Banhart	7jmsAP9qLI2BdKFLpwT2RI	219693	False	6	0.475	0.504	2	-10.33	1	0.0341	0.875	0.00406	0.539	0.326	118.208	4
10 A.M. Automatic	Rubber Factory	34	The Black Keys	6nAD4H0ujyEeBTxbXZkZeC	179133	False	4	0.519	0.946	0	-3.298	1	0.0955	0.638	0.0855	0.495	0.0367	122.451	4
Process This	Fingerprints - The Best of Powderfinger 1994-2000	33	Powderfinger	4KE4aaiZM3eDuwkDagX3xk	202333	False	0	0.497	0.953	10	-3.332	1	0.0475	0.00018	5.42e-05	0.491	0.275	122.172	4
Push Up	Raw As F**k	32	Freestylers	7sAJFVC3bu6r291ICz5qRw	279053	False	0	0.843	0.786	0	-5.395	1	0.0564	0.00656	0.00906	0.963	0.0322	134.977	4
Four to the Floor	Four To The Floor	31	Starsailor	19J3RXpToBzntkhUHZYo4S	233867	False	24	0.533	0.836	1	-5.114	0	0.0272	0.0265	0.000134	0.71	0.0863	93.079	4
C'mon C'mon	C'mon, C'mon	30	The Von Bondies	5dFS2l4XObTNlIOUBTt44y	134533	False	37	0.492	0.946	5	-5.646	1	0.15	0.0689	0	0.462	0.29	147.838	4
Section 12 (Hold Me Now)	Together We're Heavy	29	The Polyphonic Spree	11tQ58Oqgs1Q7ImuA7fl12	270600	False	0	0.258	0.794	0	-6.402	1	0.0543	0.285	1.29e-05	0.499	0.227	149.08	4
Slow Hands	Antics	27	Interpol	0mF7YNgURDkBQaxa9YRc47	183973	False	53	0.243	0.969	11	-3.134	0	0.0509	0.000371	0.6	0.68	0.364	141.934	4
Paco Doesn't Love Me	Rockwiz: Uncovered	26	The Spazzys	16V3jLJaxUuqVaL005lOxv	151440	False	0	0.393	0.925	9	-4.942	1	0.0833	0.000764	0	0.681	0.0983	200.052	4
Evil	Antics	25	Interpol	6B182GP3TvEfmgUoIMVUSJ	215826	False	63	0.497	0.738	5	-4.09	1	0.0396	0.00128	0.653	0.599	0.0725	129.078	4
Run - Revised Album Version	Up To Now	24	Snow Patrol	63xBKQr7HJkKaSyhwEWCnE	354613	False	9	0.377	0.65	9	-5.243	0	0.0283	0.000421	1.36e-05	0.165	0.149	149.148	4
Tonight's The Night	Bigbiglove	23	Little Birdy	5jTOgWOF5LA9komvuVcGIg	224000	False	34	0.461	0.843	5	-3.642	1	0.0342	0.0143	0	0.485	0.102	123.587	4
Dirty Hearts	Dirty Hearts	22	Dallas Crane	4D5nMNGgDQ9SJc7y17nClY	148573	False	0	0.148	0.927	2	-3.387	1	0.0473	3.98e-05	2.21e-05	0.585	0.441	168.457	4
Young Man, Old Man (you ain't better than the rest)	The Dissociatives	21	The Dissociatives	3GsGqcswO6lEGxYvUWCqsE	270750	False	17	0.572	0.809	11	-3.751	1	0.033	0.0693	7.61e-06	0.615	0.229	72.678	4
Rough Diamonds	End Of Fashion	20	End Of Fashion	5FQxjZy7k2el9XYdlePwY0	255000	False	0	0.458	0.622	2	-5.735	1	0.0286	0.01	0	0.362	0.311	147.965	4
Drop The Pressure	Destroy Rock & Roll	19	Mylo	6mi4cupbdAvMngkGd1Urvp	253546	True	0	0.816	0.583	9	-7.177	1	0.0923	0.0288	0.836	0.481	0.175	128.984	4
I Love You Cause I Have To	I Love You Cause I Have To	17	Dogs Die In Hot Cars	1ZZCXKwSyPPZobYdOwN66e	155133	False	27	0.56	0.936	9	-5.054	0	0.0369	0.00836	2.53e-06	0.838	0.0498	158.865	4
I Was Born A Unicorn	Who Will Cut Our Hair When We're Gone?	15	The Unicorns	3gtxsujclIHgAp8qkt8hKT	165600	False	0	0.543	0.549	6	-7.569	0	0.134	0.021	0.00244	0.67	0.0738	144.438	4
Breathe Me	Colour The Small One	14	Sia	7jqzZyJJLrpkRFYGpkqSK6	272800	False	68	0.552	0.643	0	-7.36	1	0.0327	0.0364	0.74	0.212	0.105	120.012	4
Imagine	eMOTIVe	13	A Perfect Circle	34tYgJ1vX0sRpjm4teNWVe	287555	False	52	0.537	0.495	8	-6.188	1	0.0256	0.127	0.00441	0.154	0.109	73.012	4
Get What You Need	Get Born	12	Jet	2If6F2ULIf7bABfxxReFjB	247653	False	37	0.531	0.843	11	-4.671	1	0.0438	0.000127	0.0168	0.689	0.268	133.143	4
Lotion	Pleetch	11	Greenskeepers	3TECWs4c2GEUhEr1Hb3UQx	225826	False	0	0.879	0.322	9	-9.013	1	0.0453	0.0999	0.00131	0.84	0.106	122.063	4
Somersault	‘I Was There When It Happened’ - Bella Union 10th Anniversary	10	Decoder Ring	6sxtqxCfG7XibBtPqQNc8A	160253	True	0	0.531	0.335	10	-10.576	1	0.0273	0.855	0.0121	0.278	0.109	129.964	4
Comfortably Numb	Scissor Sisters	9	Scissor Sisters	7yBO9ap6S5qLK8QGm8OXy9	264640	False	31	0.807	0.925	7	-6.478	1	0.0391	0.261	0.0163	0.793	0.101	116.982	4
Hello	Sunrise Over Sea	8	John Butler Trio	4Bi8GA48mt6TciuMrBTJ3z	266007	False	28	0.427	0.817	11	-6.729	0	0.0316	0.0209	0.0248	0.725	0.11	99.997	4
Ride	Winning Days	7	The Vines	1ndueeuUL5csGntKZGMVNj	156213	False	37	0.592	0.932	9	-3.12	1	0.041	0.0019	0.000136	0.657	0.0468	125.903	4
Twenty Years - Edit	Ti amo ogni giorno di più	6	Placebo	37ocWIjmf22b34u1JNrwce	202453	False	9	0.491	0.653	5	-6.171	0	0.0286	0.223	0.00227	0.335	0.179	135.017	4
Mirror Mirror	After The Fall	5	After The Fall	63f0lAVgGVAnMnhFJlB74Y	138533	False	18	0.492	0.961	10	-5.296	1	0.0893	0.000639	0	0.492	0.286	156.129	4
Safe Forever	Sound Shattering Sound	4	Gyroscope	4U9hM1YVk30jrZVh2ByXsE	221666	False	22	0.407	0.866	9	-3.686	0	0.038	7.56e-05	0.00494	0.212	0.0848	120.61	4
Catch Me Up	Split The Difference	3	Gomez	0jpxzZNMV868p5VPobhlUn	227640	False	21	0.483	0.888	11	-4.936	1	0.0634	0.0132	0	0.597	0.0552	109.617	4
Always	Begins Here	2	The Butterfly Effect	2RMygRxQCl332VZutIPXzi	238466	False	0	0.401	0.802	2	-5.341	0	0.0422	8.63e-05	7.43e-05	0.277	0.15	74.89	4
I'm Gonna Haunt You	No Time for Sorrows	1	Fabienne DelSol	1Esg3UuEiKSqdTv8fQ682w	163173	False	40	0.629	0.862	2	-5.728	0	0.0358	0.191	0.00623	0.863	0.0681	154.095	4
