Name	Album	Rank	Artist	Track_id	Duration	Explicit	Popularity	Danceability	Energy	Key	Loudness	Mode	Speechiness	Acousticness	Instrumentalness	Valence	Liveness	Tempo	Time_Signature
Heartlines	Heartlines	60	Broods	7L4D13XrEeTAtSPnzWfv7i	197000	False	0	0.659	0.677	3	-4.129	0	0.0763	0.47	0	0.273	0.0615	90.069	4
Final Song	Final Song	59	MØ	4qqArAiTPueDxIp7cf87h7	235826	False	71	0.695	0.672	1	-6.109	0	0.0345	0.014	8.44e-05	0.245	0.0756	104.988	4
Satan	Satan	58	D.D Dumbo	5vBcpMYsW2D3KDQP7235gQ	275893	False	0	0.797	0.685	5	-7.775	1	0.0922	0.28	0.496	0.682	0.224	119.984	4
Dang! (feat. Anderson .Paak)	The Divine Feminine	57	Mac Miller, Anderson .Paak	5iUQMwxUPdJBFeGkePtM66	305350	True	72	0.836	0.67	5	-6.907	0	0.23	0.00826	0.000355	0.556	0.0837	107.018	4
Walrus	Walrus	56	D.D Dumbo	2X0juc0oVSprzvtIIXkJx3	190986	False	0	0.611	0.666	6	-6.777	1	0.0631	0.301	0.121	0.854	0.122	175.911	4
Creepin	Creepin	55	Kingswood	68jD8FlXe7ay5rLzIMrRvp	226000	False	33	0.397	0.593	1	-7.369	0	0.0372	0.0473	0	0.393	0.139	175.424	4
Higher	Drinking From The Sun, Walking Under Stars Restrung	54	Hilltop Hoods, James Chatburn	1tOT50hl9UG9kGif08Fan5	269720	False	56	0.731	0.674	11	-9.124	0	0.0507	0.258	0.00968	0.633	0.125	111.988	4
Strange Diseases	Strange Diseases	53	Gang of Youths	7I91qqlOpNExtvgu5Tckdk	199586	False	25	0.521	0.769	2	-6.143	1	0.0378	0.00296	0.000871	0.417	0.508	120.959	4
Outcast at Last	Outcast at Last	52	Sticky Fingers	7herJ4OMplYsumppcRAFxl	154149	False	36	0.441	0.905	6	-3.666	0	0.0743	5.93e-05	0.0215	0.752	0.223	183.981	4
Blanket	Blanket	51	Violent Soho	7eLIhuhxp9Xlehyt0NxJli	228573	True	24	0.476	0.912	1	-5.101	1	0.0423	0.00111	0.0051	0.48	0.601	159.956	4
Bored To Death	Bored To Death	50	blink-182	34hoCwSsssai61QCqzGYtX	235613	False	52	0.502	0.966	0	-3.876	1	0.0946	0.00575	1.56e-06	0.638	0.117	159.948	4
Say a Prayer For Me	Say a Prayer For Me	49	RÜFÜS DU SOL	06LwmGpGB342AbG7qqAGox	277324	False	0	0.821	0.675	7	-6.661	0	0.0709	0.227	0.019	0.551	0.0765	116.014	4
Twice	Twice	48	Catfish and the Bottlemen	0Nd8Pa3iWZjt4VxXnS03a2	196946	True	0	0.409	0.793	0	-4.603	1	0.0772	0.000211	0.0338	0.313	0.414	136.631	4
Girlie Bits	Girlie Bits	47	Ali Barter	2oSrDKjoapsPkatkWesOZY	191780	False	29	0.458	0.767	4	-5.644	1	0.0356	0.00297	0.015	0.457	0.126	153.089	4
Solo	Blonde	46	Frank Ocean	35xSkNIXi504fcEwz9USRB	257380	True	69	0.444	0.287	5	-10.631	0	0.0375	0.849	2.82e-06	0.246	0.161	124.027	4
Drinkee	Drinkee	45	Sofi Tukker	4wWak9iTVnpZynpORO2zJx	297507	False	0	0.773	0.663	2	-8.101	1	0.0496	0.0557	0.61	0.324	0.229	115.002	4
Gamma Knife	Gamma Knife	44	King Gizzard & The Lizard Wizard	1KBARqjPGF6MIHE9YqZFhJ	261463	False	0	0.326	0.915	2	-5.269	1	0.045	0.00106	0.484	0.544	0.401	104.203	3
Marinade	Honey Bones	43	DOPE LEMON	2N60TAtXaCbmi7zqdUoW61	237961	False	62	0.677	0.74	2	-6.528	1	0.0243	0.242	0.0146	0.679	0.105	110.193	4
Life Itself	Life Itself	42	Glass Animals	2cKBRXAja8JIgF2gSmrMke	280415	False	7	0.696	0.62	1	-8.346	1	0.0346	0.0169	0.176	0.674	0.349	111.994	4
Alaska	Alaska	41	Maggie Rogers	1MsyEbEQca1sfC9JnkKnOm	188717	False	10	0.853	0.353	9	-12.146	0	0.043	0.416	0.00614	0.141	0.0987	103.989	4
All Fucked Up	This Could Be Heartbreak	40	The Amity Affliction	4NHuyxiG4Cl2wfqWIzT1hL	229760	True	56	0.511	0.876	11	-4.287	0	0.0337	0.0338	0	0.291	0.645	142.056	4
I Bring The Weather With Me	I Bring The Weather With Me	39	The Amity Affliction	3P2oVLop2U6WIxcUq8kgar	276413	False	32	0.283	0.973	6	-3.359	0	0.288	0.0153	0	0.0962	0.356	173.848	4
Next To You	Next To You	38	L D R U, Savoi	6vd1PmgvjMQ7DUt87EDdcb	176117	False	39	0.443	0.882	1	-4.623	1	0.068	0.0013	0	0.43	0.13	170.123	4
So Sentimental	WACO	37	Violent Soho	2gPASVJHzAHYeGHeus8IBr	252226	False	43	0.567	0.846	7	-5.546	1	0.0285	0.0052	0.13	0.684	0.111	126.028	4
Wolfie (feat. Julia Stone)	Wolfie / Funeral	36	Golden Features, Julia Stone	6rKmnzp0nUpHvjLK7FXSnP	203636	False	51	0.599	0.585	0	-7.284	1	0.0725	0.0642	0.000207	0.214	0.0743	119.985	4
Free	Free	35	Broods	1uNFjZ0i9b4Yr6HJ0xVkju	222840	False	1	0.607	0.757	7	-3.536	1	0.0563	0.021	0	0.446	0.248	89.992	4
Famous	Famous	34	Kanye West	0LZkLc5y0p1m8bcviIVYWp	196280	True	1	0.357	0.751	6	-3.771	1	0.176	0.0479	0	0.455	0.123	174.0	4
No Shade	No Shade	33	Violent Soho	4McYbQcPfpZ7QHvxmON677	250973	False	24	0.658	0.934	2	-4.861	1	0.0401	0.0229	0.000207	0.623	0.0927	122.006	4
Lost (Season One)	Lost (Season One)	32	Camp Cope	7xxXl5NtORJn8IETuxKY6A	232143	False	24	0.302	0.859	9	-3.066	1	0.0453	0.00963	0.043	0.684	0.105	155.676	4
Because I'm Me	Wildflower	31	The Avalanches	2kXW9JriUNpNJfpBpYzqMM	252800	False	48	0.472	0.805	8	-5.793	1	0.086	0.0491	0.0162	0.512	0.337	94.922	4
This Could Be Heartbreak	This Could Be Heartbreak	30	The Amity Affliction	72jhYrzA273qKiEDSHFhOp	233760	False	25	0.568	0.99	1	-2.906	1	0.0826	0.101	0	0.545	0.356	131.991	4
Soundcheck	Soundcheck	29	Catfish and the Bottlemen	0QsYUZLLqNKaSZM6VUxJVx	261560	False	0	0.602	0.749	2	-5.794	1	0.0385	0.00112	0.0764	0.618	0.413	135.041	4
Settle	Settle	28	Vera Blue	2VjJcwJ1OE8LsGsCzgWWnd	218230	False	3	0.605	0.457	4	-7.105	1	0.0321	0.331	0.0205	0.201	0.113	81.96	4
Burn the Witch	Burn the Witch	27	Radiohead	3dAxzv7hkxipbuWJaOMzAl	220609	False	45	0.541	0.847	11	-6.52	1	0.0297	0.303	0.271	0.62	0.109	148.937	4
Panda	Panda	26	Desiigner	46THN9jjPWhSqFUu6YsBhv	247866	True	14	0.679	0.734	10	-5.542	0	0.444	0.0241	1.65e-06	0.245	0.369	145.028	4
Gemini Feed	Gemini Feed	25	BANKS	1je8teAQYtOnzG7c10MTw5	186333	False	39	0.768	0.654	11	-6.223	0	0.0762	0.203	0.000235	0.543	0.168	102.01	4
Think About It	Think About It	24	Thundamentals, Peta And The Wolves	4FAZO19kMWBo8AqzrBXCNY	234103	True	1	0.69	0.919	0	-3.593	1	0.0383	0.0176	0.000283	0.269	0.0897	122.015	4
Simulation	Tkay	23	Tkay Maidza	6amn0MNcVurHtyKKeHUePA	205826	False	20	0.777	0.893	1	-4.446	1	0.0507	0.0762	0.000298	0.931	0.307	104.989	4
Pink + White	Blonde	22	Frank Ocean	3xKsf9qdS1CyvXSMEid6g8	184516	False	76	0.544	0.552	9	-7.45	1	0.0991	0.67	4.57e-05	0.554	0.415	159.738	3
My Love Is Gone	My Love Is Gone	21	SAFIA	6hFbNiejirT7ENUdvjt9nx	257353	False	30	0.731	0.778	8	-5.803	0	0.0473	0.0212	0.000169	0.761	0.473	125.03	4
Dopamine (feat. Thief)	Dopamine (feat. Thief)	20	Bliss n Eso	1dux9JVsULOU748EWZx5jG	212994	True	38	0.557	0.754	8	-7.508	0	0.225	0.174	0.00028	0.284	0.339	171.939	4
Uptown Folks	Uptown Folks	19	DOPE LEMON	4iHAVkd0CiNOC6Sz8IWUYw	288013	False	30	0.475	0.824	11	-4.935	0	0.0395	0.0846	0.155	0.408	0.136	117.239	4
Me and Your Mama	Me and Your Mama	18	Childish Gambino	4TDoUr2meaXsfbPFMdrqOE	379213	False	0	0.555	0.454	5	-11.806	1	0.0338	0.0116	0.0294	0.214	0.0708	118.003	3
Over You	Over You	17	SAFIA	1o14oaZYwfbZwys1dSeRiA	187915	False	0	0.597	0.544	2	-6.711	1	0.0859	0.0145	3.02e-06	0.607	0.127	177.807	4
Anything Near Conviction	Anything Near Conviction	16	Luca Brasi	1FmDn1YE9lpmzu2kd49eGx	227738	False	21	0.504	0.961	8	-4.876	0	0.0645	0.000507	0.000112	0.531	0.273	154.161	4
Subways	Subways	15	The Avalanches	4T9SPNw54GY4PB0Df5AEON	190906	False	0	0.502	0.867	8	-6.77	1	0.0614	0.17	0.0247	0.547	0.638	111.788	3
How To Taste	WACO	14	Violent Soho	7yABmgVQuV1Oz6M4DTOPst	270773	True	42	0.493	0.91	7	-7.184	1	0.0335	0.000117	0.00451	0.591	0.425	152.98	4
High And Low	High And Low	13	Empire of the Sun	4idXqwDDENjWPbkrEy1w47	224840	False	5	0.508	0.782	1	-4.667	1	0.0454	0.0193	3.03e-06	0.286	0.089	126.917	4
Fading	Fading	12	Vallis Alps	2fKEunM0KZVpVLwlvmVlDZ	280055	False	57	0.662	0.482	9	-9.786	1	0.0464	0.515	0.00553	0.294	0.119	98.05	4
Lose It	Skin	11	Flume, Vic Mensa	7EsQDrkIlrAqHf0T2Ka32n	225852	True	43	0.606	0.854	9	-2.765	0	0.322	0.0847	0	0.605	0.215	129.977	4
Hanging by a Thread (feat. Natalie Foster)	Hanging by a Thread (feat. Natalie Foster)	10	Elk Road, Natalie Foster	2zaRtGEjWG0q8q8l9MnL3v	203800	False	19	0.77	0.794	1	-5.51	1	0.026	0.0104	0.0327	0.107	0.13	105.007	4
You Don't Think You Like People Like Me	You Don't Think You Like People Like Me	9	Alex Lahey	5ELWKLFAxf1WyAOYvSgkGh	227000	False	0	0.583	0.935	7	-2.851	1	0.186	0.0179	0	0.549	0.144	157.994	4
Season 2 Episode 3	Season 2 Episode 3	8	Glass Animals	1FFwg8ACHOG6cjuo3Q7nJf	243509	False	0	0.739	0.283	5	-7.965	0	0.114	0.565	2.77e-05	0.666	0.239	148.01	4
Too Good	Views	7	Drake, Rihanna	11KJSRSgaDxqydKYiD2Jew	263373	True	15	0.804	0.648	7	-7.805	1	0.117	0.0573	3.49e-05	0.392	0.102	117.983	4
Brace	Brace	6	Birds Of Tokyo	0i078rDamBBES96MiZlRtD	288431	False	0	0.477	0.779	3	-5.107	1	0.0313	0.000939	9.51e-06	0.133	0.0773	157.98	4
Panda	Panda	5	Desiigner	112lQZi5e7i8ohZ4z0e6nu	246595	True	0	0.802	0.639	10	-7.905	0	0.361	0.15	0	0.35	0.37	145.276	4
Starboy	Starboy	4	The Weeknd, Daft Punk	5daraHuEcxUfcLeTtfFuRL	230466	False	0	0.679	0.599	7	-7.081	1	0.282	0.145	2.17e-06	0.511	0.143	185.999	4
Starboy	Starboy	3	The Weeknd, Daft Punk	5daraHuEcxUfcLeTtfFuRL	230466	False	0	0.679	0.599	7	-7.081	1	0.282	0.145	2.17e-06	0.511	0.143	185.999	4
