Name	Album	Rank	Artist	Track_id	Duration	Explicit	Popularity	Danceability	Energy	Key	Loudness	Mode	Speechiness	Acousticness	Instrumentalness	Valence	Liveness	Tempo	Time_Signature
Psycho (feat. Ty Dolla $ign)	beerbongs & bentleys	90	Post Malone, Ty Dolla $ign	3swc6WTsr7rl9DqQKQA55C	221440	True	86	0.739	0.559	8	-8.011	1	0.117	0.58	0	0.439	0.112	140.124	4
Dazed & Confused	Dazed & Confused	89	Ruel	2pyjbGTpJCPjMYwCbdymiF	189608	False	76	0.688	0.5	2	-7.411	1	0.138	0.102	0	0.418	0.355	127.906	3
Labrador	Labrador	88	WAAX	06LiHAhneCsoLvRPDHPrJR	221402	True	49	0.498	0.791	7	-3.759	1	0.0963	0.000632	2.81e-05	0.468	0.315	120.039	4
Younger	Younger	87	Ruel	2qXicQG06oT0ijKBznpgQv	222320	False	77	0.745	0.477	11	-7.706	0	0.088	0.202	0	0.454	0.12	136.055	4
Dirt Cheap	Dirt Cheap	86	Lime Cordiale	12tS8W4qtDOiH3XSlhjE6f	175126	True	55	0.687	0.796	3	-7.699	0	0.133	0.747	0.00159	0.737	0.283	136.012	4
Bubblin	Bubblin	85	Anderson .Paak	6BvtitRX5lQC87YlA6rq0n	209093	True	65	0.568	0.873	1	-5.22	1	0.265	0.0731	0	0.547	0.367	106.783	5
Cigarettes	Flow State	84	Tash Sultana	4ywIrrFcXcD8DTn3EuGYxd	322715	True	61	0.557	0.753	11	-5.052	0	0.233	0.032	6.86e-05	0.562	0.0598	158.023	4
1999 WILDFIRE	1999 WILDFIRE	83	BROCKHAMPTON	1t4pPnbkOjzoA5RvsDjvUU	251250	True	69	0.811	0.57	5	-8.093	1	0.129	0.253	0	0.814	0.148	128.066	4
Hunger	Hunger	82	Florence + The Machine	6HJcuxVgYjxcYDnPG0ystc	214666	False	60	0.729	0.675	2	-5.62	0	0.0415	0.53	0	0.332	0.0985	116.016	4
Ballroom	Sugar Mountain	81	Jack River	41PBi6ov7CfS1LSytGwTjB	195829	False	48	0.514	0.721	4	-4.982	1	0.0356	0.155	0	0.137	0.0833	122.898	4
Nothing Breaks Like a Heart (feat. Miley Cyrus)	Nothing Breaks Like a Heart (feat. Miley Cyrus)	80	Mark Ronson, Miley Cyrus	27rdGxbavYJeBphck5MZAF	217466	False	86	0.601	0.794	7	-5.844	0	0.0671	0.00987	1.36e-06	0.244	0.388	114.066	4
Clumsy Love	Clumsy Love	79	Thelma Plum	0Mf1gc22ZGqybgAYT7SjWd	187520	True	59	0.695	0.71	4	-6.335	1	0.039	0.487	0	0.538	0.115	84.993	4
Better Together	Better Together	78	Hayden James, Running Touch	5vuQqO6halvU7BsGR5Dozk	236866	False	63	0.759	0.812	5	-6.972	0	0.0542	0.109	0.0117	0.753	0.327	116.009	4
Miracle	Love Is Dead	77	CHVRCHES	5MZxIhYzEQU2KR6l0zXmmr	188251	False	49	0.577	0.751	5	-4.204	1	0.0314	0.015	0	0.44	0.189	124.004	4
Clarity	Clarity	76	Polish Club	7HCjsLWogBKPy3OhVnv5aR	246706	False	49	0.595	0.92	2	-3.638	1	0.0523	0.00379	0.0279	0.232	0.37	113.98	4
Molotov	Molotov	75	Kira Puru	054ghjdHmZeUmrVQC8Mi3o	208110	True	47	0.686	0.754	0	-5.707	1	0.0352	0.0186	2.59e-05	0.507	0.085	91.966	4
Pussy Is God	Pussy Is God	74	King Princess	6VCeywT4JeawuZOUkQ1okx	205533	True	67	0.739	0.621	11	-6.929	0	0.238	0.049	0.00369	0.462	0.0718	85.969	4
Sweet Release	Blend Inn	73	Hockey Dad	6B57GgwgltWu1mHIBn4FZf	207430	False	48	0.26	0.867	1	-6.163	1	0.0452	6.75e-06	0.000665	0.662	0.0575	141.589	4
Smogged Out	My Own Mess	72	Skegss	6dtAjSncQXzTAm0vJ1bh7q	174155	True	50	0.569	0.848	9	-6.179	1	0.0287	0.00149	0	0.836	0.267	127.819	4
UFO	UFO	71	Mallrat, Allday	5WEfP0V1NKhsbWxX1Zab1c	187078	False	56	0.682	0.72	9	-6.514	0	0.0359	0.0297	0	0.448	0.118	129.99	4
Cheetah Tongue	Beautiful People Will Ruin Your Life	70	The Wombats	0tvLiA6ViI5iUZ4sQXjAdL	219481	False	51	0.525	0.968	2	-3.075	1	0.0553	0.043	0.000463	0.591	0.133	95.006	4
Eastside (with Halsey & Khalid)	FRIENDS KEEP SECRETS	69	benny blanco, Halsey, Khalid	7FGq80cy8juXBCD2nrqdWU	170769	False	81	0.632	0.686	6	-7.665	0	0.243	0.549	0	0.329	0.2	89.949	4
Tints (feat. Kendrick Lamar)	Oxnard	68	Anderson .Paak, Kendrick Lamar	7c3SbTuufigBWURcICnAWy	268400	True	65	0.805	0.833	1	-6.73	0	0.12	0.0859	0	0.703	0.0578	109.076	4
Need You	Need You	67	Flight Facilities, NÏKA	3EBHcU11daLLlDIUc6jHfB	200525	False	57	0.759	0.739	8	-6.501	1	0.0337	0.224	0.0124	0.444	0.0966	117.982	4
Scream Whole	Scream Whole	66	Methyl Ethel	4blBWGoUiEUK5tGLStGM7V	252424	False	49	0.794	0.71	8	-7.24	1	0.0614	0.231	0.00131	0.519	0.0735	126.027	4
Mistake	Lost Friends	65	Middle Kids	5yGZgjR0JXYgAU3mFd00Pr	212613	False	49	0.515	0.896	2	-2.825	1	0.0511	0.0331	2.81e-06	0.503	0.0601	134.977	4
BOOGIE	BOOGIE	64	BROCKHAMPTON	7s5ML7zaUSxb5UsvsqQTSd	193154	True	40	0.604	0.933	1	-3.034	1	0.214	0.0137	0	0.28	0.37	110.029	4
Killing My Time	Killing My Time	63	G Flip	5FUlm1KaB15evWbYRYbZ05	217148	True	60	0.838	0.609	8	-5.865	1	0.0446	0.442	1.99e-06	0.609	0.0742	102.988	4
I Wanna Be Everybody	Blend Inn	62	Hockey Dad	15ff7eHLsaMKP4O3i4GM5D	218858	False	50	0.492	0.863	3	-6.468	1	0.0411	8.09e-05	2.53e-06	0.753	0.0892	110.393	4
The End	For Now	61	DMA'S	696QOvmnqceLqAohaCPROA	264595	False	50	0.35	0.855	0	-6.307	1	0.0585	0.00543	0	0.327	0.35	103.013	4
Give Me My Name Back	Give Me My Name Back	60	Meg Mac	78oHLg3U3nZjJHWFK4vMgE	191605	False	55	0.585	0.556	7	-6.05	1	0.0415	0.0235	2.55e-06	0.186	0.1	81.012	4
Soaked	Soaked	59	Bene	70TEuKwiK0bd5phEQkbvT4	241935	False	60	0.792	0.54	9	-5.975	0	0.0342	0.485	0	0.577	0.104	93.001	4
Martini	Hi Viz	58	The Presets	1p535eXa7HErdKgPVOXPqC	240080	False	53	0.817	0.673	1	-8.223	1	0.0819	0.00645	0.151	0.684	0.15	126.042	4
Without Me	Without Me	57	Halsey	5p7ujcrUXASCNwRaWNHR1C	201660	True	92	0.752	0.488	6	-7.05	1	0.0705	0.297	9.11e-06	0.533	0.0936	136.041	4
Wasted	Wasted	56	Peking Duk	6S5lBW22Re1UPKXjX7obLC	182370	False	59	0.693	0.76	11	-5.433	1	0.0353	0.00169	0.000977	0.751	0.121	114.996	4
Saturday Sun	Nation of Two	55	Vance Joy	5qnqVH96GFq3Qo71lEkFT5	214746	False	59	0.628	0.869	8	-4.339	1	0.0489	0.497	0	0.701	0.169	99.97	4
We're Going Home	Nation of Two	54	Vance Joy	0pRg3uYbv1BdeNQXpo76Mx	207906	False	54	0.589	0.688	4	-5.443	0	0.0301	0.289	3.59e-06	0.453	0.139	95.902	4
Better	Suncity	53	Khalid	6zeeWid2sgw4lap2jV61PZ	229320	False	85	0.596	0.552	0	-10.278	0	0.097	0.0765	0.334	0.112	0.104	97.949	4
Mr La Di Da Di	Mr La Di Da Di	52	Baker Boy	5Dta3vXwJx28vqRZIi974F	200214	False	50	0.806	0.734	4	-7.763	0	0.276	0.126	0	0.642	0.909	100.935	4
No Place	Solace	51	RÜFÜS DU SOL	71IpLCdWNvPzYwMa9PS9zM	238920	False	54	0.616	0.867	4	-6.232	0	0.0315	0.0161	0.125	0.198	0.147	120.018	4
Missing Me	Missing Me	50	Angie McMahon	67YZtCviE4sEHmgRg5p5q8	197009	False	57	0.512	0.385	4	-7.983	0	0.0508	0.258	4.74e-05	0.403	0.0936	99.341	4
When I Dream	When I Dream	49	San Cisco	579j0QRchEajNo11kaaAUx	190472	False	55	0.666	0.827	6	-6.618	0	0.0301	0.0598	0	0.899	0.27	122.979	4
Like People	Bloody Lovely	48	DZ Deathrays	3vS4BTdHb8fOSSDF7sILFX	241756	False	48	0.43	0.89	7	-5.861	1	0.0759	0.00127	1.28e-06	0.493	0.401	139.978	4
you should see me in a crown	you should see me in a crown	47	Billie Eilish	6vsV4D8BM6PioRr1UOx0n2	180566	False	69	0.697	0.552	1	-10.271	0	0.196	0.479	0.127	0.278	0.147	75.235	4
MANTRA	MANTRA	46	Bring Me The Horizon	7dRj3sTBYkNbEx5kdNHriv	233297	True	67	0.502	0.817	0	-3.508	1	0.0447	0.000477	0	0.617	0.153	90.024	4
Clark Griswold	Clark Griswold	45	Hilltop Hoods, Adrian Eagle	5dtqtvjmFlj3ZQ477OjifI	227106	False	36	0.828	0.69	1	-5.732	1	0.0804	0.193	9.5e-06	0.832	0.0947	95.997	4
God's Plan	Scorpion	44	Drake	6DCZcSspjsKoFjzjrWoCdn	198973	True	86	0.754	0.449	7	-9.211	1	0.109	0.0332	8.29e-05	0.357	0.552	77.169	4
Laps Around The Sun	Laps Around The Sun	43	Ziggy Alberts	68ZVCePM9IP0MSbcmeZuup	206166	True	59	0.768	0.472	4	-10.047	0	0.0493	0.475	0	0.145	0.11	110.024	4
In The Air	For Now	42	DMA'S	5erboycgDYOpS1Hl0RSxOb	241318	False	53	0.414	0.712	9	-6.162	1	0.0304	0.183	0	0.502	0.254	144.006	4
Nice For What	Scorpion	41	Drake	3CA9pLiwRIGtUBiMjbZmRw	210746	True	83	0.586	0.909	8	-6.474	1	0.0705	0.0891	0.000109	0.757	0.119	93.394	4
The Perfect Life Does Not Exist	The Perfect Life Does Not Exist	40	Ball Park Music	0VP6itispJkQ16KtKckI6g	201670	False	47	0.434	0.651	6	-7.489	1	0.0296	0.00748	0	0.448	0.375	94.065	4
About You	About You	39	G Flip	7JoND9PHYkZ0l7NEHWGjjd	247771	False	56	0.564	0.592	1	-7.598	1	0.0486	0.239	4.74e-06	0.076	0.104	112.743	4
Love Me Now	Laps Around The Sun	38	Ziggy Alberts	2lqkfo2n8WfqGD17lK06ep	243800	False	56	0.739	0.378	0	-10.25	1	0.033	0.328	1.11e-06	0.591	0.128	109.003	4
All Loved Up	Love Monster	37	Amy Shark	6914ZWSnIGPlQkNgQldTmT	210000	False	62	0.565	0.603	9	-6.33	1	0.177	0.0264	4.02e-05	0.171	0.0738	177.996	4
Ladders	Swimming	36	Mac Miller	39NDBdU5Xkm5pCFGa5kZtI	287040	True	75	0.802	0.463	8	-8.379	1	0.162	0.236	0.00531	0.291	0.105	103.961	4
1950	1950	35	King Princess	0CZ8lquoTX2Dkg7Ak2inwA	225133	True	81	0.6	0.535	4	-7.043	1	0.107	0.648	4.7e-06	0.269	0.162	71.912	4
Better Now	beerbongs & bentleys	34	Post Malone	7dt6x5M1jzdTEt8oCbisTK	231266	True	89	0.68	0.563	10	-5.843	1	0.0454	0.354	0	0.374	0.136	145.028	4
God Forgot	LO LA RU	33	The Rubens	1dOhYM7SsZKPSlfmnWlh0L	212173	True	53	0.692	0.737	8	-5.798	1	0.15	0.449	4.78e-06	0.487	0.462	118.897	4
Church	Awake	32	Alison Wonderland	6Apozxrk03AIyQwyswUjbt	183912	False	61	0.551	0.681	10	-4.873	0	0.0401	0.0251	0	0.227	0.481	94.052	4
Sometimes	Sometimes	31	Cub Sport	0Qr4ytiBqsQfwLoAc1332Z	153666	False	57	0.607	0.59	9	-7.518	0	0.0328	0.212	0	0.427	0.171	118.868	4
Fire	Reprisal	30	Peking Duk	3BZkEOJwKUYRlkLWZB1izC	226350	False	65	0.679	0.69	1	-2.744	0	0.054	0.0257	8.92e-06	0.648	0.07	99.949	4
All The Stars (with SZA)	Black Panther The Album Music From And Inspired By	29	Kendrick Lamar, SZA	3GCdLUSnKSMJhs4Tj6CV3s	232186	True	81	0.698	0.633	8	-4.946	1	0.0597	0.0605	0.000194	0.552	0.0926	96.924	4
Sunflower - Spider-Man: Into the Spider-Verse	Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture)	28	Post Malone, Swae Lee	3KkXRkHbMCARz0aVfEt68P	158040	False	95	0.76	0.479	2	-5.574	1	0.0466	0.556	0	0.913	0.0703	89.911	4
All The Pretty Girls	All The Pretty Girls	27	Vera Blue	1kgw52pWfmHsXP0eAmduLg	202628	False	63	0.708	0.591	11	-5.825	1	0.0348	0.415	0	0.618	0.117	120.976	4
I Miss You	I Love Songs	26	Thundamentals	5qJg8UTHlqGENn1OX0SwV9	205255	True	59	0.73	0.69	11	-7.019	1	0.103	0.586	0.000112	0.87	0.184	147.89	4
Leave Me Lonely	Leave Me Lonely	25	Hilltop Hoods	03Pg5wDlaYAZlTNLeAfl2r	194560	False	48	0.764	0.868	10	-5.827	1	0.0505	0.279	0	0.754	0.175	131.031	4
Treat You Better	Solace	24	RÜFÜS DU SOL	2rvsMBNzzIgp1bd9AXANu7	273666	False	60	0.612	0.54	8	-5.886	1	0.0338	0.361	5.82e-06	0.197	0.102	121.952	4
Underwater	Solace	23	RÜFÜS DU SOL	2KMT02c16COpkLxFCnCxzE	349893	False	57	0.604	0.82	6	-6.64	0	0.0342	0.0181	0.0168	0.44	0.115	117.996	4
Never Ever (feat. Sarah)	LO LA RU	22	The Rubens, Sarah	4E2s2lCNKxbWJMwHPMzOfq	199786	True	61	0.729	0.399	6	-7.159	0	0.04	0.398	0	0.239	0.124	111.893	4
Waiting	Waiting	21	KIAN	0TBFJanfWaByPIi3f7RR82	215653	False	73	0.787	0.448	4	-7.671	0	0.0508	0.372	0	0.471	0.0779	138.03	4
Peach	Peach	20	Broods	2qTAYXYc6U3a1VkWtTBXJQ	255397	False	30	0.688	0.738	5	-4.829	1	0.0405	0.00875	3.89e-05	0.251	0.257	111.022	4
Join The Club	Blend Inn	19	Hockey Dad	1BRdINKi2s6bQVumdiroEy	197665	False	53	0.303	0.967	10	-4.561	0	0.147	0.000124	0	0.228	0.0769	159.932	4
lovely (with Khalid)	lovely (with Khalid)	18	Billie Eilish, Khalid	0u2P5u6lvoDfwTYjAADbn4	200185	False	91	0.351	0.296	4	-10.109	0	0.0333	0.934	0	0.12	0.095	115.284	4
Baby Come Back	Baby Come Back (triple j Like A Version)	17	Ocean Alley	1eFxr88BIIqwcrvA28Y44y	289065	False	61	0.492	0.544	8	-9.13	1	0.0449	0.11	2.6e-05	0.373	0.0934	148.674	4
Just Friends	Just Friends	16	Hayden James, Boy Matthews	1xobJHNsdoBQAJ2cgSfHVu	238991	False	63	0.639	0.685	9	-4.571	0	0.049	0.105	0	0.363	0.143	110.041	4
I'm Good	I'm Good	15	Wafia	5Qlsugh2ZVlaOgPSHpI8D7	217136	False	62	0.738	0.696	1	-3.59	1	0.0305	0.0236	9.09e-05	0.892	0.338	101.989	4
Praise The Lord (Da Shine) (feat. Skepta)	TESTING	14	A$AP Rocky, Skepta	7ycWLEP1GsNjVvcjawXz3z	205040	True	83	0.85	0.569	5	-8.152	0	0.136	0.0609	0.0816	0.294	0.1	80.02	4
Turn	Beautiful People Will Ruin Your Life	13	The Wombats	0ksLGbDH7R769GrbCarbBs	207679	False	54	0.548	0.842	1	-3.902	1	0.0489	0.0084	0	0.38	0.0779	105.121	4
Up In The Clouds	My Own Mess	12	Skegss	14jL8sDvHq13jE4YcMknyf	149623	False	52	0.542	0.758	0	-5.032	1	0.0286	0.012	0	0.489	0.274	104.944	4
Knees	Chiaroscuro	11	Ocean Alley	7fE9r2qOJmjgruk3TdW4MD	286785	False	63	0.549	0.594	0	-9.359	1	0.0452	0.0524	2.74e-06	0.365	0.312	119.935	4
Dinosaurs	Dinosaurs	10	Ruby Fields	5l2d1C7MIXAnHTdk3p2V9q	233359	False	58	0.487	0.392	5	-7.613	1	0.03	0.658	3.2e-05	0.206	0.0977	153.979	4
when the party's over	when the party's over	9	Billie Eilish	14JzyD6FlBD5z0wV5P07YI	199931	False	76	0.498	0.104	1	-14.08	0	0.0621	0.979	7.86e-05	0.205	0.0895	124.001	3
Groceries	In The Sky	8	Mallrat	4x0pNOZ5r6kJMjsvsoliBm	217284	False	65	0.688	0.539	0	-8.587	1	0.0353	0.127	4.16e-05	0.207	0.116	115.964	4
Be Alright	Be Alright	7	Dean Lewis	3EPXxR3ImUwfayaurPi3cm	196373	True	88	0.553	0.586	11	-6.319	1	0.0362	0.697	0	0.443	0.0813	126.684	4
I Said Hi	Love Monster	6	Amy Shark	4gvPqK7RifS2F45o9Obo5B	170413	False	57	0.393	0.855	6	-4.329	1	0.122	0.00469	0	0.328	0.0735	74.304	4
This Is America	This Is America	5	Childish Gambino	6EEchdRtnndmJHa5yRebCc	225773	True	62	0.854	0.463	5	-6.159	1	0.137	0.117	0	0.549	0.354	120.024	4
SICKO MODE	ASTROWORLD	4	Travis Scott	2xLMifQCjDGFmkHkpNLD9h	312820	True	89	0.834	0.73	8	-3.714	1	0.222	0.00513	0	0.446	0.124	155.008	4
Losing It	Losing It	3	FISHER	62WEkOD8TUO7wzkolOQW9v	248035	False	62	0.76	0.964	2	-5.844	1	0.0576	0.00182	0.7	0.641	0.0974	125.0	4
Confidence	Chiaroscuro	2	Ocean Alley	7to68V64Cu6zk0UDo5tyw3	253076	False	69	0.59	0.562	11	-9.607	0	0.0505	0.0637	0	0.561	0.105	140.835	4
