Name	Album	Rank	Artist	Track_id	Duration	Explicit	Popularity	Danceability	Energy	Key	Loudness	Mode	Speechiness	Acousticness	Instrumentalness	Valence	Liveness	Tempo	Time_Signature
What's My Age Again?	Enema Of The State	88	blink-182	5JZcX7TTLx4l0xFIXJ3DBt	148573	False	62	0.403	0.956	6	-7.376	1	0.0732	0.017	7.09e-05	0.561	0.0893	157.706	4
Mascara	Reflector	87	Killing Heidi	3exoLhg2vNMZOFqE1fUZDi	290960	False	0	0.416	0.896	2	-4.49	1	0.0419	0.0214	0	0.622	0.38	133.909	4
Ana's Song (Open Fire)	Neon Ballroom	86	Silverchair	2ZvVKaRZzeEdmTrpTrhEvR	222266	False	51	0.395	0.648	9	-7.372	1	0.027	0.0407	8.25e-05	0.246	0.0868	80.286	4
Freak On A Leash	Follow The Leader	85	Korn	3tCjotMTJONRSzFJQVLaAZ	255333	True	0	0.339	0.895	2	-6.479	1	0.0507	2.9e-05	0.0633	0.56	0.372	103.061	4
Falling Away from Me	Best Of	84	Korn	2VYtWG7uyzYpI5CJtbsmJC	270760	True	1	0.486	0.756	9	-6.176	1	0.0366	8.03e-05	0.000666	0.0903	0.161	104.28	4
Animal	Of Someday Shambles	82	Jebediah	24uNm2gLTQexeDCM4DfIJM	268093	False	33	0.395	0.941	6	-1.89	0	0.0416	0.00271	0	0.665	0.313	160.178	4
Lucky Star	Black The Sun	80	Alex Lloyd	0PgUzm9svpD9SIeCTTmHU6	239800	False	25	0.488	0.683	7	-8.282	1	0.0349	0.00101	4.67e-05	0.472	0.419	81.966	4
Don't Call Me Baby	Original Hits - Summer	79	Madison Avenue	2dpKdDhAG8gfM7vq0JAo3S	227773	False	1	0.799	0.932	10	-7.795	0	0.0467	0.00994	0.00465	0.962	0.204	124.506	4
Right Here, Right Now	You've Come A Long Way, Baby	78	Fatboy Slim	2nXBu5Ra6LGrJJzXHHm0co	388026	False	1	0.526	0.864	7	-8.08	1	0.154	0.0127	0.5	0.0912	0.674	124.631	4
I Try	On How Life Is	77	Macy Gray	5TAf4lnZCZTLlZHNZMLFLi	239440	False	71	0.593	0.642	2	-7.284	1	0.0299	0.313	0.000582	0.736	0.0804	76.403	4
Already Gone	Internationalist	76	Powderfinger	3ZfJ81zTowQHG67Xr3RUXn	208466	False	2	0.327	0.359	4	-8.448	1	0.0319	0.0254	4.95e-06	0.505	0.12	162.569	4
Never Had So Much Fun	A Man's Not A Camel	75	Frenzal Rhomb	7gWl1Sk38uPG6mj1sbsjnP	120893	False	0	0.405	0.96	7	-4.797	1	0.0894	0.00041	0.00469	0.601	0.103	107.508	4
Hey Boy Hey Girl	Surrender	74	The Chemical Brothers	7kXmJwrZGIhDaLT9sNo3ut	290493	False	64	0.632	0.92	2	-4.976	1	0.0531	0.119	0.508	0.363	0.114	127.001	4
Feet Touch The Ground	Of Someday Shambles	73	Jebediah	3MIguhn8pCRZxc0FuDJmjJ	304000	False	26	0.558	0.965	11	-5.269	1	0.0451	0.000357	1.29e-05	0.395	0.0636	115.96	4
Anthem for the Year 2000	Neon Ballroom	72	Silverchair	3J19l4hOfwFFIF715BwVcG	247786	False	53	0.325	0.768	2	-7.51	1	0.0491	0.0426	4.04e-06	0.454	0.27	176.6	4
Miss You Love	Neon Ballroom	71	Silverchair	3y9zMGuxWS8xkpOxNPfiMZ	240733	False	53	0.353	0.464	7	-8.543	1	0.0272	0.0378	0.000969	0.148	0.0944	144.222	3
All The Small Things	Enema Of The State	70	blink-182	12qZHAeOyTf93YAWvGDTat	168000	False	19	0.442	0.893	0	-4.878	1	0.0505	0.00844	0	0.712	0.529	148.119	4
Heaven Coming Down	TRIPtych	69	The Tea Party	6lOvhkSYAU6xde5BvtWNbB	241293	False	41	0.343	0.862	2	-5.334	1	0.0408	0.00359	0.0169	0.221	0.146	184.232	4
Ready 1	Easy	68	Grinspoon	0tTy561n7MV6haQoUvrrOz	154133	False	0	0.354	0.824	11	-6.842	0	0.091	1.61e-05	0.243	0.594	0.0902	171.19	4
You Are Not My Friend	A Man's Not A Camel	67	Frenzal Rhomb	0gPTGughNLlbbhmLAViFGh	206573	False	0	0.31	0.966	10	-4.516	1	0.0491	0.000345	0.628	0.551	0.0882	157.18	4
A Hazy Shade of Winter	A Hazy Shade Of Winter	65	Bodyjar	7eZ2HTNKNx4We8PJMZw1dx	134533	True	0	0.31	0.988	5	-3.995	0	0.145	0.000741	0.00536	0.675	0.217	175.246	4
Around the World	Californication	64	Red Hot Chili Peppers	1Y6DGcTCuMAtw8KB3h4W3q	239213	False	53	0.51	0.943	0	-3.572	1	0.171	0.00421	0.584	0.776	0.062	96.48	4
Chunky Chunky Air Guitar	Love This City	63	The Whitlams	0iEMTkdc81bfifo5VY8F9r	184026	False	16	0.484	0.852	4	-5.663	1	0.262	0.0691	0.000307	0.814	0.604	180.003	4
Shazam!	Grand Slam	61	Spiderbait	5v9vHWHw8EIEznTtSbPacg	123813	False	1	0.514	0.892	7	-3.36	1	0.0377	1.84e-05	0.927	0.865	0.241	136.028	4
All Torn Down	The Living End	60	The Living End	7wExJtAgOuF21fMxUwyIsB	246666	False	32	0.553	0.889	1	-6.005	0	0.0319	0.00111	1.13e-06	0.677	0.11	133.61	4
Ringo (I Feel Like)	The Essential	59	Custard	6mRAzeJqOgxuhCgkcHGoqa	167173	False	0	0.597	0.88	11	-5.323	1	0.082	0.0247	1.49e-06	0.642	0.635	126.104	4
Emotion Sickness	Neon Ballroom	58	Silverchair	3y7dENLRE8paSquq4LAW1e	360813	False	39	0.242	0.56	1	-8.072	0	0.032	0.117	0.169	0.101	0.326	109.768	4
Electricity	Beautiful Sharks	57	Something For Kate	6OVCo2oB8EQyvzCnI2nek9	230466	False	27	0.289	0.664	4	-4.853	0	0.0423	8.64e-05	0.566	0.41	0.111	104.49	4
Enter Spacecapsule By Gerling	Children of Telepathic Experiences	56	Gerling	3BaucnMAzH3BMlEXdF7LnH	209293	False	18	0.896	0.483	2	-11.51	1	0.0434	0.509	0.667	0.154	0.108	112.229	4
The Chemicals Between Us	The Science of Things	55	Bush	4HG0EhO9BLFoGOyM2lc0w3	217506	False	0	0.543	0.946	9	-5.234	0	0.129	0.0021	0.00101	0.43	0.293	97.752	4
Coffee & TV	13	54	Blur	0HFBn4Grwd2AHZk3H1ntNo	358693	False	0	0.738	0.786	2	-9.07	1	0.0363	0.0483	0.294	0.718	0.101	121.609	4
West End Riot	The Living End	53	The Living End	56X1106MCLMjHhBF4qPEwk	230306	False	26	0.426	0.966	4	-4.518	0	0.0568	0.0293	2.02e-05	0.54	0.234	96.064	4
Army	The Unauthorized Biography Of Reinhold Messner	50	Ben Folds Five	3vxqxKLhQDG8BOu65tXi8g	203160	False	44	0.443	0.772	1	-8.277	1	0.049	0.121	2.76e-05	0.505	0.123	174.52	4
It Won't Last	Where There's Smoke	49	The Cruel Sea	7MsY9A614aBwgG942D4yEa	196533	False	0	0.779	0.696	10	-5.538	1	0.0346	0.0276	2.32e-05	0.766	0.14	107.295	4
Sexx Laws	Midnite Vultures (Standard Packaging International)	48	Beck	3WDRFFmZg9YEwMsNIty1ht	218778	False	1	0.646	0.915	4	-4.108	1	0.0451	0.0137	1.17e-05	0.861	0.0766	133.976	4
Thank You (For Loving Me At My Worst)	Rock The Millennium	47	The Whitlams	29vhwN5xYTpaQUvPY2s0Zw	234586	False	0	0.525	0.857	5	-5.702	1	0.059	0.738	0	0.743	0.95	140.186	4
Tender	13	44	Blur	3RbDgJXwB8GYRcmSFrofWl	460800	False	0	0.587	0.566	9	-9.868	1	0.0286	0.474	0	0.505	0.0548	76.087	4
Touched	Visual Audio Sensory Theater	41	Vast	6GHSAsG90unrc5tTguNj4f	238040	False	37	0.522	0.767	1	-8.011	0	0.0722	0.0241	0.122	0.133	0.101	121.057	4
Asleep In Perfection	Sunset Studies	40	Augie March	5K9JV0pZscuf0vbd38uODR	244626	False	29	0.166	0.497	11	-7.069	0	0.0367	0.283	6.02e-06	0.199	0.0967	67.376	3
Happiness	Boys and Girls Soundtrack	39	Regurgitator	1ppBzVGVnwJsoBwrSS3TtI	236666	False	30	0.618	0.578	9	-9.565	1	0.029	0.204	0.0023	0.541	0.0846	134.02	4
Canned Heat	Canned Heat	38	Jamiroquai	7qMbLZ4RYAQaCgTJs17MWd	330893	False	1	0.698	0.868	9	-5.863	0	0.124	0.0127	9.64e-05	0.76	0.0824	128.027	4
We're Going Out Tonight	A Man's Not A Camel	37	Frenzal Rhomb	3vvIkrW7BsSx9PSULmohHL	137093	False	0	0.487	0.989	2	-3.917	1	0.0674	0.00119	1.69e-05	0.496	0.0674	111.861	4
Burn To Shine	Burn To Shine	36	Ben Harper And The Innocent Criminals	1cuKYPSCaKNt1XSJ6Zj25O	214906	False	28	0.639	0.823	9	-6.903	1	0.0279	0.0907	7.56e-06	0.912	0.262	133.007	4
Beautiful Stranger	Celebration (double disc version)	34	Madonna	3DlRZM6zKSlAZigHbJQ3cp	260760	False	52	0.52	0.756	11	-3.909	1	0.0288	0.122	3.53e-05	0.286	0.389	122.448	4
Good Day Ray	Internationalist	33	Powderfinger	6Cg1jowXKIWlGyHBBakmcg	118573	False	0	0.388	0.984	0	-6.217	1	0.269	0.00469	0	0.368	0.2	175.463	4
Whatever You Want	Beautiful Sharks	31	Something For Kate	1lrro3EpDGrsxIIdlEpJpp	233360	False	25	0.435	0.505	8	-7.617	0	0.0265	0.39	0.233	0.156	0.185	106.897	4
Pulled Along By Love	Flock : The Best Of The Mutton Birds	30	The Mutton Birds	05In55w0qAt37dJXSQZRqP	269466	False	18	0.561	0.924	7	-6.245	1	0.0931	0.026	2.43e-05	0.377	0.149	126.418	4
Hallways	Beautiful Sharks	29	Something For Kate	1SjKeeRTB10boFevR2fyOv	183400	False	25	0.408	0.895	11	-5.749	0	0.0378	0.00301	0.00166	0.416	0.324	113.357	4
Pumping On Your Stereo	Supergrass	28	Supergrass	4pCfNA9bjI3pccG5s9fm7J	200400	False	49	0.438	0.904	2	-4.789	1	0.0778	0.011	0.0879	0.238	0.835	131.957	4
Deeper Water	Somewhere Over The Radio	27	Deadstar	2nIVheVpEYNABxmWsltzX1	264866	False	40	0.487	0.875	7	-6.054	1	0.0301	0.000103	0.000483	0.275	0.0873	128.944	4
What It's Like [Explicit Version]	Whitey Ford Sings The Blues [Explicit]	25	Everlast	1WgfNvPhqJQHfu2ewqnkl3	303133	True	1	0.678	0.556	0	-7.423	1	0.0281	0.0904	0.0334	0.405	0.0866	85.158	4
Sun Is Shining (Blackburner Remix)	Revolution Experience - Singles Collection 1970-71	24	Bob Marley & The Wailers, Blackburner	5FvsuUsNwiUyW0c5p7IRPM	212160	False	0	0.72	0.714	11	-5.332	0	0.0321	0.00142	0.383	0.488	0.307	142.56	4
My Favourite Game	Gran Turismo	23	The Cardigans	7gjm1sq5ALU5svBSi9g178	220266	False	60	0.584	0.758	5	-7.055	0	0.0353	0.000187	0.000571	0.462	0.0709	143.472	4
Bodyrock	Play	22	Moby	3O8H3HOCwGiae4zMMFpD0h	216426	False	1	0.651	0.858	6	-8.113	0	0.0455	0.00089	0.649	0.318	0.231	108.0	4
Sing It Back	I Am Not A Doctor	21	Moloko	6HfX3ccjvzwvrBGDv46fJ5	264266	False	0	0.48	0.764	1	-10.493	1	0.0767	0.0128	0.00136	0.588	0.139	160.641	5
Nothing Much Happens	Breathing Tornadoes	20	Ben Lee	2VY3TYbKnVLYV43T6smvHp	218653	False	18	0.768	0.659	1	-5.985	1	0.0325	0.0733	0	0.858	0.0355	119.929	4
Home	The Go	19	Skunkhour	3JRAWzWuDwylYGmwSMWSeT	198960	False	23	0.609	0.881	5	-4.075	1	0.0357	0.0106	0.0013	0.844	0.168	128.999	4
Hit Song	The Essential	18	Custard	56U76eAeDgTuEG0iLRCjiK	143373	False	0	0.566	0.958	7	-5.311	1	0.0349	0.0318	2.35e-06	0.828	0.285	124.408	4
Stevie	Grand Slam	17	Spiderbait	00sO2s3xaW2lD239nlNJrK	180493	False	0	0.564	0.973	2	-2.474	1	0.0425	6.28e-05	0.616	0.463	0.345	97.811	4
Steal My Kisses	Burn To Shine	16	Ben Harper And The Innocent Criminals	4cIwg5VY8Lo1NYwq7llOth	245360	False	56	0.914	0.56	7	-11.396	1	0.113	0.241	0.0213	0.87	0.217	101.017	4
Blue Monday	Candyass	15	Orgy	5267gVdYWrLoz6ClOhlqmE	267000	False	57	0.589	0.696	8	-8.109	1	0.034	8.65e-05	3.43e-05	0.938	0.0779	129.833	4
You Don't Care About Us	Best Of The Bands - Classic Tracks	14	Placebo	26ISmip3Ua3wOW0Mo4tWIs	237786	False	0	0.335	0.931	3	-6.438	1	0.088	5.75e-05	0.799	0.299	0.219	170.621	4
Run On	Play	13	Moby	4evQX2J2lmQAxMwiIXGSvQ	225133	False	1	0.756	0.594	11	-9.573	1	0.133	0.307	0.000451	0.514	0.426	96.948	4
Nice Guys Finish Last	Nimrod	12	Green Day	0EonrvTzzNScmk7QT4L3dw	168866	True	54	0.494	0.993	1	-2.919	0	0.0705	3.27e-05	0.0241	0.777	0.173	93.972	4
Stripped	For The Masses	11	Rammstein	2pXfshsyUXsaSojDLqTcsS	284466	False	31	0.622	0.737	9	-6.728	1	0.0272	0.00393	0.000335	0.262	0.0576	99.737	4
Sex-o-matic Venus Freak	Macy Gray On How Life Is	9	Macy Gray	58ZnYPHglfOEZPApJBviji	237493	False	0	0.442	0.948	10	-5.801	1	0.13	0.0349	0	0.668	0.136	187.364	4
Waltz #2 (XO)	XO	8	Elliott Smith	5AMrnF761nziCWUfjBgRUI	280106	False	56	0.633	0.49	10	-7.668	1	0.0255	0.395	6.92e-05	0.66	0.0886	132.178	3
Plastic	Grand Slam	5	Spiderbait	6qLb9wMoZcUOCTV5KKlJ0v	151626	False	0	0.49	0.911	2	-3.351	1	0.0421	0.000125	0	0.634	0.329	143.668	4
The Kids Aren't Alright	Americana	4	The Offspring	7IjdIp3WlQtEnN2BXjr7ov	179600	False	3	0.52	0.945	1	-4.197	1	0.0335	0.00599	4.97e-05	0.807	0.0495	99.603	4
Every Morning	Rhino Hi-Five: Sugar Ray	3	Sugar Ray	3PamjZAj5rb9z6QyhXeupt	219333	False	44	0.835	0.631	8	-6.07	1	0.0372	0.06	0.0242	0.976	0.115	109.91	4
Passenger	Internationalist	1	Powderfinger	3pVo71I0qbYM1NoytlDr1o	260973	False	4	0.259	0.641	11	-6.571	0	0.0325	0.00837	0.0148	0.197	0.366	96.645	4
