Name	Album	Rank	Artist	Track_id	Duration	Explicit	Popularity	Danceability	Energy	Key	Loudness	Mode	Speechiness	Acousticness	Instrumentalness	Valence	Liveness	Tempo	Time_Signature
Last Nite	Is This It	89	The Strokes	7kzKAuUzOITUauHAhoMoxA	193506	False	70	0.624	0.91	0	-5.703	1	0.0297	0.0285	0.000198	0.767	0.0789	104.042	4
Three Dimensions	Echolalia	88	Something For Kate	4x5GLTFPmE89oj4PjhmSKd	248093	False	36	0.459	0.791	9	-5.713	0	0.0379	0.00325	0.00054	0.333	0.505	124.168	4
19-2000	Gorillaz	86	Gorillaz	71koAFCnGnugRdGIDfS7f4	210880	False	58	0.815	0.72	7	-7.311	1	0.0536	0.177	7.31e-06	0.946	0.16	89.916	4
Say What?	Say What?	85	28 Days	4li6V4D5jhiRzv1YA6qEzb	214800	True	30	0.748	0.939	9	-4.844	1	0.0622	0.201	1.35e-06	0.723	0.0469	114.95	4
Rockin' the Suburbs	Rockin' The Suburbs	84	Ben Folds	3BOQOd4qPpdiwvqMQyh2Yg	298533	True	44	0.614	0.901	0	-4.906	1	0.0666	0.0267	1.94e-06	0.636	0.261	94.865	4
Renegades Of Funk	Renegades	83	Rage Against The Machine	5YBVDvTSSSiqv7KZDeUlXA	274160	False	64	0.651	0.908	2	-4.019	1	0.0577	0.00184	0.000579	0.769	0.384	123.851	4
Special Ones	Special Ones	82	George	1T4fhShybmxcVbCfG5xRhT	227960	False	17	0.552	0.5	7	-8.563	1	0.0318	0.374	0.000121	0.378	0.438	90.087	4
Hash Pipe	Weezer (Green Album)	81	Weezer	29xKs5BAHlmlX1u4gzQAbJ	186533	False	3	0.578	0.882	7	-6.354	1	0.044	0.000121	0.479	0.623	0.284	125.603	4
Weapon Of Choice	Why Try Harder	80	Fatboy Slim	5JaP31DJjoF1ljLzl3MvnS	219813	False	0	0.619	0.952	8	-4.452	0	0.0578	0.134	0.788	0.949	0.184	195.938	4
The Drugs Don't Work - Live	Live From Mars	79	Ben Harper And The Innocent Criminals	1uDfA8q8avcbSzjNyB0cq7	277306	False	37	0.484	0.287	0	-14.368	1	0.0349	0.69	0	0.351	0.946	79.912	4
This Mess We're In	Stories From The City, Stories From The Sea	78	PJ Harvey, Thom Yorke	3vNFsxBbA4dPkymPF5Jm1b	237066	False	52	0.545	0.573	0	-9.593	1	0.0275	0.0399	0.191	0.463	0.0896	126.366	4
Dust Me Selecta	When Young Terrorists Chase The Sun	77	Gerling	7CJRbi3iBtdW1Zi0LQQ5Dl	253493	False	32	0.613	0.791	3	-4.84	1	0.211	0.0304	5.07e-05	0.851	0.0693	123.016	4
Wake Up	Girl	76	Eskimo Joe	6bKfA5ijd1EP0FDT1591js	209706	False	28	0.493	0.8	7	-4.932	1	0.0296	0.00132	6.84e-06	0.358	0.0986	157.936	4
Little L	A Funk Odyssey	75	Jamiroquai	5sS4g0adkAUXvLJHQ1i2kj	295400	False	16	0.878	0.724	10	-5.373	0	0.129	0.168	0.0116	0.904	0.133	121.906	4
Fat Cop	Eduardo And Rodriguez Wage War On T-Wrecks	74	Regurgitator	7nbq7SoVtLdrePEMaLFOCh	199666	False	26	0.743	0.94	11	-3.587	0	0.153	0.0393	0	0.812	0.0826	94.546	4
Fall Down	Jebediah	73	Jebediah	3cnzdAce7pgYYnyeU3yrY4	199186	False	21	0.228	0.919	11	-3.602	1	0.233	0.0105	9.7e-06	0.123	0.153	145.797	4
Take	Three	72	John Butler Trio	1VGQQqrN7CM1zEJv2DrGAt	485586	False	0	0.588	0.742	10	-7.392	0	0.0445	0.000866	0.119	0.185	0.0634	140.413	4
The Girl Of My Dreams (is Giving Me Nightmares)	The Essential Hits	71	Machine Gun Fellatio	2zXPjNv42lBoHsyHCl0vrS	211253	False	31	0.667	0.656	11	-6.977	1	0.0437	0.119	2.62e-05	0.745	0.167	132.989	4
Planet Earth	Girl	70	Eskimo Joe	3ZVk2sQH6fJ5LHBzTXm0nL	200360	False	21	0.6	0.911	2	-5.106	1	0.034	0.00164	2.57e-06	0.7	0.279	125.96	4
Getting Away With It (All Messed Up)	Pleased To Meet You (International Version)	68	James	0xQlgRcVtCSnnRgbtjAosg	265000	False	2	0.518	0.656	0	-6.446	1	0.0267	0.000882	0.0251	0.15	0.32	135.388	4
Who Sold Her Out	Girl	67	Eskimo Joe	1s0rWRweuhCa8SxR56QAgG	190826	False	24	0.498	0.803	4	-5.502	1	0.0328	0.0136	0.000166	0.291	0.126	106.949	4
Thank You	No Angel	66	Dido	3yUcJwYu7fXAfqMj9krY6l	218360	False	67	0.725	0.583	1	-9.942	0	0.0424	0.3	0.000215	0.765	0.0665	79.984	4
Pyramid Song	Amnesiac	65	Radiohead	1sPjM1Kn6OFk9XCAhowrrm	288733	False	0	0.127	0.335	11	-8.298	0	0.0329	0.786	0.427	0.0686	0.111	77.078	4
Twenty Years	Echolalia	64	Something For Kate	0fJdOcZ4Wp3zTBjlKXlGr5	231040	False	20	0.432	0.752	4	-6.052	0	0.0288	0.000657	0.0134	0.266	0.0727	110.068	4
Crystal	Get Ready	63	New Order	2M4PVaTJGjXV91X8HAVQEx	410026	False	39	0.517	0.893	6	-5.028	1	0.0308	0.000728	0.495	0.248	0.0744	135.862	4
Cocaine	Where There's Smoke	62	The Cruel Sea	4UX9FFU5ANKAXPC1fbznkX	228880	False	0	0.586	0.917	7	-3.623	1	0.0486	0.0805	0	0.925	0.392	105.41	4
Souljacker Part I	Meet The EELS: Essential EELS 1996-2006 Vol. 1	58	Eels	5BkLKoARTfiJgl6waTOKn4	195626	False	0	0.577	0.683	1	-5.601	0	0.0522	0.00879	0.302	0.145	0.113	100.892	4
Androgyny	beautifulgarbage	57	Garbage	6pvgmT9wSzQPoIgiD0YVyn	189453	False	0	0.729	0.561	0	-7.02	1	0.0321	0.279	1.08e-06	0.578	0.0905	93.154	4
Strange Little Girl	Strange Little Girls	56	Tori Amos	1N4WioydnI37dzsZgb5SXw	229093	False	25	0.633	0.509	4	-11.727	1	0.0457	0.728	0.00166	0.672	0.0864	120.052	4
There Is No Such Place	Sunset Studies	54	Augie March	5JLy9IPZhFwmPBlPjcqDL0	197306	False	27	0.455	0.274	9	-13.015	1	0.03	0.904	0.000514	0.613	0.115	77.823	4
Superstylin'	Goodbye Country (Hello Nightclub)	53	Groove Armada	2yWyFT6bW1Rd9cjVvYi4v8	360426	False	60	0.743	0.798	9	-8.263	1	0.0557	0.00346	0.00131	0.928	0.259	128.968	4
Just the Thing	3000 Feet High	51	Paul Mac	33OmSvGCqySWurDDdqcNcp	238400	False	0	0.739	0.696	1	-7.629	1	0.0386	0.000356	0.0579	0.602	0.718	123.02	4
Fifteen Feet Of Pure White Snow - 2011 - Remaster	No More Shall We Part (2011 - Remaster)	50	Nick Cave & The Bad Seeds	4eOsjMgBwj3Kv2R3Xxsnrs	336760	False	0	0.565	0.489	9	-10.557	0	0.0504	0.561	8.13e-05	0.454	0.0748	123.613	4
Man, It's So Loud In Here	Mink Car	49	They Might Be Giants	6mF2DrqkR9jQkx4c4lZ6Bh	239440	False	18	0.605	0.722	0	-5.831	1	0.033	9.86e-05	0.00168	0.232	0.103	145.118	4
Hey Driver	Five Star Laundry	48	Motor Ace	1XzpynknJaJfmM0fjDlFbY	295729	False	23	0.461	0.742	7	-7.02	1	0.08	0.00394	0.000469	0.566	0.0697	156.661	4
The Rock Show	Take Off Your Pants And Jacket	47	blink-182	2ydUT1pFhuLDnouelIv4WH	171600	True	67	0.41	0.959	9	-4.563	1	0.0869	0.000324	0	0.83	0.0766	193.155	4
One Step Closer	Hybrid Theory (Bonus Edition)	46	Linkin Park	3K4HG9evC7dg3N0R9cYqk4	157333	False	72	0.492	0.969	9	-4.419	1	0.0491	0.0014	1.32e-06	0.538	0.0787	95.136	4
Kick A Hole In The Sky	Dress Me Slowly	45	You Am I	2kezoS9UZq3TRuuyAAo4NP	234920	False	19	0.455	0.892	9	-4.024	1	0.0421	0.000333	0.229	0.487	0.151	124.612	4
Get Up	Dress Me Slowly	44	You Am I	08x41iPROqnlzHSAbOxjQ6	192080	False	11	0.497	0.856	11	-4.141	1	0.0547	0.000629	0.0327	0.631	0.159	133.822	4
The Middle	Bleed American (Deluxe Edition)	43	Jimmy Eat World	5kD9T7GForh8LnRz5ClbL8	168253	False	15	0.634	0.886	2	-3.466	1	0.0517	0.0291	0	0.922	0.342	161.933	4
Hard To Explain	Is This It	42	The Strokes	2LMloFiV7DHpBhITOaBSam	224426	False	54	0.406	0.682	7	-6.281	1	0.0584	0.000413	0.849	0.623	0.0999	82.495	4
Pattern Against User	Relationship Of Command	41	At The Drive In	3IXhfgcDGw0ZJaOF501rF3	197573	False	6	0.292	0.984	2	-2.268	1	0.357	0.224	0	0.238	0.172	160.492	4
One More Time	Discovery	40	Daft Punk	0DiWol3AO6WpXZgp0goxAV	320357	False	73	0.611	0.697	2	-8.618	1	0.133	0.0193	0	0.476	0.332	122.752	4
You Give Me Something	A Funk Odyssey	39	Jamiroquai	2oX46s90nkZtTbCowHiWVs	199600	False	11	0.639	0.69	7	-10.047	1	0.264	0.0265	0.000551	0.579	0.146	119.63	4
Downtown	Watching Angels Mend	38	Alex Lloyd	5rIgxenfoCClFT1v0uwZxQ	284490	False	0	0.619	0.724	0	-6.702	1	0.0254	0.000709	2.64e-05	0.899	0.081	104.986	4
Hotel Yorba	White Blood Cells	37	The White Stripes	0FhrVQDIomjSy7pNXPEDlN	130333	False	16	0.383	0.785	7	-2.546	1	0.0878	0.482	0	0.748	0.0797	195.105	4
Burn Baby Burn	Intergalactic Sonic Sevens	36	Ash	6TfpbHnkrZ2exioS1kJLZ8	208375	False	43	0.375	0.953	4	-3.597	1	0.0698	4.31e-05	0.000444	0.644	0.0966	156.095	4
New York City Cops	Is This It	35	The Strokes	7xuu4ByQkm8qhnwJQk994r	210746	False	48	0.522	0.853	0	-7.66	1	0.0362	0.071	2.82e-05	0.455	0.343	107.943	4
Not the Same	Rockin' The Suburbs	34	Ben Folds	0QmSEMpnWRrVZ1o9oyjZF3	257426	False	35	0.583	0.814	0	-4.941	1	0.0264	0.221	0.012	0.207	0.149	96.893	4
Making the Nouveau Riche	The Apology Wars	33	Blueline Medic	4Jw1DSKpgg9Kz6Zaj4wGEb	220693	False	3	0.484	0.803	0	-6.47	1	0.0427	0.0122	3.95e-05	0.47	0.25	158.728	4
Up All Night	Elva	32	Unwritten Law	5eUVeZUTwZ72FveDcvPpFe	181733	True	34	0.627	0.952	9	-2.889	1	0.0724	0.00547	0	0.598	0.18	108.301	4
Links 2 3 4	Mutter	31	Rammstein	4VCE4lWNsTEeSfGNYE5wRJ	216733	False	0	0.624	0.904	4	-4.774	1	0.0479	0.00112	0.0231	0.649	0.604	130.153	4
Outta My Head	The Flight Of Wally Funk	30	Spiderbait	1vSkFqwuGpmtgjvdamS4Jy	152647	False	0	0.516	0.909	11	-5.01	1	0.0514	0.000118	0.407	0.654	0.261	106.769	4
Carry Me Home	Roll On	29	The Living End	1zTtpTKjk7RsMBx9ybrAqP	191610	False	37	0.227	0.996	9	-3.531	0	0.158	4.91e-05	0.000523	0.0707	0.0694	140.121	4
Plug In Baby	Origin Of Symmetry	28	Muse	2UKARCqDrhkYDoVR4FN5Wi	218000	False	63	0.408	0.965	2	-4.232	1	0.05	6.94e-06	0.000402	0.349	0.11	136.018	4
Knives Out	Amnesiac	27	Radiohead	7FjVmM8VPPlhh83EBAlOLs	254866	False	0	0.433	0.675	2	-6.702	0	0.0337	0.0911	0.293	0.184	0.159	137.268	4
My Friend	Goodbye Country (Hello Nightclub)	26	Groove Armada	5LRxSyiIRHQD26h1mdM0Ir	300266	False	58	0.473	0.867	2	-8.824	0	0.158	0.00877	0.688	0.153	0.0571	94.091	4
Radio	Since I Left You	25	The Avalanches	1VJy4qiG6bwcHkuEWxSjqz	263173	False	0	0.594	0.978	1	-6.004	0	0.155	0.0512	5.1e-05	0.505	0.426	105.198	4
Hibernate	Size Of The Ocean	24	Big Heavy Stuff	2Exrz6VhV0hiW8t16cChOF	221626	False	0	0.609	0.357	4	-9.624	1	0.0271	0.532	0	0.299	0.18	135.311	4
A Simple Goodbye	Where There's Smoke	23	The Cruel Sea	5kbIhnE7eA5LWva2tUxmVX	215600	False	0	0.699	0.675	2	-6.446	1	0.077	0.198	9.52e-05	0.858	0.279	88.057	4
Imitation Of Life	Reveal	22	R.E.M.	6Ge9WWJEIdtDV8XHKdocK8	237000	False	4	0.465	0.757	7	-4.035	1	0.0327	0.015	1.64e-06	0.49	0.176	124.227	4
Bliss	Origin Of Symmetry	21	Muse	0j3obufLXq5toSs592dX9U	251146	False	56	0.447	0.8	0	-9.482	0	0.047	0.000258	0.00206	0.251	0.113	127.956	4
Butterfly	Butterfly	20	Crazy Town	1GakyY5lyvZGZXZYkk3FjS	215800	False	48	0.739	0.791	9	-4.796	0	0.0831	0.00144	0.000157	0.631	0.115	103.494	4
Home Entertainment System	Triple Platinum	19	Lazaro's Dog	5LEQdlGJ44WnhaxnDg8GHf	132173	False	12	0.509	0.888	0	-5.853	1	0.148	0.263	0	0.827	0.211	167.586	4
Shining Light	Shining Light (1 Track DMD)	18	Ash	45pl7WLdIqHiSUwX4KT3KQ	309013	False	19	0.482	0.934	2	-3.486	1	0.0452	1.55e-05	0.00204	0.526	0.108	106.616	4
Starlight (Original Version)	Starlight - EP	17	The Supermen Lovers, Mani Hoffman	5luWJxS799LLp2e88RffUx	364333	False	46	0.706	0.66	0	-5.127	1	0.034	0.000419	0.0481	0.642	0.139	127.48	4
Invalid Litter Dept.	Relationship Of Command	16	At The Drive In	705Cr9MuUu95NfigaW8Lj0	365160	False	7	0.363	0.907	7	-3.829	1	0.143	0.0752	0	0.472	0.303	122.929	4
Rock The Nation	Stay Human	14	Michael Franti & Spearhead	1W3iqUzE9w793wTf2JJcon	266000	False	0	0.716	0.892	9	-4.057	0	0.257	0.195	0.000218	0.804	0.139	108.038	4
Four On The Floor	The Flight Of Wally Funk	13	Spiderbait	7JiKFH5thBZcEnp23u1p4Z	187385	False	0	0.583	0.986	9	-4.517	1	0.079	0.0212	0.000849	0.662	0.376	122.181	4
New Born	Origin Of Symmetry	12	Muse	2VrJMuLt2m9HbifGrKWHqk	363266	False	59	0.238	0.932	4	-5.809	1	0.0912	0.00326	0.298	0.186	0.114	150.899	4
60 Miles an Hour	Get Ready	11	New Order	3u0WAeE58IqNlHv2gsvlRY	274000	False	44	0.545	0.861	9	-5.426	1	0.0316	0.000232	0.000881	0.302	0.088	127.402	4
Fat Lip	I Am Angry	10	Sum 41	3FyvqQJV4K0MThBAZImuSq	178493	True	0	0.385	0.872	9	-5.804	1	0.13	0.000747	0	0.628	0.057	196.489	4
Run	Polyserena	9	George	0bwnM7POOzyPpwVIvGUYlJ	258240	False	0	0.42	0.725	4	-9.58	0	0.0452	0.000703	0.00147	0.299	0.168	80.018	4
I Feel Loved	Exciter	7	Depeche Mode	0EZRnoSo0NQxPm8XUvJMfm	260733	False	0	0.578	0.911	10	-5.586	1	0.0554	0.00346	0.0564	0.422	0.0518	127.866	4
Little Things	Good Charlotte	6	Good Charlotte	77Zj5G8WHKFj8YaVnap5lW	203733	False	0	0.689	0.767	1	-6.836	1	0.142	0.219	0.00556	0.697	0.189	104.976	4
Step Back	The Prize Recruit	4	Superheist	34QrKqSBWfIc8KUZZzOde4	215093	False	4	0.444	0.974	4	-5.022	1	0.215	0.000936	3.22e-05	0.246	0.0604	147.062	4
We Come 1 - Radio Edit	Shaun White Snowboarding: Official Soundtrack	3	Faithless	3FUVoETgAZCW56PmBW9ydP	224626	False	37	0.618	0.933	5	-6.419	0	0.0467	0.000998	0.854	0.683	0.323	136.005	4
It Began In Afrika	Come With Us	2	The Chemical Brothers	49OEg6D8myEjKw8MbZCQoB	376173	False	41	0.636	0.898	9	-6.279	1	0.0941	0.00413	0.5	0.439	0.191	133.968	3
