Name	Album	Rank	Artist	Track_id	Duration	Explicit	Popularity	Danceability	Energy	Key	Loudness	Mode	Speechiness	Acousticness	Instrumentalness	Valence	Liveness	Tempo	Time_Signature
Sleep Now In The Fire	The Battle Of Los Angeles	88	Rage Against The Machine	50sDxiSCdHfeu2tD5ZBbIw	205600	False	0	0.426	0.929	2	-6.729	1	0.0701	0.00162	0.105	0.539	0.0789	127.059	4
Minority	Warning	87	Green Day	4qjfQnccStTR8zNsb6Mizo	168226	True	58	0.551	0.965	0	-2.772	1	0.0452	0.00576	0	0.708	0.171	137.841	4
Teenager Of The Year	The Essential Indie Album	86	Lo-tel	3Q7JdfxAPsOz9nzcnHUP33	267813	False	0	0.469	0.599	10	-7.584	1	0.0292	0.175	0	0.0798	0.122	130.735	4
Unsent Letter	The Essential Hits	85	Machine Gun Fellatio	02cC87YyLKhCQjU8IH1Frm	311706	True	42	0.613	0.373	8	-10.255	1	0.0563	0.296	0.00671	0.419	0.152	79.983	4
Gravity	Jet Age [(Deluxe Edition) [(With bonus live acoustic content)]]	84	The Superjesus	6OzX6yfsK7Bbp5qPSgjdbP	239693	False	40	0.537	0.88	5	-5.486	1	0.0334	0.00515	0	0.581	0.22	93.052	4
Stacked Actors	There Is Nothing Left To Lose	83	Foo Fighters	2AiEX7TdPHXr2GTXusS0mm	256466	False	0	0.502	0.934	7	-5.362	1	0.0524	0.00145	0.00342	0.64	0.162	134.881	4
Pictures in the Mirror	Roll On	82	The Living End	0NJI8t2Ha6ZqUI8iUGpTqL	198298	False	18	0.234	0.912	7	-4.181	1	0.0653	0.000126	0.00172	0.513	0.0786	168.447	4
Not The Same	How It Works	81	Bodyjar	2dap4hYk1G7f7mxCpeRkDD	190653	False	2	0.491	0.97	9	-4.982	1	0.119	0.000181	8.73e-05	0.344	0.176	111.259	4
My Generation	Chocolate Starfish And The Hot Dog Flavored Water (Explicit Version)	80	Limp Bizkit	4gkmxIFypYD9C46pvbfh7G	221000	False	0	0.458	0.978	11	-2.389	1	0.191	0.00231	2.12e-06	0.342	0.111	104.009	4
Porcelain	Play	79	Moby	2oqcM9cd19JrVS9jAvciUm	241160	False	9	0.551	0.628	0	-7.874	0	0.0294	0.00133	0.188	0.336	0.282	95.03	4
Damage	Dress Me Slowly	78	You Am I	5WHegJyIOTxiXIM2Cw86da	207773	False	28	0.497	0.542	0	-6.315	0	0.0271	0.0108	0	0.55	0.0682	131.986	3
Freestyler	Freestyler	77	Bomfunk MC's	47xLbuUdmD03ATrke934S1	306333	False	56	0.822	0.922	11	-5.798	0	0.0989	0.0291	0.325	0.568	0.252	163.826	4
Pacifier	The General Electric	76	Shihad	2ESK7is2CudeUzY6hMpZDK	243213	False	6	0.323	0.879	2	-1.957	1	0.0419	0.0033	0.0469	0.486	0.598	60.191	4
Mr. E's Beautiful Blues	Daisies Of The Galaxy	75	Eels	7ncTtnHuRHExZGp18vnimz	258266	True	3	0.663	0.726	2	-6.626	1	0.0268	0.0528	0.00058	0.454	0.35	114.099	4
Take A Look Around	Chocolate Starfish And The Hot Dog Flavored Water (Explicit Version)	73	Limp Bizkit	0N5aQPSHQAADNV3VbRH7Ph	321040	False	8	0.425	0.852	11	-5.607	1	0.046	0.0175	0.306	0.512	0.0935	101.968	4
Sour Girl	Thank You	72	Stone Temple Pilots	4LwargHoZJdO39HuOHXy6v	256253	False	40	0.394	0.663	0	-6.619	1	0.0295	0.0769	0.00644	0.737	0.239	207.575	4
Please Leave	Of Someday Shambles	71	Jebediah	4LTuXDbvTzEYi44XCtD2HN	216480	False	23	0.705	0.948	8	-6.247	0	0.0384	0.137	0.0926	0.793	0.11	120.912	4
Why Does It Always Rain On Me?	The Man Who	70	Travis	77HEnF0ZLGpfVU1Jmo9on2	265000	False	10	0.485	0.539	4	-9.271	1	0.0274	0.0827	0.000274	0.397	0.0784	108.355	4
Groovejet - If This Ain't Love (Radio Edit)	Groovejet (If This Ain't Love)	69	Spiller	1xh5tn1T6dqo4ykcAQCpqX	222626	False	0	0.718	0.768	9	-9.448	0	0.0448	0.000396	0.206	0.77	0.357	123.071	4
Rock Show (You Don't Know Me)	Easy	68	Grinspoon	4WS1R9UCTSx606Yg8fiZ2m	246000	False	0	0.538	0.719	9	-7.495	1	0.0303	0.00575	0.305	0.596	0.0901	149.15	4
Judith	Mer De Noms	67	A Perfect Circle	5KDNFlHAdDJ84fhK27c35X	247266	True	65	0.365	0.894	11	-4.682	0	0.0572	3.32e-05	0.171	0.31	0.267	82.305	3
We Haven't Turned Around	Liquid Skin	66	Gomez	0jONzUJvInw2qqyOEGDbzE	389266	False	34	0.4	0.445	4	-11.019	1	0.0296	0.103	0.00271	0.26	0.102	122.435	4
(Rock) Superstar	Skull & Bones	65	Cypress Hill	5hYr8yRbQLFE20oS7Mi3T2	276866	True	59	0.797	0.762	10	-6.972	1	0.259	0.0141	1.05e-05	0.722	0.064	94.224	4
Thank You (For Loving Me At My Worst)	Rock The Millennium	64	The Whitlams	29vhwN5xYTpaQUvPY2s0Zw	234586	False	0	0.525	0.857	5	-5.702	1	0.059	0.738	0	0.743	0.95	140.186	4
Machismo	Machismo	63	Gomez	53YV9igWx2KDJDaByNru3S	216533	False	35	0.736	0.756	10	-8.653	0	0.132	0.0129	0.0718	0.713	0.0961	106.944	4
Taste In Men	Black Market Music	62	Placebo	2IS50cAJG11cOnk4OyFOVp	254400	True	0	0.431	0.894	8	-4.64	1	0.0585	0.00307	0.0564	0.339	0.0844	101.939	4
Last Resort	Infest	61	Papa Roach	0SjhCnjTT2bXD9RtU8bFT9	199893	True	14	0.59	0.894	4	-3.661	0	0.0579	0.000387	0.000661	0.732	0.269	90.604	4
Penguins & Polarbears	Pennybridge Pioneers	60	Millencolin	5qcDXVj6lRCqWIpNd8NSqq	173360	False	0	0.368	0.977	11	-2.757	0	0.127	0.0039	0	0.548	0.35	165.889	4
Everything In It's Right Place	Vanilla Sky (Music from the Motion Picture)	59	Radiohead, Cuban Boys	1VBFdVbmAxIgC2jqF6zjgp	249560	False	1	0.306	0.451	5	-11.407	0	0.0442	0.698	0.032	0.0625	0.103	123.957	5
Sunset (Bird Of Prey)	Why Try Harder	58	Fatboy Slim	5p2Rr0vVqA2pMOIkMFmghR	239346	False	0	0.556	0.902	2	-7.353	1	0.057	0.238	0.402	0.192	0.389	125.719	4
Daddy I'm Fine	Faith And Courage	57	Sinéad O'Connor	2pXbqQOVaI70hfUtflWf7c	179266	True	28	0.626	0.829	6	-3.639	1	0.0509	0.0726	0.0175	0.653	0.119	79.69	4
The Time Is Now	Things To Make And Do	56	Moloko	1MIPZ7h8UqlPPpuJ81zWE7	318266	False	0	0.683	0.736	9	-10.652	0	0.154	0.348	0.000168	0.585	0.271	127.949	4
Take a Picture	Title Of Record	55	Filter	2c5wml8wsBnPfNSbCZ574T	359520	False	47	0.446	0.762	2	-8.971	1	0.0422	0.000103	7.2e-05	0.276	0.26	98.993	4
Slave To The Wage	Black Market Music	54	Placebo	6Bg22b7EEBlsbtdfGIduK1	246826	True	0	0.513	0.962	5	-5.967	0	0.077	0.000313	0.7	0.435	0.206	142.188	4
Get Off	Thirteen Tales From Urban Bohemia	52	The Dandy Warhols	1bpo7csRNPoW01SGPbGclM	190960	False	46	0.458	0.863	4	-4.876	0	0.0336	0.0161	0	0.654	0.345	146.224	4
Naughty - Original	Too Fat For Tahiti	51	Skulker	0rjGh5XJO8U4wWKAXQSWNt	311400	False	0	0.236	0.919	3	-5.409	1	0.0505	0.00545	0.0143	0.548	0.0985	165.954	4
Original Prankster	Conspiracy Of One	50	The Offspring	20BpvfS6lIbi083TyPePMn	220960	False	2	0.665	0.872	2	-4.21	1	0.0342	0.000616	6.75e-06	0.96	0.267	146.742	4
Sucker	Up Style Down	49	28 Days	3BHwgqKfFUlqHxUuXxsrP3	212400	True	33	0.444	0.95	6	-3.351	0	0.198	0.002	0	0.582	0.279	109.653	4
Wasting My Life	Heads Are Gonna Roll	48	The Hippos	4E44NoX8rZrSo7XHo4hTwY	159266	False	23	0.568	0.915	7	-3.106	1	0.142	0.165	0	0.626	0.596	137.907	4
Man Overboard	Greatest Hits (Explicit Version)	47	blink-182	3J0sfzpFmIGyy826HT3lL4	166693	True	3	0.214	0.911	7	-4.24	1	0.0619	0.00101	6.38e-06	0.672	0.155	195.618	4
The Great Beyond	Man On The Moon (Music From The Motion Picture)	46	R.E.M.	4yJpdUEMscNT5O7b9LQl6h	305106	False	44	0.332	0.749	10	-6.399	1	0.0299	0.118	2.08e-06	0.182	0.23	109.911	4
I See You Baby	Original Album Classics	44	Groove Armada, Gram'ma Funk	2KfEJZxkThjpOEZhuKPOFG	281173	False	0	0.817	0.836	6	-8.499	1	0.0544	0.00306	0.11	0.644	0.0542	122.036	4
Beautiful Sharks	Beautiful Sharks	42	Something For Kate	1uctn9Zd4nhX7vClD14ENW	237240	False	19	0.619	0.648	4	-10.601	1	0.0302	0.0171	0.081	0.423	0.0726	138.312	4
No Man's Woman	Faith And Courage	41	Sinéad O'Connor	0xsfUIVCZLR12cNsjvDqeB	181186	False	33	0.551	0.67	9	-3.897	1	0.0471	0.146	0.000668	0.833	0.126	180.006	4
Fast As You Can	When The Pawn...	39	Fiona Apple	1UmmSKPdCtBuJsmbZG9G3u	278266	False	44	0.46	0.772	0	-9.233	1	0.0445	0.131	0.0417	0.532	0.0527	138.002	4
Shiver	Parachutes	38	Coldplay	0qksx8mV28lztYIZ1om8ml	304200	False	65	0.397	0.803	4	-6.186	1	0.0488	0.0334	0	0.286	0.0688	116.707	3
Black Jesus	Eat At Whitey's	37	Everlast	6gWbKrjWhU558rEEGtW1zJ	281613	True	1	0.739	0.701	11	-6.516	0	0.0831	0.118	0	0.594	0.179	144.024	4
American Shoes	American Shoes	36	Motor Ace	4M8iXlNCxCjMiRhtB0YFo8	253266	False	10	0.417	0.781	0	-5.907	1	0.0358	0.000454	0.00214	0.53	0.416	88.435	4
Fall To The Ground	How It Works	35	Bodyjar	60UgAotdKbPWXePRJ2JSHl	225120	False	0	0.425	0.863	0	-5.911	1	0.0583	7.14e-05	0.000279	0.683	0.313	155.124	4
Heaven Is a Halfpipe (If I Die)	Menace To Sobriety	33	OPM	1Sm3U3B5XoidYQEZQZrh3i	257426	True	55	0.743	0.894	8	-6.886	1	0.0349	0.0755	0.00283	0.77	0.367	95.9	4
Responsibility	The Ever Passing Moment	32	MxPx	24Chefw8th7HAf7gN20nqv	159893	False	38	0.359	0.896	4	-3.413	1	0.0757	0.00736	0	0.924	0.101	160.765	4
Superman/Supergirl	Reflector	31	Killing Heidi	31F7b7MkepBwnBykn0iRRv	215533	False	0	0.325	0.731	11	-5.411	0	0.136	0.0425	3.1e-06	0.682	0.62	170.738	5
Nothing's Wrong	Shut Your Mouth	30	Frenzal Rhomb	6wf2uHR9eHydYI38DEQQQl	135066	False	0	0.397	0.974	7	-3.44	1	0.0907	5.05e-05	0.00101	0.586	0.0524	112.859	4
I Know, You Know, I Know	The Best Of Tex Perkins - Songs From My Black Cattledog	29	The Cruel Sea	2wfQz6ymhXrY1LhFuoWoB4	270853	False	20	0.751	0.568	7	-7.535	1	0.0285	0.0869	0.00476	0.7	0.106	125.688	4
Secrets	Easy	28	Grinspoon	64GJYlxEfEJRUbU6zvs8pk	185600	False	0	0.495	0.703	4	-5.274	0	0.0707	0.000788	0.000398	0.714	0.0571	151.293	4
Wait and Bleed	Slipknot	26	Slipknot	15DLl1r2zi07Ssq5RT1yT0	147840	False	57	0.382	0.996	7	-4.119	1	0.104	0.00208	0	0.327	0.417	93.345	4
Bottles To The Ground	Bottles To The Ground	25	NOFX	26TXCqten06HXwweof9DfW	142533	False	0	0.395	0.904	0	-6.83	1	0.083	0.0114	0.00507	0.517	0.355	169.388	4
Maria	The Battle Of Los Angeles	24	Rage Against The Machine	4llunZfVXv3NvUzXVB3VVL	228093	False	47	0.277	0.873	11	-6.571	0	0.0883	0.00694	5.4e-05	0.618	0.188	172.848	4
Stand Inside Your Love	(Rotten Apples) The Smashing Pumpkins Greatest Hits	23	The Smashing Pumpkins	3iV52cy0EWj8f2WG0JmoB6	253666	False	34	0.278	0.782	6	-6.802	1	0.0314	3.25e-06	0.804	0.387	0.329	136.061	4
Hej - Original	Too Fat For Tahiti	21	Skulker	1T3ozJGob8kpU42brFiw8r	194466	False	1	0.382	0.887	9	-5.575	1	0.0616	0.0331	0.00175	0.68	0.0796	168.063	4
Make Me Bad	Greatest Hits, Vol. 1	20	Korn	49A4p9a2240E6UimcrBNFf	235253	True	0	0.554	0.801	11	-5.912	0	0.0363	0.000186	0.0347	0.455	0.263	110.329	4
Sunburn	Showbiz	19	Muse	5wq8wceQvaFlOZovDtfr0j	233733	False	62	0.474	0.905	4	-6.137	0	0.0842	0.122	0.00154	0.322	0.166	93.02	4
Kick In The Door	The Go	18	Skunkhour	2kyUCbP2I3uhMfbDfFzdr5	184466	False	21	0.778	0.814	7	-5.03	1	0.0491	0.0325	0.000531	0.744	0.0721	123.607	4
Nothing As It Seems - Key Arena, Seattle, WA 10/22/2001	Pearl Jam Twenty Original Motion Picture Soundtrack	16	Pearl Jam	1tQUi41PASEzcA5pFzQO9C	342080	False	25	0.265	0.709	9	-5.919	1	0.0325	0.0337	0.000491	0.1	0.898	136.602	4
Music	Celebration (double disc version)	14	Madonna	27cXevtj5VflsCUAZwr9eI	225813	False	49	0.738	0.852	7	-6.13	1	0.0766	0.00153	0.0895	0.834	0.178	119.735	4
Rome Wasn't Built In A Day	Rome Wasn't Built In A Day	13	Morcheeba	2LG0s0LxEoAvqXpDm9SDTx	214719	False	33	0.61	0.807	5	-4.997	1	0.0305	0.0769	2.64e-06	0.689	0.376	112.031	4
Work It Out	Got It Made	12	Brassy	7tzJ5aArgDigng5eB4EryG	170066	False	15	0.66	0.97	9	-2.89	1	0.142	0.000358	0.0146	0.705	0.21	148.009	4
Good Fortune	Stories From The City, Stories From The Sea	11	PJ Harvey	1KQZte86Kty0vLVapgNYFg	200066	False	1	0.551	0.68	7	-4.413	1	0.0335	0.00612	0.0273	0.527	0.0882	126.11	4
Live Without It	Reflector	9	Killing Heidi	33q4lyGXs1R4VOnyLSgMkr	191333	False	0	0.598	0.638	7	-5.67	1	0.0302	0.498	7.27e-06	0.38	0.0584	134.909	4
Set the Record Straight	Getaway	8	Reef	5aHH5g9qrXvX1cMi15gsUT	235533	False	22	0.563	0.995	10	-2.566	1	0.127	0.0261	1.83e-06	0.311	0.286	125.05	4
The Ground Beneath Her Feet	All That You Can't Leave Behind	7	U2	3Hqw7592X7H3pNh2PKZUBA	233824	False	39	0.403	0.618	8	-6.414	1	0.0372	0.0262	0.0183	0.266	0.0882	173.869	4
Renegades Of Funk	Renegades	6	Rage Against The Machine	5YBVDvTSSSiqv7KZDeUlXA	274160	False	64	0.651	0.908	2	-4.019	1	0.0577	0.00184	0.000579	0.769	0.384	123.851	4
Paint Pastel Princess	Neon Ballroom	5	Silverchair	50L4BKgP2HNyq37tbhqFqR	273600	False	31	0.189	0.669	8	-7.28	1	0.0351	0.0859	0.00197	0.197	0.0796	166.181	4
Who The Hell Are You? (Original Mix Edit)	Polyester Embassy	3	Madison Avenue	57k9LkcUakWoah7VfafRA0	215133	False	0	0.736	0.899	11	-5.018	0	0.103	0.00118	0.216	0.923	0.374	127.533	4
Death Defy	Death Defy	2	Motor Ace	5SCHSJxSTCUeXIzphaKUMB	258533	False	11	0.447	0.903	5	-5.374	0	0.0628	0.000579	0	0.531	0.173	140.555	4
Warning	Warning	1	Green Day	0ue0gFLwvXd8qZIPg35Qiu	221666	False	56	0.728	0.92	2	-2.828	1	0.0294	0.0673	1.61e-05	0.892	0.199	120.989	4
