Name	Album	Rank	Artist	Track_id	Duration	Explicit	Popularity	Danceability	Energy	Key	Loudness	Mode	Speechiness	Acousticness	Instrumentalness	Valence	Liveness	Tempo	Time_Signature
Young Blood	Young Blood	63	The Naked And Famous	0ZFqkCpQ7YrKAm0528LREE	232943	False	1	0.592	0.819	6	-5.908	1	0.0353	0.000175	0.000261	0.463	0.717	104.978	4
Revolution	April Uprising	62	John Butler Trio	7k2OIiT2QQ61vwlfKyUzP7	305960	False	0	0.561	0.505	7	-8.255	1	0.0365	0.0765	0.00334	0.535	0.0401	110.113	4
Baby, I’m Gettin’ Better	Cohesion	61	Gyroscope	5FUrkyvMhS4RgJJMTNyOzY	197369	False	1	0.389	0.951	0	-3.852	1	0.168	0.00186	0.0821	0.354	0.494	185.962	4
Down By The River	Running On Air	60	Bliss n Eso	3I0TBdlzSEhJzrCBQqfuBO	174026	True	45	0.711	0.955	0	-5.747	0	0.154	0.256	0	0.578	0.439	117.972	4
On Melancholy Hill	Plastic Beach	59	Gorillaz	0q6LuUqGLUiCPP1cbdwFs3	233866	False	73	0.689	0.739	2	-5.81	1	0.026	1.51e-05	0.509	0.578	0.064	120.423	4
We No Speak Americano - Radio Edit	We No Speak Americano	58	Yolanda Be Cool, DCup	7fG22bvpAT44rkKgYDLmFK	157986	False	50	0.905	0.783	3	-5.056	0	0.0498	0.0566	0.0472	0.725	0.154	125.019	4
Baptism	Crystal Castles (II)	57	Crystal Castles	06BoKUwRoskASDa4Aha5xM	252933	False	1	0.688	0.819	11	-4.841	0	0.042	0.00282	0.564	0.144	0.819	119.959	4
Rabbit Song	With Emperor Antarctica	56	Boy & Bear	3ASVJH9WVFgWtl8L1ScWWq	177080	False	0	0.649	0.755	11	-7.559	1	0.0416	0.237	0.00141	0.57	0.1	104.04	4
Way Back Home	Bag Raiders	55	Bag Raiders	4003ybjD8rPd6T9oGbc7H1	256613	False	0	0.536	0.782	11	-5.743	0	0.077	0.105	0.00899	0.469	0.174	125.992	4
Wild At Heart	Birds of Tokyo	54	Birds Of Tokyo	1GZY74EmuOcAkmZjtbeCCm	240800	False	0	0.459	0.916	8	-5.485	1	0.0489	0.000226	2.35e-05	0.274	0.146	100.443	4
Witchcraft	Witchcraft	53	Pendulum	2A7ZZ1tjaluKYMlT3ItSfN	252960	False	42	0.432	0.969	1	-3.131	1	0.0599	2.92e-05	0.00768	0.218	0.385	174.031	4
Easy to Love	She's So Hard	52	The Jezabels	2r2c29vK3qvInv8qTy0LVD	289828	False	0	0.442	0.772	9	-7.47	1	0.0496	0.0135	0.103	0.539	0.264	118.217	3
One Life Stand	One Life Stand	51	Hot Chip	3Vr5jdQHibI2q0A0KW4RWk	321496	False	2	0.781	0.702	10	-4.176	0	0.0381	0.00211	0.0427	0.787	0.0735	120.148	4
Ambling Alp	Odd Blood	50	Yeasayer	6GA0pj8s4DIwyvJPizqOHO	237440	False	0	0.588	0.863	9	-6.481	1	0.0822	0.0102	3.14e-05	0.412	0.186	108.002	3
Overpass	Tangalooma	49	The John Steel Singers	5oEcyh69TrwPiveSPa8rak	254840	False	15	0.644	0.583	7	-6.725	1	0.0319	0.0516	0.00766	0.826	0.0707	130.321	4
Reflections	Running On Air	48	Bliss n Eso	3FAglJBptqWTJc2tRyiRSr	185760	True	49	0.514	0.605	7	-8.625	1	0.046	0.725	0	0.823	0.238	77.75	4
Holidays - ft Alan Palomo	Illumination	47	Miami Horror	5S6KHBhEkzi2w5Ejdw9uib	269002	False	0	0.66	0.876	9	-5.21	0	0.048	0.00108	0.000307	0.83	0.0982	115.984	4
Giving Up The Gun	Contra	46	Vampire Weekend	1qBhwKYvmHynSH2tXcR4hw	286160	False	50	0.642	0.875	9	-5.215	1	0.0532	0.00136	0.000192	0.735	0.0596	134.022	4
Bring Night	We Are Born	45	Sia	1gni0TfcnJB5Wn3VZnTuet	177520	False	50	0.674	0.895	5	-3.505	1	0.0803	0.00777	0.00248	0.504	0.0743	139.842	4
Kickstarts	Won't Go Quietly	44	Example	3izocBWCDeR7jRGFx7b8sJ	181826	False	2	0.606	0.853	5	-4.334	1	0.0624	0.0032	0	0.539	0.361	126.065	4
The Suburbs	The Suburbs (Deluxe Edition)	43	Arcade Fire	1M5a4uGEeeptMgQB639oja	317213	False	25	0.612	0.681	6	-6.116	0	0.0285	0.0668	0.0207	0.5	0.306	117.615	4
Rich Kids	I Believe You Liar	42	Washington	2MkAnKzhmIXx2pvQ9ekp26	182066	False	16	0.408	0.874	7	-4.617	0	0.0758	0.0592	0	0.761	0.0897	181.801	4
My Eagle	Theory Of Everything	41	Children Collide	0GBWqQ1EwFnvrKnUeHIVbi	169013	False	24	0.526	0.876	2	-3.421	1	0.0845	0.000716	0	0.555	0.234	140.034	4
Jackson's Last Stand	The Golden Year	40	Ou Est Le Swimming Pool	2sJ9FX1XAUgQZ6nMyT7xVa	186013	False	0	0.689	0.95	10	-5.895	0	0.083	0.00994	0.0352	0.534	0.523	120.02	4
Hold On	Down The Way	39	Angus & Julia Stone	6y6vZ4hzEm5hqEv1qYRfbH	263680	False	36	0.507	0.463	0	-10.069	1	0.0324	0.379	0.48	0.27	0.132	122.972	4
Ready To Start	The Suburbs (Deluxe Edition)	38	Arcade Fire	5BcPxSGHqapDTpOdZHvc4G	257906	False	20	0.266	0.906	9	-4.615	1	0.0389	0.125	0.0182	0.622	0.0794	191.182	4
Jona Vark	Gilgamesh	37	Gypsy & The Cat	3bSkTiWBmcib0ptB6XKWha	218560	False	37	0.68	0.933	5	-5.566	1	0.033	0.00886	0.0114	0.967	0.58	125.056	4
One Step	This Is The Warning	36	Dead Letter Circus	4tARnsetF3VbzY8ArBjBoT	208480	False	0	0.466	0.955	5	-5.522	1	0.158	0.00141	0	0.156	0.167	158.025	4
Audience	Behave Yourself EP	35	Cold War Kids	5DsSvxciLPwyoBv65096wB	182413	False	0	0.615	0.696	11	-6.393	1	0.0615	0.131	5.2e-05	0.629	0.134	88.193	4
Holiday	Contra	34	Vampire Weekend	55Xmw4ktRJg9dY1LPZgX4x	138293	False	51	0.717	0.775	2	-5.241	1	0.109	0.0222	0.000771	0.893	0.126	155.857	4
Dog	Dog	33	Andy Bull, Lisa Mitchell	1HzDIJy7P2OHyye3OXr7QF	208760	False	1	0.381	0.804	0	-3.623	1	0.04	0.15	0.058	0.657	0.0944	190.223	3
Watercolour	Watercolour	32	Pendulum	6HNGXmc7A14zeeWTj4gzz8	304794	False	40	0.392	0.925	5	-4.329	0	0.145	0.000134	0.0649	0.197	0.306	174.05	4
Paper Romance	Black Light	31	Groove Armada	5JSt5uOkjLDMqWNTzVSMXX	379746	False	8	0.569	0.712	4	-6.279	1	0.0306	4.12e-05	0.00408	0.24	0.353	122.991	4
The Piper's Song	The Piper's Song	30	Gypsy & The Cat	6YXW8LSA4PuY6p2Y5WeC6P	222560	False	20	0.588	0.835	9	-5.997	1	0.0534	0.00815	0.000314	0.552	0.0972	99.986	4
I Can Talk	Tourist History	29	Two Door Cinema Club	4O8FM6y70hB66DKjA9V1WS	175906	False	0	0.472	0.749	9	-4.877	0	0.197	3.01e-05	0.116	0.66	0.288	162.946	4
Time to Wander	Gilgamesh	28	Gypsy & The Cat	3NjN67McMXpFykke8bQDuO	234746	False	31	0.548	0.876	2	-4.51	1	0.0538	0.00191	0.0982	0.11	0.0672	135.007	4
Lucidity	InnerSpeaker	27	Tame Impala	7z41fQsMcUZuh50EDHiAww	271720	False	0	0.363	0.861	4	-6.29	1	0.0648	0.138	0.0522	0.535	0.225	146.988	4
Coming Around	Escapades	26	Hungry Kids of Hungary	11Rztt4oLfK3ao1AXvjNqJ	206933	False	20	0.418	0.793	7	-5.457	1	0.0568	0.138	0	0.432	0.582	136.399	3
Radioactive	Come Around Sundown	25	Kings of Leon	33DxzZNm85rorgfnilllJg	206186	False	9	0.408	0.925	5	-4.88	1	0.0533	0.00877	0.000454	0.361	0.12	126.405	4
Shutterbugg	Shutterbugg (Explicit Version)	24	Big Boi, Cutty	6B1biVucoJWIdbKD2tZ8Yp	214826	True	0	0.485	0.925	1	-4.315	1	0.372	0.216	0	0.479	0.175	85.912	1
Stylo (feat. Mos Def and Bobby Womack)	Plastic Beach	23	Gorillaz, Bobby Womack, Mos Def	6LUfuyLgvgqrykiTE6sJHY	270520	False	62	0.686	0.751	10	-5.747	0	0.0604	0.00604	0.000849	0.851	0.0979	100.222	4
Slow Motion	Midnight Remember	22	Little Red	5hktcRgd6bT8PvvkwJV8JG	212013	False	0	0.556	0.899	10	-3.338	1	0.0328	0.0103	7.88e-06	0.628	0.145	118.994	4
Howlin' For You	Brothers	21	The Black Keys	0grFc6klR3hxoHLcgCYsF4	191800	False	68	0.705	0.735	11	-6.646	1	0.0931	0.028	0.0783	0.448	0.112	132.627	4
Echoes	Surfing The Void	20	Klaxons	4YNaKY0jTnfSa1a5fDnGsc	228311	False	0	0.2	0.873	9	-4.331	1	0.0628	4.64e-05	0.00289	0.345	0.055	123.758	4
Tighten Up	Brothers	19	The Black Keys	77mfXkPssv7dSgl8oZOsoZ	211040	False	3	0.459	0.708	6	-6.167	0	0.0681	0.00142	4.44e-06	0.583	0.485	108.952	4
Modern Man	The Suburbs (Deluxe Edition)	18	Arcade Fire	3YDpgVoGQPTdqmeN2fqVdK	281746	False	11	0.679	0.68	9	-7.252	1	0.0354	0.271	0.0453	0.555	0.117	122.231	4
The Hardest Part	I Believe You Liar	17	Washington	1xeUEnhOFxHFUWfW3oUFAf	250373	False	17	0.621	0.9	8	-5.498	1	0.0276	0.0613	0	0.75	0.152	129.985	4
I Feel Better	One Life Stand	16	Hot Chip	2KrIVRYbzxFhrtIs6iDZpn	280286	False	2	0.598	0.672	0	-5.291	0	0.0438	0.0134	0	0.338	0.106	125.086	4
The Saddest Thing I Know	Birds of Tokyo	14	Birds Of Tokyo	1p8OhrY673GvpWIO1Zv4yf	188106	False	0	0.339	0.744	9	-6.557	1	0.0505	0.0128	0	0.42	0.256	200.042	4
Monster	My Beautiful Dark Twisted Fantasy	13	Kanye West, JAY Z, Rick Ross, Nicki Minaj, Bon Iver	5jXNOgH5A7yI76BU9kaP6N	378893	True	6	0.622	0.679	11	-5.621	0	0.245	0.00275	0.00683	0.0878	0.606	123.38	5
Barricade	Interpol	12	Interpol	5AcniTKZJ8zhBgYjx3wFsx	248226	False	0	0.584	0.873	4	-5.835	0	0.056	5.92e-05	0.0014	0.672	0.107	126.432	4
Finally See Our Way	The Experiment	11	Art vs Science	2f5q7rcufKaKy0v3WybrVr	263758	False	0	0.468	0.953	5	-1.454	1	0.0672	0.00115	0.0447	0.393	0.103	116.988	4
Northcote (So Hungover)	Songs From The 86 Tram	10	The Bedroom Philosopher	25GwLV795KAfNxD8EFcdqj	224840	False	0	0.666	0.703	7	-7.673	1	0.0723	0.0877	0.00337	0.573	0.162	140.017	4
I Can Change	This Is Happening	9	LCD Soundsystem	2073QOEC8rBtSyTsRyaWiP	352003	False	55	0.644	0.73	1	-6.565	1	0.0287	0.00215	0.00178	0.695	0.233	116.981	4
Anyone’s Ghost	High Violet	8	The National	5CYhQp2uyIk5uYVoe49EGC	174173	False	39	0.745	0.789	6	-7.133	1	0.0915	0.281	0.776	0.745	0.108	120.064	4
Time to Smile	Koonyum Sun	7	Xavier Rudd	5doWULsp3ACpKtUrhr218k	213600	False	0	0.621	0.681	11	-7.841	1	0.0335	0.523	0.123	0.89	0.0854	130.811	4
The High Road	Broken Bells	6	Broken Bells	5cwN1htZyoWqZCc33f3RfE	232200	False	66	0.61	0.637	0	-6.574	1	0.0238	0.0682	6.12e-06	0.609	0.284	79.955	4
Go Do	Go	5	Jónsi	5AKrjpXImeI4SUzzBj33q0	280640	False	38	0.464	0.712	4	-6.558	1	0.0453	0.247	0.000135	0.338	0.598	139.995	4
Sleepwalker	Deep Blue	4	Parkway Drive	0iDliJYyi0lpTvEPKUtXjw	241033	False	0	0.314	0.962	10	-4.81	0	0.191	0.000174	4.68e-05	0.298	0.093	144.125	4
Spanish Sahara	Total Life Forever	3	Foals	4i3txPQIUV4eC9g9FBpi9I	409560	False	59	0.364	0.565	9	-10.085	0	0.0705	0.0306	0.0371	0.346	0.108	128.219	4
Big	This Is The Warning	2	Dead Letter Circus	3epLvTznikqmIySlNj5oYT	221960	False	0	0.499	0.986	9	-4.36	0	0.112	0.0019	0	0.149	0.102	123.025	4
Neutron Star Collision (Love Is Forever) - Soundtrack Version	Neutron Star Collision [Love Is Forever]	1	Muse	4AIazttPmHpd7p7pwJw692	229923	False	51	0.287	0.9	1	-5.852	1	0.0932	0.00379	1.48e-05	0.132	0.0876	127.997	4
