Name	Album	Rank	Artist	Track_id	Duration	Explicit	Popularity	Danceability	Energy	Key	Loudness	Mode	Speechiness	Acousticness	Instrumentalness	Valence	Liveness	Tempo	Time_Signature
Home	Up From Below	86	Edward Sharpe & The Magnetic Zeros	10ViidwjGLCfVtGPfdcszR	306320	False	70	0.545	0.59	2	-6.693	1	0.0327	0.32	0.000389	0.127	0.124	111.739	4
Heavy Cross	Music For Men	85	Gossip	428Dl0NOBojmUS98R2pDHr	242773	False	57	0.793	0.688	2	-4.216	1	0.0328	0.079	0.0604	0.221	0.145	120.058	4
Fire	Fire	84	Kasabian	7K2vo9oSUzFgmtIXNYegzP	251946	False	45	0.526	0.741	10	-5.663	1	0.0311	0.0867	0.128	0.17	0.108	117.031	4
Shooting Stars	Bag Raiders	83	Bag Raiders	4WNXKXfcIKEw2szrNit97M	235813	False	1	0.648	0.725	11	-6.173	1	0.0455	0.0888	0.0192	0.442	0.0964	124.968	4
Undisclosed Desires	The Resistance	82	Muse	0It6VJoMAare1zdV2wxqZq	235000	False	65	0.683	0.585	8	-6.76	1	0.0323	0.00819	0.0162	0.641	0.0797	115.997	4
Sleepyhead	Chunk of Change	81	Passion Pit	3ZUMC5OazTA8QtLpdlPdz9	175080	False	49	0.575	0.971	8	-3.261	1	0.11	0.425	3.4e-06	0.764	0.105	106.052	4
Fader	Conditions	80	The Temper Trap	5iW1BuP8SARrIz6rmSdibY	192240	False	16	0.533	0.748	11	-7.041	0	0.0348	8.3e-05	0.601	0.192	0.0791	134.963	4
Cousins	Contra	79	Vampire Weekend	421g9amcUikSqmfuG8EwON	145266	False	53	0.494	0.811	11	-5.144	1	0.202	0.00122	0	0.818	0.0687	176.091	4
Warp 1.9 FT Steve Aoki	Dim Mak Dance Compilation Volume 1: "Evolution"	78	The Bloody Beetroots, Steve Aoki	7M4x8abSX8286TUVtLnlEd	208306	False	0	0.637	0.7	8	-5.305	1	0.161	0.000161	0.53	0.38	0.0667	130.043	4
Carol Brown	I Told You I Was Freaky	77	Flight of the Conchords	16TyUTZ2nkyZ3tYZAhLPnZ	206840	False	0	0.736	0.668	2	-8.842	1	0.116	0.408	8.81e-06	0.785	0.111	148.963	4
Zero	It's Blitz!	76	Yeah Yeah Yeahs	1OJrcYcbtEJWC8dT9unEOm	265786	False	2	0.504	0.947	11	-4.11	1	0.106	0.00113	0.313	0.147	0.383	124.013	4
Help I'm Alive	Fantasies	75	Metric	714hCtOiQPPUCjNGV8kz7J	286240	False	0	0.564	0.881	5	-4.541	0	0.0623	0.00679	0.00296	0.403	0.331	118.497	4
In For The Kill	La Roux	74	La Roux	1inG2cgfeGVBsTCcmMIv0e	248626	False	8	0.629	0.969	8	-0.276	0	0.0455	0.00184	0	0.905	0.122	150.01	4
We Won't Run	As Day Follows Night	73	Sarah Blasko	1EH4ZnG6lLXJp4YcmCkmn4	240533	False	1	0.703	0.542	10	-8.428	1	0.047	0.493	5.91e-05	0.38	0.13	122.181	4
All I Want	As Day Follows Night	72	Sarah Blasko	6UzTZwUL5TKKy1Q8uY5Lwr	233613	False	2	0.607	0.618	7	-7.836	1	0.0469	0.117	0.00162	0.413	0.247	126.282	4
Hurt Feelings	I Told You I Was Freaky	71	Flight of the Conchords	2ViEnnYXmb3Bm0s7XdqWdY	158146	False	1	0.897	0.594	1	-7.408	1	0.264	0.0805	0	0.557	0.438	106.0	4
The Waitress Song	The Waiter Minute EP	70	Seth Sentry	0b467h3UEhQh7jZfueKqE6	215146	False	0	0.645	0.693	8	-6.05	1	0.399	0.0206	0	0.743	0.37	81.391	4
Ramona Was a Waitress	Everything Is True	69	Paul Dempsey	3FK0XQ6UP2lajYabtJrFjw	216093	False	0	0.601	0.593	4	-6.479	1	0.0281	0.0182	0.000503	0.488	0.138	82.485	4
Pursuit Of Happiness (Nightmare)	Man On The Moon: The End Of Day (Int'l Version)	68	Kid Cudi, MGMT, Ratatat	4kTLpAbhuEGHAAdDjOIWaa	295293	True	63	0.627	0.589	0	-9.056	1	0.0405	0.497	7.05e-05	0.247	0.324	115.284	4
Brother	Confetti	67	Little Birdy	38K9QZdXA7eNtZcdy07Hou	217186	False	0	0.665	0.341	0	-9.244	0	0.0313	0.442	0	0.328	0.135	95.756	4
Uprising	The Resistance	66	Muse	4VqPOruhp5EdPBeR92t6lQ	304840	False	75	0.602	0.905	2	-4.046	1	0.0775	0.000202	0.064	0.411	0.117	128.019	4
(If You're Wondering If I Want You To) I Want You To	(If You're Wondering If I Want You To) I Want You To	65	Weezer	4tWewq54FvRY9drV6DSlIU	208560	False	0	0.678	0.892	11	-5.114	0	0.0393	0.000831	0.00148	0.783	0.0554	110.026	4
Still Standing	State Of The Art	64	Hilltop Hoods	0YHWw8xmVQYWBCsfkTo8bM	210693	False	1	0.79	0.752	11	-4.907	0	0.14	0.343	5.35e-06	0.831	0.242	97.02	4
Little Secrets	Manners	63	Passion Pit	3kb38wezoUA8ki5jPYy3t5	238973	False	61	0.597	0.786	5	-4.248	1	0.0419	0.00345	0	0.666	0.0909	99.888	4
One Way Road	April Uprising	62	John Butler Trio	3OO1ms6J4F2v16S0nHCfpG	184640	False	0	0.633	0.957	7	-5.362	1	0.0491	0.135	1.74e-05	0.775	0.14	115.87	4
And the Boys	And the boys	61	Angus & Julia Stone	4rEHv2osJF7hUPuyuU9LSY	251386	False	21	0.791	0.423	5	-8.91	0	0.0285	0.554	0.0272	0.486	0.0869	99.932	4
Audacity Of Huge	Temporary Pleasure	60	Simian Mobile Disco, Chris Keating	0iUDV5DFz0jz7D9aT8kTzz	227973	True	0	0.775	0.702	1	-7.965	1	0.0606	8.56e-05	0.00799	0.607	0.0689	126.923	4
Awesome	Romborama	58	The Bloody Beetroots, The Cool Kids	6LJDqMJbMpDAjWqPjIStK1	153946	False	0	0.686	0.875	0	-5.233	1	0.197	0.0757	1.14e-05	0.905	0.309	180.024	4
Rabbit Heart (Raise It Up)	Lungs (Deluxe Edition)	57	Florence + The Machine	5RoLLyMmaEG4WiVMlp7r59	232146	False	48	0.607	0.853	9	-3.524	0	0.0443	0.0553	3e-05	0.389	0.301	116.977	4
Drumming Song	Lungs (Deluxe Edition)	56	Florence + The Machine	7yD1uhq8xqCSdHLSkQ6sYL	223333	False	48	0.441	0.821	4	-4.795	0	0.0456	0.00125	0.00106	0.467	0.0949	200.006	4
Blood Bank	Blood Bank	55	Bon Iver	1tlXPa2eOmj64as5cTLDFY	285160	False	4	0.489	0.369	7	-11.99	1	0.033	0.963	0.0238	0.218	0.116	116.823	4
Set Fire to the Hive	Sound Awake	54	Karnivool	229D1io2Esl7o9fqrflhh5	268346	False	23	0.459	0.969	8	-3.355	0	0.144	5.74e-05	0.000623	0.329	0.0359	140.403	4
Science of Fear	Conditions	53	The Temper Trap	1qmypp8kupeQAXzM75BVdE	259959	False	7	0.469	0.853	7	-6.638	1	0.0427	0.000463	0.555	0.184	0.34	150.029	4
All Of The Dreamers	Golden Rule	52	Powderfinger	3GSfcLJ4DtIfefbjkPKpKm	216786	False	0	0.509	0.986	0	-3.113	1	0.0555	2.28e-05	4.32e-05	0.467	0.217	135.956	4
Buttons - CSS Remix	Buttons (The Remixes)	51	Sia	2Zkmz3nYRnqA7ykeZfd8cS	206253	False	6	0.757	0.818	10	-4.07	0	0.0404	0.00885	0.855	0.961	0.0844	114.964	4
Where Did All the Love Go?	West Ryder Pauper Lunatic Asylum	50	Kasabian	2mqB7fvAVhz2aFB0c5ra2S	258200	False	54	0.656	0.832	1	-5.13	1	0.0304	0.0088	0.0137	0.709	0.328	134.008	4
Horchata	Contra	49	Vampire Weekend	6xe8Sx5h8MYL3ZD5totFZT	206733	False	51	0.835	0.787	0	-7.078	1	0.143	0.0741	0	0.827	0.294	120.0	4
Animal	Miike Snow	48	Miike Snow	4XTTwW06rMgud7yS1nySZf	263880	False	56	0.763	0.721	1	-6.767	0	0.0986	0.0117	7.69e-06	0.657	0.0752	118.049	4
Crying Lightning	Humbug	47	Arctic Monkeys	5ILKlmL25ZQyJaZty1MOEh	225160	False	0	0.502	0.891	4	-4.419	0	0.0454	0.0132	0.000367	0.678	0.259	106.72	4
No You Girls	Tonight	46	Franz Ferdinand	4fRtBpIwxyKrHU1wWD1BkU	223786	False	0	0.677	0.913	2	-4.141	0	0.0301	0.00928	5.7e-05	0.897	0.103	104.762	4
Islands	xx	45	The xx	2SMn57cBVxoD4TArscpovk	160720	False	62	0.863	0.474	4	-11.103	1	0.0712	0.749	0.183	0.668	0.147	124.038	4
Love Lost	Conditions	43	The Temper Trap	6d3geXDfoj6hz882o9Ip9S	216066	False	18	0.549	0.575	7	-7.329	1	0.035	0.0249	0.721	0.363	0.109	122.548	4
I'm Not Alone - Radio Edit	I'm Not Alone (Remixes)	42	Calvin Harris	0tX1jIHWBXQQBIqxeAjp5i	211973	False	34	0.587	0.717	7	-6.097	1	0.0313	0.0107	0.307	0.435	0.261	130.98	4
22	It's Not Me, It's You	41	Lily Allen	1sFKcUH5sMAV4Qs0E99OLq	185527	False	46	0.706	0.737	0	-5.928	0	0.0482	0.0217	0.000255	0.926	0.223	131.134	4
Two Weeks	Veckatimest	40	Grizzly Bear	0iTpQYzJnYgh7kIxyq8A2O	243160	False	69	0.537	0.712	5	-5.597	1	0.0286	0.289	0.00568	0.704	0.08	159.871	4
One More Chance - Original version	One More Chance	39	Bloc Party	3E8hFG5p7jkY3z89yIGSeu	279986	False	0	0.59	0.881	0	-6.473	1	0.0505	0.000266	8.88e-06	0.803	0.0991	126.1	4
All I Know	Sound Awake	38	Karnivool	59LOXaAWecs3COy6otZZam	293693	False	28	0.333	0.838	4	-6.033	0	0.0404	0.00948	0.000109	0.254	0.105	98.481	4
Blood	The Recordings Of The Middle East	37	The Middle East	0gFakkrZr9WakQoyD9HeRC	327280	False	3	0.424	0.481	11	-8.595	1	0.0287	0.11	0.0388	0.128	0.127	157.965	4
Foreign Land	Inshalla (Standard)	36	Eskimo Joe	0UUQkbfJlEa5qnsC3XHQ45	270826	False	37	0.403	0.938	9	-4.633	0	0.0475	0.00391	3.23e-05	0.31	0.885	85.501	4
Pictures	Long Story Short	35	Illy	6ydpn0CVhTzgx0ASVN3jt8	211933	False	28	0.817	0.837	5	-5.14	1	0.0786	0.0129	5.22e-06	0.739	0.072	105.004	4
Cement	I Believe You Liar	34	Washington	213UVEBeuxnaxfdLekb0UR	217160	False	20	0.496	0.919	4	-5.41	0	0.0395	0.0158	0	0.894	0.348	133.073	4
O	Kick Ass: Music From the Motion Picture	33	The Prodigy	39EJolAP6YVrFzlec2td4r	216946	False	0	0.545	0.924	7	-7.428	1	0.0406	0.000713	0.151	0.58	0.293	139.979	4
Meet Me On The Equinox	The Twilight Saga: New Moon Original Motion Picture Soundtrack (Mexican Version)	32	Death Cab for Cutie	60rzjGVJIJPOa7XKs8Amsc	224133	False	0	0.486	0.892	7	-6.251	0	0.0457	0.137	0.48	0.496	0.216	135.005	4
My Girls	Merriweather Post Pavilion	31	Animal Collective	0CuLJepOW0kzYtYekz6MIu	342786	False	0	0.511	0.95	4	-6.057	0	0.0811	0.246	0.0514	0.537	0.902	119.973	4
You've Changed	We Are Born	29	Sia	4cGNEByoQ3adGfq9rFGH2t	191186	False	51	0.671	0.825	11	-5.673	1	0.034	7.99e-05	0.52	0.654	0.147	119.996	4
Heartbreaker	Fist Of God	28	MSTRKRFT, John Legend	3uOMCOt6RbYBu7reApo6W9	192853	False	0	0.547	0.87	0	-4.859	0	0.105	0.0655	0.000186	0.392	0.323	128.041	4
Friend in the Field	Art vs Science	27	Art vs Science	4W4J15WAmnWVRx3a3sJfwY	225515	False	0	0.52	0.762	0	-5.559	0	0.0351	0.00922	0.00022	0.554	0.0756	126.207	4
New Moon Rising	Cosmic Egg (Deluxe)	26	Wolfmother	2TKjbUc3zvWKFDDcMkDabH	225573	False	0	0.569	0.916	11	-3.318	0	0.0504	5.88e-05	0.00944	0.202	0.151	135.985	4
11th Dimension	11th Dimension	25	Julian Casablancas	10thiO3wUYUguz1VvkIiVN	243706	False	34	0.603	0.911	6	-3.883	0	0.0431	0.00102	0.00985	0.373	0.0911	125.487	4
She's A Genius	Shaka Rock	24	Jet	3e99WsKpLEnTL1APvLNfQR	178840	False	0	0.503	0.952	9	-2.406	1	0.149	0.0221	9.73e-06	0.552	0.112	152.215	4
Remember Me	InnerSpeaker (Collector's Edition)	23	Tame Impala	0uDxGO87N9FdD6nbZnhEfB	261049	False	1	0.627	0.845	7	-5.832	1	0.0408	0.369	0.0444	0.51	0.548	107.022	4
Getting Wise	Getting Wise	22	Yves Klein Blue	1Tp0Th6WQ4PNGtgoCcJ3eX	257146	False	0	0.474	0.924	9	-2.958	1	0.111	0.407	0	0.555	0.0922	109.311	4
Holiday	Tongue N' Cheek (Dirtee Deluxe Edition)	21	Dizzee Rascal, Laidback Luke	69lthMmNtlYX3woh9LK3yx	220626	False	9	0.554	0.916	0	-1.926	1	0.0434	0.0677	0	0.83	0.0459	117.993	4
The Cave	Sigh No More	20	Mumford & Sons	4YkmvF9kPRR0HOOK5XUxjZ	215626	False	3	0.593	0.507	4	-9.463	1	0.0386	0.0467	0.000101	0.344	0.0964	141.978	4
Sometimes	Sometimes	19	Miami Horror	2x71TCddP7QTNxl5sblGWM	251039	False	0	0.579	0.908	7	-2.699	0	0.0305	0.00723	0.00041	0.54	0.189	124.984	4
Raindrops	Raindrops	18	Basement Jaxx	7ldmPWVb7hQ8MXdMc2z1uL	248074	False	37	0.583	0.921	8	-5.309	1	0.0412	0.00421	0.0413	0.482	0.0836	125.921	4
United States of Eurasia (+Collateral Damage)	The Resistance	17	Muse	0tHbQRjL5phd8OoYl2Bdnd	347813	False	54	0.198	0.554	3	-7.985	1	0.0441	0.238	0.108	0.0633	0.123	80.66	4
Underdog	West Ryder Pauper Lunatic Asylum	16	Kasabian	3PbsDnKdrZY0ttX7VE9s5R	277466	False	62	0.526	0.894	5	-5.407	0	0.0543	0.0604	1.33e-06	0.653	0.582	101.017	4
Too Many Dicks (On The Dance Floor)	I Told You I Was Freaky	15	Flight of the Conchords	1CDqOWVW4XggJv4aSjxZLg	148560	False	0	0.886	0.597	6	-6.851	1	0.146	0.0555	0.000214	0.751	0.103	140.026	4
The Darkest Side	The Recordings Of The Middle East	14	The Middle East	6l6wlEBqiOdbQMOqOy4e5T	307546	False	0	0.365	0.276	7	-13.628	0	0.0341	0.872	2.4e-05	0.338	0.23	118.667	4
Creeping Out Sara	Coaster	13	NOFX	6x2cJtaIpmQ8rnSwhKnzsz	165653	False	0	0.642	0.825	9	-5.649	1	0.047	0.0645	0	0.829	0.134	139.997	4
D.O.A. [Death of Auto-Tune]	The Blueprint 3	12	JAY Z	1rlsUf1hdCGf1ML0MJJczY	255280	True	0	0.371	0.936	3	-2.308	0	0.353	0.0504	0	0.533	0.0862	171.954	4
Kiss With A Fist	Wild Child OST	11	Florence + The Machine	7LyF24vor9g67rQkjsRBnf	131346	False	14	0.397	0.927	2	-4.16	1	0.16	0.00146	0.000162	0.356	0.0481	107.119	4
I've Got Friends	Mean Everything To Nothing	10	Manchester Orchestra	69BMd64Zq2W84cOeCRguEp	297493	False	46	0.396	0.898	6	-5.428	1	0.0544	0.000272	0.000708	0.352	0.287	164.727	4
Skeleton Boy	Friendly Fires	9	Friendly Fires	3Lju9GbAaL6mycUHEYNsqI	213626	False	22	0.613	0.913	1	-4.282	1	0.0565	0.00701	0.00141	0.793	0.0991	119.019	4
Thump	BSO Dance Academy	8	Bertie Blackman	4rcKQbQBiqp2glSSPOx0eD	190960	False	0	0.65	0.501	0	-7.085	0	0.0292	0.517	0	0.412	0.172	109.058	4
Blue Lips	Far	7	Regina Spektor	4HnS7CZWjd8PTQZkh3E1ai	211773	False	49	0.448	0.317	2	-11.147	0	0.0591	0.784	0.00306	0.239	0.0989	171.768	5
Panic Switch	Swoon	6	Silversun Pickups	2MadCwJX7HVtlWcrc78OX9	342040	False	0	0.258	0.879	5	-4.486	0	0.0687	0.000228	0.00607	0.582	0.281	132.229	4
Ghosts N Stuff	Jersey Shore	5	deadmau5 feat. Rob Swire	18UqFAULmTPghGZ77Tiz66	270026	False	0	0.529	0.797	8	-5.319	1	0.0791	3.05e-05	0.00502	0.365	0.198	128.011	4
Laughing With	Laughing With & Blue Lips	4	Regina Spektor	7JPuCtaN1yiGh9Clb1PESb	194813	False	0	0.555	0.294	5	-12.653	0	0.0556	0.838	0.133	0.219	0.11	76.939	4
New Fang	Them Crooked Vultures	3	Them Crooked Vultures	37chc886yyUq0amK9lfwhM	228640	False	0	0.304	0.964	11	-3.849	0	0.0638	9.56e-06	0.00106	0.706	0.0279	189.085	4
Hell	Sainthood	2	Tegan and Sara	4toNCOvSAD6UmIcshU0tL3	204200	False	38	0.512	0.936	1	-3.74	1	0.0555	0.000313	0.000135	0.755	0.058	166.113	4
Wheels	Wheels	1	Foo Fighters	7HS35r2OVvrj40GxdQqd6P	277292	False	1	0.411	0.816	9	-4.21	1	0.0396	0.000963	3.22e-06	0.51	0.195	161.991	4
