Name	Album	Rank	Artist	Track_id	Duration	Explicit	Popularity	Danceability	Energy	Key	Loudness	Mode	Speechiness	Acousticness	Instrumentalness	Valence	Liveness	Tempo	Time_Signature
I Sucked a Lot of Cock to Get Where I Am	Tu-Plang	78	Regurgitator	33axnrbaqDgsrVVfK36xo1	156226	False	29	0.518	0.968	4	-3.924	1	0.0439	0.00753	0	0.51	0.152	129.098	4
Santa Monica	Sparkle And Fade	77	Everclear	37EJtTS7jT5WUyXGZzrwnI	191506	False	67	0.491	0.942	7	-5.333	1	0.132	0.156	0	0.387	0.367	100.446	4
Just A Girl	No Doubt (International Version)	76	No Doubt	2TqOVnakPL4Dg8Z2dJVgO9	208400	False	0	0.641	0.914	2	-4.798	1	0.05	0.0799	6.54e-05	0.723	0.132	107.996	4
Setting Sun	Dig Your Own Hole	75	The Chemical Brothers	3Bjx94921MJ0DvjQQ9KVpK	329000	False	36	0.445	0.995	6	-1.155	1	0.222	0.000829	0.12	0.229	0.35	135.065	4
The Distance	Fashion Nugget	74	Cake	0xMEF2WiqKWTIG7Krjungw	179653	False	64	0.463	0.749	11	-8.118	0	0.0891	0.00796	0.00219	0.888	0.0558	183.048	4
Zero	Mellon Collie And The Infinite Sadness	73	The Smashing Pumpkins	0N7yGNvc6Oy2bAb4gM8euG	160466	False	0	0.431	0.668	8	-8.22	1	0.0381	1.09e-05	0.624	0.759	0.0754	127.702	4
Devils Haircut	Odelay	72	Beck	7h69nvFshbhUpesEXBPH0w	192933	False	50	0.686	0.729	7	-4.848	1	0.0298	0.175	0.000833	0.79	0.137	123.546	4
Self Abuser	Future Spa	71	The Fauves	4b0scpxWucQ5xOvpnHwbT3	174080	False	20	0.425	0.884	0	-6.071	1	0.0553	0.00014	0.615	0.76	0.285	147.006	4
Muppet Song (Mah-Na-Mah-Na)	Lucky?	70	Skin	034KVH2fRRr5HEjjbolLJt	99133	False	18	0.577	0.869	9	-6.779	1	0.0671	0.00139	0.0488	0.751	0.087	103.367	4
Living Type	Double Allergic	69	Powderfinger	5VZsVS1ilzlUPwmj0yJpHB	205466	False	31	0.393	0.764	2	-6.564	1	0.0361	0.00632	1.01e-05	0.504	0.0954	75.489	4
California Love	California Love	68	2Pac	0BovdfRAS0T2JYaWXcBgDm	348000	False	7	0.658	0.87	5	-3.019	1	0.0955	0.0275	0	0.791	0.656	91.647	4
Mother Mother	90's Rock Number 1's	67	Tracy Bonham	0tvuYipSMMgtBdEYkm30LC	182546	False	18	0.345	0.666	2	-5.325	1	0.0594	0.0171	0	0.646	0.177	174.677	4
Killing Me Softly With His Song	The Score	66	Fugees	0Q0IVlqMV64kNLlwjPj0Hl	298773	False	67	0.765	0.29	4	-17.117	0	0.139	0.0279	1.02e-06	0.506	0.571	92.409	4
Standing Outside a Broken Phone Booth with Money in My Hand	Rocket	65	Primitive Radio Gods	5hcer4MP5GeHqtSjDYx5AC	336800	False	53	0.725	0.614	0	-7.015	1	0.0409	0.136	0.792	0.429	0.062	95.039	4
Virtual Insanity	Travelling Without Moving	64	Jamiroquai	19ZWoeA7ZvCHc0jeDPrq5S	340333	False	1	0.616	0.822	6	-10.228	1	0.0834	0.189	9.64e-05	0.54	0.347	91.914	4
Comedown	Sixteen Stone	63	Bush	6gbRcRAFhpjjFrjzgSwCPn	326600	False	0	0.464	0.734	11	-7.749	0	0.0572	0.000152	0.000285	0.411	0.109	139.67	4
Novocaine For The Soul	Meet The EELS: Essential EELS 1996-2006 Vol. 1	62	Eels	533QgagtVqk5MLR3VvBP3T	187720	True	2	0.393	0.765	6	-7.739	1	0.0649	0.0127	0.0272	0.349	0.0875	169.288	4
Milk	Absolute Garbage	61	Garbage	3p5S0XHbYsTIJOqftXsCIn	229666	False	30	0.536	0.784	4	-5.833	0	0.0286	0.073	0.000658	0.555	0.27	95.059	4
Whoever You Are	Twenty First Century Twenty First Year	60	Geggy Tah	5qmPBBVMAyu5gWkmluZaBj	276053	False	5	0.808	0.696	0	-10.037	1	0.0452	0.028	0.00456	0.47	0.121	110.432	4
Where It's At	Odelay	58	Beck	7mQertZHtd37UQ2uJs0Uct	329573	False	51	0.672	0.662	2	-7.384	1	0.0731	0.24	0.0292	0.522	0.126	96.936	4
Salvation	Classic The Cranberries	57	The Cranberries	4NHY5cbt0r8EG94SXEvNcN	143053	False	0	0.316	0.949	10	-8.808	1	0.0489	0.000671	9.35e-06	0.914	0.34	168.98	4
Aneurysm	Incesticide	56	Nirvana	6WSmSpmDzDIiIVGXThgEkH	276133	False	0	0.296	0.829	7	-9.796	1	0.0831	7.52e-05	5.35e-05	0.249	0.13	135.344	4
Bulls On Parade	Evil Empire	55	Rage Against The Machine	0tZ3mElWcr74OOhKEiNz1x	229466	True	72	0.412	0.919	5	-7.291	1	0.184	0.0124	0.0601	0.572	0.424	166.367	4
Hail, Hail	No Code	54	Pearl Jam	5cpnyC2TLztgxOWNzoxqbY	221146	False	49	0.355	0.953	0	-4.4	1	0.0776	0.00137	3.93e-05	0.235	0.212	141.709	4
Popular	High/Low	53	Nada Surf	48sJGpBLqQTs0sZ2ImHJof	220586	False	53	0.444	0.884	7	-6.104	1	0.119	0.00751	8.94e-05	0.296	0.116	94.82	4
Mach 5	II	51	The Presidents Of The United States Of America	1o9YwTLE9x5iL3TkeVN6Kp	196200	False	39	0.489	0.929	11	-5.566	1	0.114	0.00139	0.0493	0.59	0.637	92.816	4
Only Happy When It Rains	Garbage	50	Garbage	1IYgKFqW3gkJ1MxFi6KZcl	237600	False	0	0.502	0.859	8	-5.327	0	0.0315	7.32e-05	0.00348	0.419	0.0627	121.473	4
Hyperballad	Post	48	Björk	4Lu4GlRrYoCfudLz6iyqkW	321440	False	3	0.524	0.436	7	-13.024	0	0.0328	0.024	0.00108	0.0354	0.379	134.939	4
If I Could Talk I'd Tell You	Car Button Cloth	47	The Lemonheads	0CgcFwodLi7ldrBNgi3ZRW	165013	False	0	0.481	0.867	9	-5.163	1	0.0336	0.00267	2.2e-06	0.834	0.156	136.896	4
Susan's House	Beautiful Freak	45	Eels	64003fAAbyRqenrDKa6BdI	223800	False	45	0.739	0.45	3	-11.857	1	0.0405	0.218	0.145	0.428	0.251	80.488	4
Heartspark Dollarsign	Sparkle And Fade	43	Everclear	4FiLbwboDT9mTAxwQ9Gk7J	172173	False	34	0.356	0.988	7	-5.186	1	0.149	0.00148	0.00071	0.36	0.0965	138.265	4
Silver Lizard	Return To Earth	42	Tumbleweed	7zbikRPUOTrGjOs8z9YcaV	185160	False	0	0.534	0.79	9	-7.646	0	0.0309	7.84e-06	0.917	0.97	0.108	135.661	4
Hey Dude	Cigarettes & Alcohol Classics	41	Kula Shaker	4QlC24GN4M1uNzsO4bbikK	248626	False	13	0.463	0.961	5	-4.65	1	0.0625	0.00393	0.00287	0.664	0.163	118.374	4
Punk Rock Song	The Gray Race	38	Bad Religion	3cAeRRvExh8FwzWPQqMhsS	147173	False	1	0.318	0.984	1	-4.673	0	0.0806	0.000215	0.000244	0.716	0.386	177.229	4
Wombo Lombo	Fifa	37	Angelique Kidjo	4wCnQ7QBCiRJl9HlWxqbmQ	255333	False	0	0.711	0.741	5	-8.092	0	0.0657	0.0688	0.306	0.553	0.086	93.825	4
Here In Your Bedroom	Goldfinger	36	Goldfinger	7MH63filSWHfjwMlQrlQQG	190800	False	45	0.489	0.767	5	-8.99	1	0.0398	0.00187	0.00572	0.945	0.0786	171.655	4
Everything Is Good For You	The Very Very Best Of Crowded House	34	Crowded House	1x7rBnCHss7KXHwF7YXefO	235923	False	28	0.59	0.533	2	-9.295	1	0.0561	0.298	0.00471	0.164	0.0844	121.141	4
Theme From Mission: Impossible	Theme From Mission: Impossible	33	Adam Clayton, Larry Mullen	2BVueDW1REKHYpWkB9KbDF	208773	False	11	0.573	0.893	7	-7.02	1	0.0364	0.000353	0.594	0.665	0.107	94.005	4
Dont It Get You Down	Milk	31	Deadstar	4TMIi2pweQzuxG1UDFjGXk	213600	False	28	0.44	0.88	7	-6.484	1	0.0435	0.0372	7.33e-05	0.477	0.23	124.331	4
Disco 2000	Different Class	30	Pulp	3O0ZuqmDLb6ph2PVg6SAKW	273573	False	0	0.563	0.905	7	-7.577	0	0.0679	0.0123	0	0.553	0.0553	133.053	4
Punch in The Face	Not So Tough Now	29	Frenzal Rhomb	23WuedKw35628rRpfcBTYu	104893	True	0	0.41	0.985	7	-4.951	1	0.0632	0.0211	0.0025	0.533	0.113	107.35	4
Lady Lady Lay	Cover Up	27	Ministry & Co-Conspirators	5NS2A4JYWEINqBeUt3uMrm	344360	False	30	0.349	0.805	7	-4.166	0	0.0391	2.32e-06	0.542	0.286	0.438	146.165	4
Surf's Up Tonight - Remastered	20000 Watt RSL - The Midnight Oil Collection	26	Midnight Oil	28i0cWKQW6JCYRtP6LwZqb	186266	False	0	0.582	0.749	3	-8.763	1	0.0325	0.0776	0.011	0.67	0.29	116.582	4
In the Meantime	Resident Alien	25	Spacehog	02lTDOxHeXTHsdwXoz6lpC	299506	False	59	0.269	0.895	9	-6.382	1	0.118	0.083	0.00266	0.16	0.153	168.479	4
Burden In My Hand	Down On The Upside	24	Soundgarden	1iArQTuOzxvrtniGmkyy92	290106	False	60	0.319	0.803	10	-8.928	1	0.0394	0.00534	0.0126	0.589	0.177	183.031	4
How Bizarre	How Bizarre	23	OMC	0wJyFu6JHwUoKQN5X3uzVe	224165	False	60	0.785	0.686	0	-7.748	1	0.0497	0.323	1.83e-06	0.838	0.566	124.918	4
I Make Hamburgers	Undeniably	22	The Whitlams	3JAlpnPIOhXur3QRVR2bXB	214453	False	38	0.63	0.867	0	-6.389	1	0.0444	0.0182	0	0.964	0.238	136.021	4
Soldiers	Hourly Daily	21	You Am I	1kmoqXFfrmcER03cNKbuTm	151240	False	32	0.412	0.884	1	-4.876	1	0.0617	0.00419	0	0.541	0.0511	127.757	4
Shut My Eyes	Rock Music [(Deluxe Edition) [(with bonus content of past hits & rarities)]]	20	The Superjesus	54YB5bXANZxDl1wKkMgACg	230275	False	31	0.396	0.774	7	-6.471	1	0.0303	0.000227	0	0.545	0.0916	89.057	4
Naked Eye	Fever In Fever Out	19	Luscious Jackson	6YtkOhiHmf46w1noltVnF2	280693	False	47	0.737	0.657	4	-10.962	0	0.0284	0.0863	0.0339	0.76	0.0953	131.022	4
Waking Up Tired	In Blue Cave	18	Hoodoo Gurus	6jOqpo1Wa01skUyO5XyGDK	174000	False	0	0.54	0.892	9	-3.796	1	0.0366	0.00182	0	0.708	0.0993	127.495	3
Good Mornin'	Hourly Daily	17	You Am I	6i4zTF9JfP5NKxE0hsxdK4	252266	False	28	0.327	0.928	3	-4.266	1	0.0552	0.0127	0.000383	0.336	0.0967	132.668	4
Goldfinger	Emerald Rock	16	Ash	1T70DRu3gjjQNta8A79UIl	275040	False	0	0.419	0.957	6	-3.454	1	0.0421	0.026	0.195	0.325	0.375	94.047	4
Woman	Man	15	Neneh Cherry	1eOCyaSRBdFGofbLYjgGM2	270400	False	56	0.542	0.54	3	-8.888	0	0.0261	0.0901	0.0346	0.33	0.198	136.022	4
E-Bow The Letter	New Adventures In Hi-Fi (U.S. Version)	14	R.E.M.	3cHNPnaKj9VWP1OmpZ557l	324293	False	0	0.363	0.63	7	-8.422	1	0.0323	0.177	0.000406	0.32	0.0846	155.133	4
Set The Controls For The Heart Of The Pelvis	Oedipus Schmoedipus	10	Barry Adamson	4NtFSMbYxdTzkNSdrMIa9K	339893	False	0	0.662	0.841	4	-8.6	1	0.0526	7.86e-05	0.0748	0.707	0.0565	122.018	4
Thunder	Venus Returning	9	The Mavis'S	08raz1OEW2eFRWFdpMS5um	212626	False	16	0.527	0.769	2	-6.101	1	0.0253	0.000448	0.000735	0.658	0.202	98.189	4
All I Want	Stoosh	8	Skunk Anansie	66SBAavRExuQ2hAMktQROB	231640	True	8	0.311	0.846	5	-4.825	1	0.0371	0.000627	0.000325	0.268	0.129	183.358	4
Mankind	No Code	7	Pearl Jam	4HgS0Kru2xhIRdPVGhSY36	208480	False	34	0.346	0.889	11	-5.835	1	0.0681	0.0102	0.00127	0.309	0.174	142.296	4
Professional Widow	Boys For Pele	3	Tori Amos	6NXtuLJoV7lNSOUaIY684H	227853	False	0	0.694	0.975	11	-4.881	0	0.0426	0.000336	0.00602	0.733	0.385	128.034	4
Ready to Go	Republica	2	Republica	5Qt8U8Suu7MFH1VcJr17Td	301066	False	49	0.559	0.953	2	-4.657	1	0.0568	0.000283	0.188	0.236	0.187	130.053	4
Gold To Me	Fight For Your Mind	1	Ben Harper	3SZIg7MCc00PcWpLJhCASr	300706	False	32	0.929	0.424	7	-10.158	1	0.046	0.225	0.0124	0.929	0.0508	114.261	4
