Name	Album	Rank	Artist	Track_id	Duration	Explicit	Popularity	Danceability	Energy	Key	Loudness	Mode	Speechiness	Acousticness	Instrumentalness	Valence	Liveness	Tempo	Time_Signature
Ice Cream	Guns Babes Lemonade	87	Muscles	0AlBOG80IWekxvlnZFbbIg	208000	False	36	0.371	0.838	6	-4.836	1	0.201	0.107	1.6e-05	0.586	0.159	99.55	3
Lost And Running	Dream Days At The Hotel Existence	86	Powderfinger	5OzoBpJCLKyuVSCFoQxUmZ	222160	False	1	0.54	0.823	5	-7.045	1	0.0327	6.5e-05	0.0006	0.599	0.57	120.096	4
Snakeskin	Snakeskin	85	Gyroscope	5Es57SIpsUqk5F4yJmhSEN	249826	False	20	0.377	0.919	9	-6.034	0	0.0708	0.000762	0.000672	0.168	0.0872	156.026	4
Paper Planes	Paper Planes	84	M.I.A.	3ZlFUr0RBrUYYsmlcFvD0e	242133	False	55	0.563	0.869	2	-5.361	1	0.206	0.0691	0	0.428	0.204	85.97	4
My People	Apocalypso (International)	83	The Presets	5QtE1hQsFqgSLjs7ufNLai	266332	False	0	0.563	0.909	5	-2.439	1	0.0375	0.014	1.08e-05	0.272	0.376	126.988	4
Heart It Races	Places Like This	82	Architecture In Helsinki	1MA33zPgS3IAky79pewylG	195120	False	39	0.794	0.65	0	-8.127	0	0.114	0.275	0.0574	0.784	0.0612	100.067	4
Stronger	Stronger (Int'l ECD Maxi)	81	Kanye West	24H5KPBdSvHQMRXTp12K3J	312893	True	44	0.369	0.785	1	-6.269	1	0.2	0.00299	0	0.443	0.206	104.033	4
The Salmon Dance	The Salmon Dance	80	The Chemical Brothers	5A9Oxz9UbR950jjk9XxjAF	222320	True	40	0.862	0.731	0	-6.902	1	0.042	0.0435	4.76e-05	0.72	0.123	124.001	4
Used to Get High	Grand National (U.S. Version)	79	John Butler Trio	5AlBX9NbiyYc7PXxMDkje9	267920	False	45	0.555	0.821	5	-6.263	0	0.0628	0.23	0	0.91	0.161	92.5	4
Icky Thump	Icky Thump	78	The White Stripes	6urjT2UUnX83D8CDOPfux3	254533	False	0	0.394	0.648	9	-7.22	1	0.105	0.026	0.0117	0.333	0.0635	94.123	4
Hunting For Witches	A Weekend In The City	77	Bloc Party	5hWUhYl59oyrjwC4xKFT8M	210146	False	0	0.568	0.819	6	-6.146	0	0.0785	0.000166	0.000224	0.677	0.0733	157.037	4
We Get Around	The Signal	76	Urthboy	7wgWUzQghmVKkfK6tEwu9p	229920	False	45	0.848	0.841	0	-6.397	0	0.071	0.0509	0.00042	0.828	0.266	130.462	4
Recapturing The Vibe Restrung	The Hard Road Restrung	75	Hilltop Hoods	4QE83iQ9N2N5kNZnfcSyb4	194800	True	37	0.724	0.933	1	-5.617	0	0.138	0.397	0	0.499	0.326	106.761	4
Just A Song About Ping Pong	Yes Yes Vindictive	74	Operator Please	7L8gDClLdYxRxOfmZukSTs	137120	False	10	0.448	0.803	9	-5.205	0	0.0785	0.00625	0.00022	0.57	0.204	134.909	4
Lazy Eye	Carnavas	73	Silversun Pickups	7emyMM3g0FzmnD63w3TNoE	354360	False	0	0.629	0.809	4	-4.886	1	0.0466	0.0438	0.714	0.333	0.115	127.401	4
If You Keep Losing Sleep	Young Modern	71	Silverchair	0Bi1f6i1wqpwTOA3OaTd79	200426	False	24	0.374	0.86	6	-3.775	0	0.0402	0.00843	6.69e-05	0.588	0.271	131.077	4
Wasted	A Book Like This	70	Angus & Julia Stone	3cdrrtzZCJUx47pKsnb7F7	224000	False	36	0.649	0.317	7	-11.013	1	0.0269	0.614	0.162	0.223	0.134	90.047	4
Opinions Won't Keep You Warm At Night	Hymns for the Non Believer	69	Kisschasy	0j8oyyoVBFvxy5nE0feJFZ	186200	False	0	0.434	0.962	7	-3.343	0	0.0868	0.000789	0	0.736	0.145	143.885	4
Fans	Because Of The Times	68	Kings of Leon	6LEJsHo21kCF3Bf1kpSN76	216400	False	7	0.416	0.721	4	-6.222	1	0.0366	0.0256	6.11e-05	0.354	0.141	103.96	4
1234	The Reminder	67	Feist	2CzWeyC9zlDpIOZPUUKrBW	183666	False	61	0.71	0.491	2	-7.382	1	0.0504	0.219	1.99e-06	0.638	0.0859	109.933	4
D.A.N.C.E.	Cross	66	Justice	0MYTcPXAAmeKBUpBgtAV0J	209986	False	7	0.594	0.961	6	-5.443	0	0.338	0.0463	0	0.531	0.853	113.126	4
Hold Music	Places Like This	65	Architecture In Helsinki	0pTZZU1IckmoeN1Zq2lDNF	234066	False	22	0.748	0.901	2	-3.419	1	0.0643	0.109	2.38e-05	0.861	0.0987	115.924	4
Hospital Beds	Robbers & Cowards	64	Cold War Kids	6Z36IspI7TcRmyJXv0FVfn	279400	False	0	0.525	0.665	9	-4.473	1	0.0302	0.141	0.0788	0.115	0.131	95.882	4
I Thought About You	Ziggurats	63	The Beautiful Girls	2X1H4mHQzmHXG8IfRhIRak	192466	False	0	0.685	0.761	7	-5.017	1	0.0417	0.0192	4.11e-06	0.968	0.0935	142.024	4
Hearts On Fire	In Ghost Colours	62	Cut Copy	5J2aWRLoOL57CUkkzZjZWy	292060	False	0	0.555	0.958	10	-3.991	0	0.0486	0.0379	0.883	0.704	0.256	124.969	4
I Still Remember	A Weekend In The City	61	Bloc Party	14BDEYKBXqn0YndMKl10BW	261360	False	3	0.435	0.897	10	-3.247	1	0.0344	0.000515	0.0103	0.275	0.0845	140.036	4
Dashboard	We Were Dead Before The Ship Even Sank	60	Modest Mouse	0Fe3WxeO6lZZxj7ytvbDUh	246173	False	61	0.639	0.903	11	-5.013	0	0.0371	0.00963	7.06e-05	0.96	0.174	135.938	4
Back In Your Head	The Con (Standard Version)	59	Tegan and Sara	2Pdo1VvYDB9FqeuNx8D1FW	180533	False	48	0.752	0.799	5	-7.455	1	0.0284	0.0357	0.0366	0.817	0.0872	141.447	4
Superstar (feat. Matthew Santos)	Lupe Fiasco's The Cool	58	Lupe Fiasco, Matthew Santos	7dltD9eEX7X1zk8JJ9BS0e	289000	False	65	0.572	0.822	11	-6.015	0	0.361	0.207	0	0.472	0.359	94.812	4
Teenagers	The Black Parade	57	My Chemical Romance	7j31rVgGX9Q2blT92VBEA0	161920	False	75	0.463	0.857	4	-3.063	1	0.0632	0.0506	0	0.856	0.184	111.647	4
The Beast	A Book Like This	56	Angus & Julia Stone	6Z2bxdL0pFBubJQe6yI6OE	229600	False	37	0.611	0.606	6	-8.099	0	0.0415	0.53	0.00163	0.212	0.281	130.686	4
What If	Sharing Space	54	Cog	7eD1DfZXuXDl7IzrKvTzIX	258533	False	0	0.525	0.691	8	-7.966	1	0.0292	0.00264	0.157	0.318	0.126	144.428	5
Flux	A Weekend In The City	53	Bloc Party	3motGmEfXRYg9uYLfeMef4	215720	False	3	0.485	0.949	1	-5.569	0	0.12	0.000259	0.0019	0.289	0.0591	152.098	4
Fluorescent Adolescent	Fluorescent Adolescent	52	Arctic Monkeys	0kvKVeUmmNbhPShLhKpfCV	183893	False	1	0.654	0.828	1	-5.377	0	0.0281	0.00146	0.000144	0.79	0.122	112.056	4
So Many Nights	So Many Nights	51	The Cat Empire	0F1xKwUXpcaG51cSHgR6GN	212586	False	0	0.57	0.664	7	-3.886	1	0.0531	0.0669	0.000167	0.944	0.082	116.697	4
Peachy	On a Clear Night	50	Missy Higgins	2u2L6XoTkLEcxaLx56ATz4	159946	False	0	0.623	0.768	2	-5.991	0	0.0295	0.378	0	0.726	0.0803	130.083	4
Spray On Pants	Hymns for the Non Believer	49	Kisschasy	2RSaEwr8HmsMkcxNDKecQf	227186	True	0	0.571	0.834	3	-3.929	1	0.032	0.00149	0	0.754	0.0565	128.121	4
Steer	On a Clear Night	48	Missy Higgins	4gcNnpm2gMujR3xjkxORTg	230466	False	0	0.562	0.68	4	-6.881	1	0.0318	0.106	0	0.274	0.24	119.9	4
Golden Skans	Myths Of The Near Future	47	Klaxons	6BqWhxll86CGGE6WxgdRqG	165120	False	66	0.466	0.838	2	-2.698	0	0.0399	0.000483	1.11e-05	0.765	0.167	141.971	4
Good Excuse	Grand National (U.S. Version)	46	John Butler Trio	5PoVPfpxKv8nySFBtAWy1c	205520	False	30	0.591	0.763	11	-6.583	0	0.0681	0.143	4e-05	0.78	0.179	107.485	4
Better People	White Moth	45	Xavier Rudd	0pBW2h7OVhB1sYW68UHcr1	186506	False	1	0.548	0.519	6	-7.943	1	0.0541	0.537	5.79e-06	0.493	0.082	118.454	4
Into the galaxy - Chateau Marmont Remix	Into The Galaxy	44	Midnight Juggernauts	7wGG6Z5Y5J4oy4JSFklQXu	232586	False	26	0.569	0.832	10	-4.571	0	0.196	0.0182	3.85e-06	0.668	0.266	134.919	4
Invincible	Black Holes And Revelations	43	Muse	2zmR3FG7iOGDAdwrVPzdg9	301386	False	51	0.226	0.808	0	-5.608	1	0.0433	0.0159	0.0287	0.19	0.184	92.591	4
Chelsea Dagger	Costello Music	42	The Fratellis	0txisWocI2H8yPRjYxLo83	215306	False	46	0.508	0.813	7	-3.158	1	0.139	0.0417	0	0.55	0.0838	154.638	4
Charmer	Because Of The Times	41	Kings of Leon	556gogRXTJSlFkBHybDy7B	176893	False	4	0.396	0.789	7	-5.01	1	0.153	0.000416	0.00971	0.485	0.475	147.464	4
No Longer There	So Many Nights	39	The Cat Empire	1nLwfmijdi7HECaLoHiYCo	236186	False	0	0.509	0.506	8	-7.931	1	0.0394	0.579	3.06e-05	0.455	0.28	159.972	4
The Only Way - Original version from the Gotye album "Like Drawing Blood"	Mixed Blood	38	Karnivool	6QfW6kjHepcxOAzJ9gAmO9	294506	False	0	0.519	0.755	6	-6.651	1	0.0416	0.00523	0.0471	0.504	0.064	119.979	5
Australia	Wincing The Night Away	37	The Shins	1JQiZTI59vPKwXHaU0md7I	236733	False	16	0.434	0.842	4	-4.468	1	0.038	0.00442	0.000142	0.838	0.308	169.935	4
Smokers Outside the Hospital Doors	Smokers Outside The Hospital Doors	36	Editors	0FoUcAsGNaVlcp2rgDv4RF	297706	False	21	0.521	0.679	7	-3.875	1	0.0371	3.63e-05	0.1	0.472	0.114	122.989	4
I Don't Remember	Dream Days At The Hotel Existence	35	Powderfinger	5ZUafaUZQHXexGOYf4w50Y	221813	False	0	0.304	0.582	4	-6.308	1	0.0325	9.53e-05	6.84e-06	0.432	0.0744	179.544	4
Rehab - Remix	Rehab (Remix)	34	Amy Winehouse, JAY Z	4JNGKvjZwGJpTXODiu82DO	232453	True	22	0.606	0.852	0	-2.954	1	0.0811	0.0492	0	0.716	0.801	145.392	4
Penny on the Train Track	Ben Kweller	33	Ben Kweller	3LfHYYtihLGy9c1hzulRJ0	268320	False	0	0.608	0.63	2	-5.475	1	0.0256	0.00506	2.07e-05	0.389	0.109	141.937	4
Pogo	Idealism	32	Digitalism	0GfKAY6MsyWkoR9BzyfuBC	226466	False	0	0.394	0.752	0	-5.196	1	0.0447	5.76e-05	5.92e-05	0.409	0.432	136.098	4
The Con	The Con (Standard Version)	31	Tegan and Sara	4CD4GfHOwo5ZP4FkIMTK6j	209266	False	45	0.568	0.854	8	-6.214	1	0.0316	0.183	0	0.704	0.3	130.16	4
Reach	Imago	30	The Butterfly Effect	1U5FNFtFsFXI25MDIn4E7K	296960	False	0	0.328	0.663	4	-5.309	0	0.0316	0.00127	0.0125	0.234	0.109	82.043	4
Down the Line	In Our Nature	29	José González	4Va9CPqYeBvKmxLYse2kXK	190826	False	41	0.523	0.756	2	-5.855	0	0.0326	0.409	0.376	0.597	0.173	148.442	4
Black Tattoo	Alibis and Other Lies	28	Grinspoon	62NBwg6iqmyhlFRjuLcsFP	169560	False	0	0.478	0.932	2	-3.65	1	0.0613	0.000407	0.00811	0.609	0.211	165.038	4
Shoot the Runner	Empire	26	Kasabian	4baAwbpkroYCwSIlaqzNXy	207373	False	53	0.526	0.776	7	-4.169	1	0.0852	0.000431	0.0157	0.524	0.334	131.194	4
Sweaty	Guns Babes Lemonade	25	Muscles	2iKilVKoEml3CcV5UTnGb0	255786	False	22	0.652	0.961	11	-3.996	0	0.117	0.0783	1.69e-05	0.608	0.262	128.975	4
Get What You Want	Yes Yes Vindictive	24	Operator Please	6sFGeTOoo2ideuX3sc9HLV	228626	False	0	0.419	0.953	9	-4.186	1	0.0947	0.000177	0	0.664	0.15	162.932	4
Brianstorm	Favourite Worst Nightmare	23	Arctic Monkeys	1sTZdo8zK6dsH6sqpHNb3Q	172253	False	0	0.431	0.981	1	-4.115	1	0.208	8.55e-05	0.00184	0.485	0.154	165.125	4
Lines On Palms	Memories And Dust	22	Josh Pyke	3Ld5irrmovxyGl6nzKmis7	182226	False	7	0.586	0.625	3	-7.49	1	0.0389	0.436	0	0.728	0.11	138.409	4
Reflections Of A sound	Young Modern	21	Silverchair	2ZSgRNRqk107iZWqV1Aakd	249373	False	26	0.538	0.63	0	-4.403	1	0.0283	0.0651	0	0.521	0.225	87.865	4
No Cars Go	Neon Bible	20	Arcade Fire	3RCRJZwRMFvuyZjKkLfxnp	343626	False	3	0.305	0.773	1	-6.922	1	0.0369	0.000664	0.251	0.275	0.121	135.744	4
Long Road To Ruin	Echoes, Silence, Patience & Grace	19	Foo Fighters	5zQK2XSbDptYdGDgxI7E0d	224880	False	0	0.401	0.888	0	-3.793	1	0.0401	0.000367	0	0.365	0.12	146.781	4
Pleased To Meet You	Modular Retail Sampler	18	Wolfmother	2RvT3m1wjJ2IsC827lXVnC	284360	False	6	0.129	0.925	9	-3.212	0	0.166	0.000216	0.000598	0.352	0.319	60.62	4
Do It Again	We Are The Night	17	The Chemical Brothers	5XIdG3U7eQozVo6cRZFLxD	332973	False	50	0.867	0.714	4	-5.144	1	0.0662	0.0224	0.704	0.623	0.104	123.974	4
Down Boy	IS IS	16	Yeah Yeah Yeahs	36GCmq4TGWeprnRMKerLGP	232933	False	0	0.639	0.796	4	-5.59	0	0.0332	0.157	0.336	0.452	0.111	80.237	4
Tombstone	Dystopia	15	Midnight Juggernauts	6D03qE8ISM2J8vfBcj0YiR	244853	False	0	0.591	0.935	10	-4.929	1	0.064	0.0214	0.152	0.5	0.597	117.967	4
Eliza	The Fire Is On The Bird	14	Jackson Jackson	16zeockAO4lB3eG8iPtWDT	360520	False	0	0.565	0.931	9	-7.274	0	0.0583	0.0408	0.00143	0.347	0.12	168.724	4
The Message	Drop It In Their Laps	13	The Cops	2hNyzM6ROYefXctntKKC4r	253160	False	13	0.635	0.928	9	-3.93	0	0.032	0.105	2.87e-05	0.564	0.0889	105.516	4
Sick, Sick, Sick	Era Vulgaris	12	Queens of the Stone Age	2jahbbMfa8GsYFhwBOBYMC	214733	False	45	0.4	0.987	5	-3.284	1	0.116	0.232	0.001	0.161	0.533	192.837	4
When the Lights Went Down	The Moon Looked On	11	Clare Bowditch, The Feeding Set	73VAvLUSyIxGGubIcz7HFw	201973	False	0	0.46	0.64	4	-5.233	0	0.0301	0.00305	0	0.503	0.346	141.927	4
Sew My Name	Memories And Dust	10	Josh Pyke	1vYX5g5qHrIduG24XObFJk	195466	False	6	0.579	0.655	4	-7.119	1	0.0265	0.641	2.83e-05	0.424	0.23	132.117	4
Sundirtwater	Sundirtwater	9	The Waifs	3Mq4SlHRlexUTiPOp3jc3G	217480	False	0	0.802	0.365	10	-9.647	0	0.0526	0.778	1.89e-06	0.619	0.0852	116.263	4
Dr Love	Prince Umberto And The Sister Of Ill	8	Bumblebeez	6vL0n4knFvTKHD3p7t1Y17	250933	False	4	0.631	0.872	8	-6.403	1	0.242	0.0269	0.497	0.498	0.355	201.741	4
Samson	Begin To Hope (Special Edition)	6	Regina Spektor	2bbhyUWJ5VjdfI3P4PRLu2	189335	False	51	0.49	0.193	11	-9.544	1	0.0421	0.862	9.74e-06	0.184	0.113	89.154	4
Love Me Like The World Is Ending	Ripe	5	Ben Lee	7FtAzQnhL2JjFU1MojquQ0	225360	False	0	0.663	0.771	2	-4.606	1	0.0274	0.00112	2.78e-06	0.658	0.479	126.078	4
Forever Song	Memories & Dust	4	Josh Pyke	1ljacxm73xXeVsW9GyrlcZ	171066	False	38	0.669	0.682	4	-7.7	1	0.0298	0.616	0	0.839	0.088	125.1	4
The Heinrich Maneuver	Our Love To Admire	3	Interpol	4VmqrMPBppKFkOw2zuEIt8	208626	False	55	0.535	0.992	4	-4.047	0	0.0769	0.000146	0.0743	0.463	0.871	137.082	4
Tick Tick Boom	The Black and White album	2	The Hives	7xl2ZaOnKAxJyrkIQe2S43	205357	False	56	0.562	0.835	9	-3.134	0	0.112	0.000356	5.5e-06	0.442	0.276	135.111	4
Wild Strawberries	PNAU	1	PNAU	7qheJJGbTHaymdzGcGtp9J	235107	False	0	0.657	0.934	7	-4.038	1	0.106	0.00038	0.00226	0.388	0.346	120.028	4
