Name	Album	Rank	Artist	Track_id	Duration	Explicit	Popularity	Danceability	Energy	Key	Loudness	Mode	Speechiness	Acousticness	Instrumentalness	Valence	Liveness	Tempo	Time_Signature
Political Prisoners	Political Prisoners EP	76	iNsuRge	3VbZCZ4nlYwvqxgeXxDTwS	218560	False	12	0.497	0.982	2	-6.223	1	0.0458	0.00144	0.0421	0.634	0.275	160.017	4
Downtown	Mirror Ball	75	Neil Young	5hZFZLSaCLYemTX7aHoQYS	310800	False	28	0.527	0.856	9	-7.952	1	0.0369	0.0301	0.0154	0.586	0.152	120.929	4
Drugs	Mint 400	74	Ammonia	7Mh6yMRAIXYHKa7o19k6X6	207000	False	33	0.624	0.586	9	-8.271	1	0.041	0.000967	0.058	0.889	0.0664	115.932	4
Aeroplane	One Hot Minute (Deluxe Version)	73	Red Hot Chili Peppers	0VLdJcQUsqHBBwqPp4CIKJ	285066	True	62	0.639	0.839	5	-4.703	1	0.0634	0.0446	3.74e-06	0.603	0.468	101.447	4
Evidence	King For a Day, Fool For a Lifetime	72	Faith No More	0cLH7BXqfm0RqnjueCPLfW	294240	False	46	0.686	0.779	9	-7.386	0	0.0306	0.0259	0.00759	0.627	0.0725	97.948	4
Carnival	Tigerlily	71	Natalie Merchant	4QXhRjZacZ1gZUeL7Ukktw	361106	False	49	0.601	0.48	6	-11.41	0	0.0732	0.2	0.0955	0.802	0.0297	188.214	4
Time Bomb	...And Out Come The Wolves	70	Rancid	5kxxhOkxd7j57e7oL121gI	144333	False	4	0.646	0.962	9	-4.862	1	0.0536	0.138	0	0.961	0.471	164.79	4
Everything Zen	Sixteen Stone	68	Bush	6qvEeYIjSTslHUCrARF0BQ	278133	False	0	0.482	0.808	0	-7.034	1	0.0465	0.000575	0.0036	0.392	0.14	134.237	4
I Alone	Throwing Copper	67	Live	3LpnzPxkMI6XS4JCbhNeek	231133	False	61	0.406	0.811	6	-7.32	1	0.0442	0.00252	0.00377	0.113	0.375	90.118	4
Black Steel	Maxinquaye (Deluxe Edition)	65	Tricky	2MRS933wyIBi9ZNn8GQcG4	340000	False	0	0.444	0.81	9	-9.063	1	0.0727	0.00539	0.016	0.719	0.0921	170.01	4
This Is a Call	Foo Fighters	64	Foo Fighters	2wO8aOvN1ogLy1N8XT1WJE	233360	False	58	0.261	0.964	9	-6.654	1	0.0638	0.00141	2.87e-05	0.326	0.183	162.902	3
Common People	Hits (International version)	63	Pulp	5xMAMaVbW3tkjXTmSUBPTd	350640	False	10	0.311	0.895	0	-4.854	1	0.0416	0.00735	4.09e-05	0.496	0.0824	145.583	4
You Oughta Know	Jagged Little Pill	62	Alanis Morissette	0Dw9z44gXhplDh5HCWZIxP	249200	True	48	0.66	0.831	4	-8.195	1	0.0557	0.204	0	0.43	0.736	105.32	4
Wynona's Big Brown Beaver	They Can't All Be Zingers	61	Primus	5dsJerSybEaT1mu2SNV1Cc	262026	False	42	0.6	0.985	2	-3.626	1	0.0881	0.000377	0.0695	0.542	0.105	129.534	4
I Can Dream	Paranoid & Sunburnt	60	Skunk Anansie	5L9Kbh1aBpkVPsiTXMADN5	212932	False	10	0.422	0.975	6	-4.182	0	0.105	0.00013	0.00117	0.393	0.0997	144.907	4
The Diamond Sea	Washing Machine	59	Sonic Youth	3VPcTNaPygluDU1JzaIpoC	1177293	False	0	0.26	0.641	0	-8.696	1	0.0414	0.149	0.293	0.0433	0.302	114.534	4
Monty	The Unfinished Spanish Galleon	58	Spiderbait	4thLZAIz8kIeOEYjnyTvxc	154360	False	0	0.438	0.95	7	-7.303	1	0.138	0.00145	0.863	0.1	0.0765	96.019	4
Better Man	Vitalogy	57	Pearl Jam	7HVdPreXCX4YKlPypMPjOk	266800	False	2	0.373	0.645	2	-8.49	1	0.0392	0.226	8.61e-06	0.294	0.0975	125.75	4
Glory Box	Dummy (Non UK Version)	56	Portishead	68oUQRwGJGExtkpaSvSbgb	305560	False	15	0.494	0.417	1	-10.013	1	0.0362	0.181	0.489	0.224	0.0766	119.853	4
Geek Stink Breath	Insomniac	55	Green Day	4mI4HF4OVBg3tl2IWzSaoX	135293	False	46	0.51	0.996	11	-2.114	1	0.0431	5.11e-05	1.04e-05	0.791	0.104	131.268	4
Island Home	Stylin' Up	54	Christine Anu	1ojnLq8Zp5pf9OCCm6ipuI	252333	False	42	0.575	0.69	2	-8.144	1	0.0744	0.138	5.71e-05	0.574	0.163	169.647	4
I Wanna Be A Hippy	Happy Hardcore Top 100	53	Technohead	3NVfe7Iqz2mk5hqJSGPVNs	196231	False	47	0.703	0.947	8	-4.032	1	0.0538	0.13	0.63	0.418	0.112	177.386	4
More Human Than Human	Astro Creep: 2000 Songs Of Love, Destruction And Other Synthetic Delusions Of The Electric Head	52	White Zombie	1NbJFhkVdD47YZ2IojKkJi	268760	True	55	0.684	0.906	8	-6.661	0	0.0775	0.000349	0.55	0.555	0.103	101.46	4
Summer	Sleepy Eyed	51	Buffalo Tom	0pT1Yjb3HnblyaMnimfcm2	242626	False	0	0.417	0.89	10	-6.593	1	0.0683	0.000743	5.41e-05	0.192	0.165	123.912	4
Country House	The Great Escape	48	Blur	1IZNmbbRMnvmxoSMbkiqG7	237360	False	0	0.332	0.872	9	-7.739	1	0.0752	0.13	0	0.652	0.153	175.417	4
Up To Our Necks In It	Feed	46	Skunkhour	4MRQH3fo06BqspB5D72Wnj	287040	False	29	0.707	0.634	2	-10.288	0	0.115	0.274	6.76e-05	0.451	0.12	93.161	4
Chuck	Injected (Explicit)	45	Phunk Junkeez	5pbi56IuPyU2zvIas6Bbpf	227466	True	0	0.498	0.609	7	-14.259	1	0.0936	0.00399	0	0.568	0.129	79.909	4
Hold Me, Thrill Me, Kiss Me, Kill Me - From 'Batman Forever'	The Best Of 1990-2000	44	U2	0uWG5H5PrBOI4e46neKfhB	285160	False	2	0.367	0.838	10	-6.977	0	0.0423	7.67e-05	0.219	0.336	0.179	171.674	4
Supermodel	Clueless / Original Motion Picture Soundtrack	42	Jill Sobule	4lHaUgqumnhiqLPwoG4MND	187533	False	38	0.524	0.799	7	-7.808	1	0.0362	1.69e-05	0.00436	0.55	0.249	115.197	4
Sparky's Dream	Grand Prix	41	Teenage Fanclub	1yRvKs56kf5QzWelHfKAS8	195800	False	5	0.473	0.96	4	-6.444	0	0.0766	0.003	0.000374	0.301	0.346	124.867	4
Sad Song	The Screaming Jets	40	The Screaming Jets	6rdtwAthQw9ESqGXdh7cC6	175226	False	27	0.565	0.854	11	-5.41	1	0.0374	0.137	0	0.632	0.364	119.794	4
Stayin' Alive (Radio Version)	Stayin' Alive	37	N-Trance	5MLRKaTkRlnCfXun8x7JV8	244200	False	0	0.804	0.866	6	-7.886	0	0.0757	0.0559	0.000312	0.845	0.971	106.785	4
Boombastic	The Boombastic Collection - Best Of Shaggy (International Version)	36	Shaggy	4fOK2Xl42QCs9Ap45dHe4k	246920	False	36	0.853	0.887	2	-4.468	1	0.263	0.244	1.97e-05	0.787	0.311	158.563	4
Fire in the Head	The Edges of Twilight	35	The Tea Party	357Qzq8071VV6o4pRp0oG5	305440	False	0	0.19	0.932	2	-6.246	1	0.0896	0.00461	0.00012	0.203	0.176	163.794	4
Baby Did A Bad Bad Thing	Forever Blue	34	Chris Isaak	4Lb3y6eMrZhjdmgj78t1zm	173960	False	38	0.58	0.44	2	-10.649	1	0.0902	0.339	0.000523	0.631	0.114	152.553	4
(Let's Go) Smoke Some Pot	Dash Rip Rock's Gold Record	32	Dash Rip Rock	7gdJ9KHYtVnGjs2D1uYULe	817826	False	8	0.5	2.03e-05	8	-9.093	1	0.0889	0.00232	2.25e-05	0.161	0.28	148.35	4
I'll Stick Around	Foo Fighters	31	Foo Fighters	4LGKzrdEeBwR9UHCGlDT0W	232533	False	56	0.306	0.985	0	-6.687	1	0.0822	0.00254	0.626	0.255	0.13	133.963	4
All Over You	Throwing Copper	30	Live	0shhngpGC6qR0ByCLchReX	239533	False	43	0.316	0.819	1	-5.852	1	0.0529	0.00646	1.35e-06	0.344	0.292	131.932	4
Dredd Song - From Judge Dredd Ost	Join The Dots - The B-Sides & Rarities	28	The Cure	7i4Ykb2pIfE7YJOasPxpvk	264333	False	12	0.414	0.73	11	-5.389	0	0.029	0.00653	0.000746	0.18	0.0938	136.783	4
Sickfest	Guide To Better Living	27	Grinspoon	1mqm3YDFcU0y33XcLmuKH8	191800	False	31	0.501	0.773	7	-7.223	1	0.0742	0.00102	1.17e-05	0.907	0.0924	103.564	4
Warped	One Hot Minute (Deluxe Version)	26	Red Hot Chili Peppers	1eLAEzLXUu6SFHS5rSCrx1	304680	False	53	0.25	0.942	9	-5.107	1	0.148	5.09e-05	0.0273	0.244	0.111	128.195	4
21st Century (Digital Boy)	21st Century [Digital Boy]	25	Bad Religion	72EbfLOPQP1KMD3mOwwWng	167973	False	0	0.511	0.904	1	-9.398	0	0.0324	0.00346	0	0.804	0.0723	131.821	4
Heart Of The Party	ComMerz (Vol 2)	24	Severed Heads	4mLOAHAuPF729C2DEA1Jqx	224840	False	0	0.517	0.896	9	-8.103	0	0.0343	0.000225	0.55	0.752	0.0528	131.025	4
Trick with a Knife	The Best Of 1990>2000	23	Strawpeople	32MG2fw3cgm2A56ztSg8It	293773	False	7	0.672	0.864	2	-8.845	1	0.0288	0.00157	0.183	0.745	0.345	110.022	4
Alright	I Should Coco	22	Supergrass	5xC8uOesnn0udeXAYlAnoY	180880	False	71	0.467	0.958	4	-4.808	0	0.0775	0.000479	0.199	0.701	0.299	145.92	4
Brain Stew	Insomniac	21	Green Day	1nLnpLXvl68RZCSjfkyiaa	193000	True	64	0.559	0.543	1	-5.429	1	0.302	0.00133	2e-05	0.337	0.0577	75.958	4
Army Of Me	Post	18	Björk	2AS1h6NKoBzCoxlnmddOjI	236200	False	2	0.554	0.696	10	-9.267	0	0.0284	0.00702	0.00011	0.459	0.346	86.036	3
Cathy's Clown	Hi Fi Way	17	You Am I	1Z6Ox5SFLutVQi80WVxsId	145066	False	40	0.419	0.927	6	-8.815	0	0.0813	1.95e-05	0.000287	0.561	0.0777	139.619	4
Hand in My Pocket	Jagged Little Pill	16	Alanis Morissette	3ArPxT1Wt0Yse6kBeCqGFe	221706	False	48	0.656	0.588	0	-9.836	1	0.0247	0.0644	0.0016	0.707	0.0966	92.277	4
Waterfalls	Crazysexycool	15	TLC	6qspW4YKycviDFjHBOaqUY	279506	False	72	0.77	0.505	1	-7.345	1	0.0828	0.311	7.4e-05	0.757	0.0777	171.798	4
Grind	Alice In Chains	13	Alice In Chains	6qnANOYBtQBi9DcpdtvOS4	284640	False	0	0.393	0.882	11	-5.884	1	0.0367	0.000146	0.000341	0.364	0.507	88.417	4
Grace	Grace (Legacy Edition)	12	Jeff Buckley	7wOHV5nnkcSenaSCjC7ljB	322146	False	0	0.546	0.865	2	-5.704	1	0.0455	0.113	3.08e-05	0.239	0.246	128.014	4
All I Really Want	Jagged Little Pill	11	Alanis Morissette	3CKTKuCbHz97i9vYyiP8gt	284640	False	38	0.551	0.856	10	-9.223	0	0.172	0.00638	0	0.39	0.148	93.082	4
Digging the Grave	King For a Day, Fool For a Lifetime	10	Faith No More	5qQxqHhrMzDdEFOtcAYNk2	183800	False	43	0.248	0.977	4	-5.309	0	0.0606	8.49e-05	0.00189	0.769	0.375	163.076	4
Sick of Myself	100 % Fun	8	Matthew Sweet	4inXYz8i3xRpNbxZJ99Clo	218560	False	40	0.433	0.829	11	-7.715	1	0.044	0.0126	2.36e-05	0.822	0.084	122.733	4
Jewels and Bullets	Hi Fi Way	7	You Am I	6hg9ebSlZ4kOOAvyvz3qyC	178000	False	19	0.314	0.964	11	-7.58	0	0.171	0.000402	0.00012	0.338	0.147	143.695	4
Protection	Protection	6	Massive Attack, Tracey Thorn	3kKVqFF4pv4EXeQe428zl2	471560	False	56	0.577	0.421	4	-13.142	1	0.0489	0.0162	0.124	0.737	0.0722	168.009	4
Hang Around	Galactaphonic	5	Tumbleweed	2VC9N6ujLxFaNR26yOSQhd	151480	False	28	0.24	0.88	7	-6.544	1	0.0682	1.25e-06	0.825	0.523	0.118	79.244	4
When I Come Around	Dookie	2	Green Day	1Dr1fXbc2IxaK1Mu8P8Khz	178000	False	74	0.531	0.909	11	-4.236	1	0.034	0.0175	0	0.814	0.231	97.546	4
Talking Seattle Grunge Rock Blues	Near Truths And Hotel Rooms	1	Todd Snider	2znZzjTpDeFbCj5EuZyqAQ	254106	False	0	0.502	0.485	7	-6.09	1	0.0453	0.811	0	0.601	0.871	115.415	4
